Wall time,Step,Value
1585704199.347981,0,0.32452771067619324
1585704381.85473,1,0.23031893372535706
1585704564.112468,2,0.21769732236862183
1585704746.439179,3,0.2093830704689026
1585704928.387001,4,0.20516347885131836
1585705111.047037,5,0.20104461908340454
1585705293.12853,6,0.1976449340581894
1585705474.991917,7,0.19576764106750488
1585705656.904924,8,0.19382551312446594
1585705838.61458,9,0.19207140803337097
1585706020.550883,10,0.19011226296424866
1585706202.535945,11,0.18899455666542053
1585706384.743698,12,0.18748798966407776
1585706566.536882,13,0.18658232688903809
1585706748.45417,14,0.1861097365617752
1585706930.401286,15,0.1847371608018875
1585707112.189827,16,0.1831037402153015
1585707294.726287,17,0.1809249371290207
1585707477.262027,18,0.18021580576896667
1585707659.285466,19,0.1793864518404007
1585707841.389037,20,0.17846503853797913
1585708023.3025,21,0.17798198759555817
1585708205.17334,22,0.17680691182613373
1585708387.017968,23,0.17496249079704285
1585708568.921662,24,0.1734878569841385
1585708750.843766,25,0.1732163429260254
1585708932.696603,26,0.17167900502681732
1585709114.926165,27,0.1716267615556717
1585709297.404836,28,0.16970965266227722
1585709479.400889,29,0.1689220368862152
1585709661.348438,30,0.16698600351810455
1585709843.086538,31,0.16566479206085205
1585710024.776978,32,0.1649351865053177
1585710207.012522,33,0.16374243795871735
1585710388.980446,34,0.16274221241474152
1585710570.882341,35,0.1620810478925705
1585710752.741116,36,0.16121478378772736
1585710934.713698,37,0.16023992002010345
1585711116.503655,38,0.158525288105011
1585711298.154383,39,0.15758024156093597
1585711479.973882,40,0.156180739402771
1585711661.416215,41,0.15550021827220917
1585711843.133103,42,0.15431879460811615
1585712024.914612,43,0.15358516573905945
1585712207.157699,44,0.15191957354545593
1585712389.012473,45,0.15069149434566498
1585712570.954558,46,0.1497482806444168
1585712752.974191,47,0.14851826429367065
1585712934.85891,48,0.14801418781280518
1585713116.837694,49,0.14755629003047943
1585713314.80106,50,0.14624753594398499
1585713497.312432,51,0.14541082084178925
1585713679.827421,52,0.14394861459732056
1585713862.347995,53,0.14350080490112305
1585714048.101947,54,0.14203299582004547
1585714234.964631,55,0.14127182960510254
1585714421.283568,56,0.14002585411071777
1585714607.40397,57,0.1391502469778061
1585714791.355317,58,0.1373414695262909
1585714977.235555,59,0.13677500188350677
1585715161.610198,60,0.13514189422130585
1585715347.261867,61,0.13395050168037415
1585715531.564156,62,0.13333548605442047
1585715716.957344,63,0.1328171044588089
1585715901.73465,64,0.13141627609729767
1585716087.151911,65,0.13102848827838898
1585716272.438051,66,0.1294165551662445
1585716458.828591,67,0.128391832113266
1585716644.974687,68,0.12703274190425873
1585716830.382973,69,0.12712088227272034
1585717014.810906,70,0.12623770534992218
1585717199.217126,71,0.1257631927728653
1585717383.736078,72,0.12509751319885254
1585717569.111428,73,0.12443133443593979
1585717755.792894,74,0.12377402186393738
1585717941.334123,75,0.12308943271636963
1585718127.085339,76,0.12236045300960541
1585718311.843709,77,0.1215907409787178
1585718496.632637,78,0.12074768543243408
1585718680.95336,79,0.1198156550526619
1585718867.006425,80,0.11875902116298676
1585719051.266036,81,0.11755377799272537
1585719236.962214,82,0.11615363508462906
1585719421.921659,83,0.11453142762184143
1585719608.296305,84,0.11264021694660187
1585719793.096487,85,0.11042734980583191
1585719978.423338,86,0.10805430263280869
1585720164.008281,87,0.10597831010818481
1585720349.749016,88,0.10433042049407959
1585720534.242391,89,0.10285995155572891
1585720719.398581,90,0.10128983110189438
1585720904.965006,91,0.099665567278862
1585721090.068836,92,0.09784715622663498
1585721275.760384,93,0.09622172266244888
1585721461.410809,94,0.0946979969739914
1585721647.126292,95,0.09337010979652405
1585721831.606848,96,0.09320832043886185
1585722018.04053,97,0.0930386632680893
1585722203.670613,98,0.092865951359272
1585722388.796478,99,0.09268766641616821
1585722574.4862,100,0.09250268340110779
1585722759.388524,101,0.09230966120958328
1585722943.840039,102,0.09210604429244995
1585723129.902194,103,0.09189244359731674
1585723317.05827,104,0.09166720509529114
1585723503.335907,105,0.09143013507127762
1585723688.419321,106,0.09117985516786575
1585723873.230348,107,0.09091559797525406
1585724058.190305,108,0.09063517302274704
1585724242.827689,109,0.09033795446157455
1585724428.100106,110,0.09003237634897232
1585724612.889592,111,0.0900079756975174
1585724798.352927,112,0.08997965604066849
1585724983.123593,113,0.08995000272989273
1585725167.609089,114,0.08991964906454086
1585725352.260211,115,0.08988870680332184
1585725537.546816,116,0.08985719084739685
1585725722.405082,117,0.08982515335083008
1585725906.89967,118,0.0897926613688469
1585726091.41821,119,0.0897597074508667
1585726275.779559,120,0.08972632884979248
1585726460.361951,121,0.08969251811504364
1585726644.920584,122,0.08965826779603958
1585726829.7002,123,0.08962361514568329
1585727014.342119,124,0.08958855271339417
1585727199.326937,125,0.0895530954003334
1585727384.048442,126,0.08951722830533981
1585727569.25819,127,0.08948098123073578
1585727754.570718,128,0.08944429457187653
1585727939.054579,129,0.08940728008747101
1585728123.598699,130,0.08936983346939087
1585728308.629793,131,0.08933206647634506
1585728493.33043,132,0.08929391950368881
1585728678.319687,133,0.08925537765026093
1585728863.071404,134,0.08921648561954498
1585729047.742868,135,0.08917718380689621
1585729232.309332,136,0.08913753926753998
1585729417.145692,137,0.08909749239683151
1585729602.273148,138,0.08905702084302902
1585729787.131744,139,0.08901622146368027
1585729971.995507,140,0.08897498995065689
1585730156.674663,141,0.08893343061208725
1585730341.362215,142,0.08889146149158478
1585730526.147391,143,0.08884909749031067
1585730711.053261,144,0.08880631625652313
1585730896.181719,145,0.08876322209835052
1585731080.992625,146,0.0887196734547615
1585731266.037957,147,0.08867577463388443
1585731450.929532,148,0.08863139897584915
1585731635.706878,149,0.08858668059110641
1585731821.026023,150,0.08854155987501144
1585732006.117928,151,0.08849608898162842
1585732190.691728,152,0.0884501039981842
1585732375.01487,153,0.08840376883745193
1585732559.536739,154,0.08835697174072266
1585732744.397875,155,0.08830981701612473
1585732929.283856,156,0.08826218545436859
1585733114.165393,157,0.0882141962647438
1585733299.11311,158,0.08816570788621902
1585733483.743831,159,0.08811677247285843
1585733668.79757,160,0.0880674347281456
1585733853.924973,161,0.08801768720149994
1585734038.80584,162,0.0879674181342125
1585734223.261646,163,0.08791675418615341
1585734407.835165,164,0.08786561340093613
1585734592.742762,165,0.08781401067972183
1585734777.210729,166,0.08776196837425232
1585734962.059116,167,0.08770942687988281
1585735146.529464,168,0.08765645325183868
1585735331.737997,169,0.08760300278663635
1585735516.615868,170,0.08754900097846985
1585735701.349715,171,0.08749458193778992
1585735886.153334,172,0.08743957430124283
1585736070.862047,173,0.0873841643333435
1585736255.802333,174,0.0873282328248024
1585736440.57303,175,0.08727186173200607
1585736624.95635,176,0.08721499890089035
1585736809.36473,177,0.08715762197971344
1585736994.324422,178,0.08709976077079773
1585737178.99711,179,0.08704130351543427
1585737363.880771,180,0.08698243647813797
1585737548.293712,181,0.0869230404496193
1585737732.746165,182,0.08686308562755585
1585737917.685236,183,0.08680258691310883
1585738102.142723,184,0.08674155920743942
1585738287.151246,185,0.0866800919175148
1585738472.142782,186,0.0866180956363678
1585738656.859553,187,0.0865556076169014
1585738842.812854,188,0.08649247884750366
1585739028.612382,189,0.08642879128456116
1585739213.461954,190,0.08636461198329926
1585739398.379946,191,0.08629987388849258
1585739583.410343,192,0.08623462170362473
1585739768.41202,193,0.0861687883734703
