92.3939,89.7858,89.8477,90.2353,
-157.401,-180.243,-188.442,-196.633,
1.57095,1.54798,1.60347,1.62745,
92.3939,90.6155,90.2353,
-157.401,-174.471,-196.633,
1.57095,1.32067,1.62745,
92.3939,89.7342,89.8836,90.2353,
-157.401,-182.661,-189.65,-196.633,
1.57095,1.56951,1.61073,1.62745,
92.3939,90.5754,89.7102,89.7958,90.2353,
-157.401,-174.632,-181.931,-189.287,-196.633,
1.57095,1.36084,1.53121,1.62008,1.62745,
91.8216,90.6261,89.5822,89.5423,90.2353,
-164.356,-171.238,-178.144,-187.396,-196.633,
1.42511,1.39114,1.46902,1.635,1.62745,
92.3939,89.798,89.8228,90.2353,
-157.401,-180.678,-188.66,-196.633,
1.57095,1.53026,1.60787,1.62745,
92.3939,90.4629,89.6837,89.8044,90.2353,
-157.401,-172.984,-180.8,-188.721,-196.633,
1.57095,1.41701,1.54909,1.6143,1.62745,
92.3939,90.3818,89.7385,90.2353,
-157.401,-175.015,-182.203,-196.633,
1.57095,1.41022,1.54283,1.62745,
92.3939,90.5742,89.8173,89.8703,90.2353,
-157.401,-173.325,-181.307,-188.974,-196.633,
1.57095,1.4276,1.54603,1.60372,1.62745,
92.3939,90.3533,89.6087,89.7625,90.2353,
-157.401,-173.435,-181.145,-188.894,-196.633,
1.57095,1.39148,1.54506,1.62371,1.62745,
92.3939,90.6221,90.2353,
-157.401,-172.292,-196.633,
1.57095,1.41405,1.62745,
92.3939,90.4805,89.8101,90.2353,
-157.401,-172.908,-188.718,-196.633,
1.57095,1.4063,1.6118,1.62745,
92.3939,91.9013,90.5544,89.6629,89.7685,90.2353,
-157.401,-165.589,-173.683,-181.298,-188.971,-196.633,
1.57095,1.45438,1.36134,1.53327,1.62198,1.62745,
92.3939,90.5772,90.2353,
-157.401,-174.089,-196.633,
1.57095,1.39241,1.62745,
92.3939,90.4149,89.6576,89.7938,90.2353,
-157.401,-175.629,-182.603,-189.623,-196.633,
1.57095,1.37083,1.54042,1.62596,1.62745,
92.3939,91.8963,90.2587,89.6996,90.2353,
-157.401,-166.837,-176.142,-189.792,-196.633,
1.57095,1.46132,1.32787,1.65006,1.62745,
92.3939,90.4332,89.8057,89.8566,90.2353,
-157.401,-174.123,-181.61,-189.125,-196.633,
