241.895,212.211,202.289,
-2.44488,-0.0113683,0.41844,
-0.139406,-0.0457373,-0.0432382,
-0.110769,-0.0700925,-0.0452787,-0.0363273,-0.0432382,
241.888,222.097,202.289,
-2.13289,-0.714974,0.41844,
-0.0719737,-0.0677086,-0.0432382,
241.927,232.035,222.123,202.289,
-1.54252,-0.765409,-0.286512,0.41844,
-0.0988588,-0.0606359,-0.0386248,-0.0432382,
241.609,231.775,221.947,202.289,
-1.56206,-1.14606,-0.618911,0.41844,
-0.0336564,-0.0494156,-0.0562657,-0.0432382,
241.652,231.824,221.982,212.135,202.289,
-1.40591,-0.719906,-0.279236,0.0541275,0.41844,
-0.0868397,-0.0548737,-0.0369515,-0.033073,-0.0432382,
241.242,226.719,219.471,210.885,202.289,
-1.73755,-1.25677,-0.743949,-0.0851521,0.41844,
-0.00050714,-0.0606388,-0.0793663,-0.0706744,-0.0432382,
240.846,231.201,221.564,202.289,
-1.53883,-1.16555,-0.639287,0.41844,
-0.0268312,-0.0485794,-0.0585632,-0.0432382,
241.729,231.871,222.014,202.289,
-1.93593,-1.31375,-0.675028,0.41844,
-0.0602171,-0.0648564,-0.063573,-0.0432382,
240.572,231.028,221.454,211.871,202.289,
-1.65657,-0.746358,-0.236124,0.0824394,0.41844,
-0.123285,-0.0705259,-0.0395984,-0.0305025,-0.0432382,
241.242,225.145,217.109,209.078,202.289,
-1.73755,-1.17488,-0.615063,0.00854571,0.41844,
-0.00050714,-0.0618023,-0.0754193,-0.0776825,-0.0432382,
241.242,218.375,202.289,
-1.73755,-0.579638,0.41844,
-0.00050714,-0.0769685,-0.0432382,
241.96,202.289,
-1.95597,0.41844,
-0.0618261,-0.0432382,
241.751,222.029,202.289,
-2.04847,-0.664567,0.41844,
-0.0737357,-0.0644061,-0.0432382,
241.868,231.972,202.289,
-1.22189,-0.84177,0.41844,
-0.036643,-0.0399566,-0.0432382,
241.747,231.881,222.018,202.289,
-1.63453,-1.14803,-0.603059,0.41844,
-0.0442494,-0.0532651,-0.0561017,-0.0432382,
241.616,231.796,221.964,202.289,
-1.61913,-0.913442,-0.397878,0.41844,
-0.0844307,-0.0605553,-0.0457314,-0.0432382,
241.242,227.766,219.275,202.289,
-1.73755,-1.30798,-0.702704,0.41844,
-0.00050714,-0.0633423,-0.0758027,-0.0432382,
241.242,222.002,202.289,
-1.73755,-0.82107,0.41844,
-0.00050714,-0.0961885,-0.0432382,
241.242,231.492,221.756,212.027,202.289,
-1.73755,-1.47681,-0.867716,-0.15464,0.41844,
-0.00050714,-0.0487855,-0.0720001,-0.070151,-0.0432382,
241.242,233.283,225.341,217.665,209.979,202.289,
-1.73755,-1.53125,-0.97758,-0.389287,0.0587768,0.41844,
-0.00050714,-0.0495406,-0.0878726,-0.0662358,-0.0513577,-0.0432382,
241.242,218.316,210.685,202.289,
-1.73755,-0.667915,-0.0900998,0.41844,
-0.00050714,-0.0744396,-0.0746907,-0.0432382,
240.577,230.998,202.289,
-1.45451,-1.15,0.41844,
-0.0165999,-0.0445882,-0.0432382,
241.689,231.843,221.994,202.289,
-1.53415,-0.973459,-0.472751,0.41844,
-0.0605185,-0.0535422,-0.0483367,-0.0432382,
241.889,231.994,222.094,212.192,202.289,
-1.50567,-0.930814,-0.442673,-0.00500885,0.41844,
-0.0636318,-0.0530391,-0.0461092,-0.0428422,-0.0432382,
241.242,225.342,217.41,209.855,202.289,
-1.73755,-1.17633,-0.558604,0.0157066,0.41844,
-0.00050714,-0.0657354,-0.0886251,-0.0638226,-0.0432382,
242.17,232.209,212.268,202.289,
-2.08823,-1.32104,-0.0639679,0.41844,
-0.0813213,-0.0723543,-0.0533128,-0.0432382,
241.909,232.01,212.199,202.289,
-1.71729,-1.076,-0.0271247,0.41844,
-0.0695856,-0.0601202,-0.0469465,-0.0432382,
241.242,217.775,210.036,202.289,
-1.73755,-0.545343,-0.000311947,0.41844,
-0.00050714,-0.0758548,-0.063463,-0.0432382,
240.344,230.821,221.31,211.803,202.289,
-1.58662,-1.28455,-0.731307,-0.10451,0.41844,
-0.0123001,-0.0480137,-0.0650746,-0.0634828,-0.0432382,
240.742,231.145,211.91,202.289,
-1.59172,-0.823632,0.0476544,0.41844,
-0.0983661,-0.0636905,-0.0361266,-0.0432382,
240.983,231.311,221.64,202.289,
-1.73791,-1.16261,-0.587454,0.41844,
-0.0581814,-0.0600273,-0.0581521,-0.0432382,
242.053,222.185,212.239,202.289,
-2.04439,-0.587006,-0.04309,0.41844,
-0.0887014,-0.0598016,-0.0499778,-0.0432382,
241.637,221.966,202.289,
-1.98809,-0.741329,0.41844,
-0.0520801,-0.0677961,-0.0432382,
242.159,232.194,222.229,212.261,202.289,
-1.83411,-1.22754,-0.625366,-0.0644257,0.41844,
-0.0597849,-0.0611896,-0.0589001,-0.0529163,-0.0432382,
241.741,222.017,202.289,
-1.82588,-0.668345,0.41844,
-0.0504105,-0.061828,-0.0432382,
241.005,231.325,221.647,202.289,
-1.61478,-1.13912,-0.597404,0.41844,
-0.0433964,-0.0536514,-0.0570433,-0.0432382,
241.242,225.809,218.111,202.289,
-1.73755,-1.20114,-0.600546,0.41844,
-0.00050714,-0.0653166,-0.0894756,-0.0432382,
241.242,225.179,209.147,202.289,
-1.73755,-1.17163,0.00811124,0.41844,
-0.00050714,-0.0621294,-0.0769821,-0.0432382,
241.242,221.474,202.289,
-1.73755,-0.815089,0.41844,
-0.00050714,-0.088135,-0.0432382,
241.242,222.203,212.25,202.289,
-1.73755,-0.883847,-0.163666,0.41844,
-0.00050714,-0.0709692,-0.0694047,-0.0432382,
241.242,218.296,210.66,202.289,
-1.73755,-0.693216,-0.105028,0.41844,
-0.00050714,-0.0743859,-0.0775874,-0.0432382,
241.47,231.679,202.289,
-1.77106,-1.15897,0.41844,
-0.0633741,-0.0611717,-0.0432382,
241.545,221.918,202.289,
-1.56046,-0.544955,0.41844,
-0.0485475,-0.052606,-0.0432382,
242.222,232.241,222.259,202.289,
-1.7401,-1.16594,-0.594317,0.41844,
-0.0565623,-0.0578451,-0.056052,-0.0432382,
241.242,227.483,219.089,210.691,202.289,
-1.73755,-1.07447,-0.512497,-0.00236708,0.41844,
-0.00050714,-0.0684512,-0.0645055,-0.0561012,-0.0432382,
241.983,232.062,222.143,202.289,
-2.24458,-1.54263,-0.802325,0.41844,
-0.0655524,-0.0741402,-0.0732838,-0.0432382,
241.504,202.289,
-1.68101,0.41844,
-0.0590137,-0.0432382,
241.655,231.814,221.973,202.289,
-1.48214,-1.00948,-0.51764,0.41844,
-0.0461257,-0.0494092,-0.0500224,-0.0432382,
241.242,227.9,219.366,202.289,
-1.73755,-1.28696,-0.679218,0.41844,
-0.00050714,-0.0652118,-0.0742412,-0.0432382,
241.664,202.289,
-1.91453,0.41844,
-0.0747424,-0.0432382,
241.242,217.925,210.112,202.289,
-1.73755,-0.624394,-0.0224876,0.41844,
-0.00050714,-0.0844168,-0.0679807,-0.0432382,
242.013,222.163,212.23,202.289,
-2.31788,-0.774742,-0.10487,0.41844,
-0.0784716,-0.0727358,-0.0609572,-0.0432382,
242.072,202.289,
-1.59016,0.41844,
-0.0545954,-0.0432382,
241.242,227.86,221.182,211.742,202.289,
-1.73755,-1.31586,-0.833031,-0.111501,0.41844,
-0.00050714,-0.0599099,-0.0837988,-0.0674579,-0.0432382,
241.242,227.164,218.876,202.289,
-1.73755,-1.1863,-0.587227,0.41844,
-0.00050714,-0.0712401,-0.0714863,-0.0432382,
242.215,232.237,222.256,212.274,202.289,
-1.63333,-1.05138,-0.519126,-0.0310352,0.41844,
-0.0609354,-0.0556765,-0.050974,-0.0468279,-0.0432382,
241.242,225.274,217.304,209.338,202.289,
-1.73755,-1.1876,-0.632826,-0.0038273,0.41844,
-0.00050714,-0.0613177,-0.0759056,-0.0799484,-0.0432382,
242.02,232.089,222.157,212.223,202.289,
-1.4621,-0.946165,-0.467678,-0.0162678,0.41844,
-0.0541425,-0.0498493,-0.0466008,-0.0443971,-0.0432382,
241.242,225.851,218.001,210.148,202.289,
-1.73755,-1.06886,-0.502319,0.00991745,0.41844,
-0.00050714,-0.0734136,-0.0696404,-0.0595819,-0.0432382,
241.897,231.996,222.094,212.192,202.289,
-1.47183,-0.993269,-0.506679,-0.0300966,0.41844,
-0.0472814,-0.0490026,-0.0489024,-0.046981,-0.0432382,
241.923,202.289,
-1.89871,0.41844,
-0.0619377,-0.0432382,
241.79,231.939,212.177,202.289,
-1.9636,-1.03337,0.0184778,0.41844,
-0.114867,-0.0757877,-0.0399734,-0.0432382,
241.242,226.983,218.757,210.526,202.289,
-1.73755,-1.06149,-0.479615,0.0150345,0.41844,
-0.00050714,-0.0757603,-0.0654009,-0.0545602,-0.0432382,
241.242,221.024,211.663,202.289,
-1.73755,-0.740239,-0.0638347,0.41844,
-0.00050714,-0.0846854,-0.0606693,-0.0432382,
241.242,217.716,209.885,202.289,
-1.73755,-0.589704,0.00253368,0.41844,
-0.00050714,-0.0758501,-0.0727708,-0.0432382,
241.621,231.782,221.951,202.289,
-1.57539,-1.19541,-0.659488,0.41844,
-0.0267639,-0.0484873,-0.0584742,-0.0432382,
241.748,231.899,222.035,212.163,202.289,
-1.84363,-1.02953,-0.445445,0.00500518,0.41844,
-0.0974084,-0.0691761,-0.050737,-0.042091,-0.0432382,
241.807,222.045,202.289,
-1.29607,-0.512174,0.41844,
-0.0283889,-0.0471311,-0.0432382,
242.042,232.113,222.176,202.289,
-1.76743,-1.06659,-0.498511,0.41844,
-0.0786563,-0.0630341,-0.0519237,-0.0432382,
240.405,230.889,221.358,211.823,202.289,
-1.26843,-0.614929,-0.215782,0.078698,0.41844,
-0.087158,-0.0525868,-0.033743,-0.0306269,-0.0432382,
241.242,234.686,228.139,219.527,210.912,202.289,
-1.73755,-1.6084,-1.24046,-0.611909,-0.0368354,0.41844,
-0.00050714,-0.0384036,-0.0733976,-0.0710349,-0.0609818,-0.0432382,
