92.3992,92.2203,91.7843,91.2459,90.7599,
-191.757,-201.429,-211.093,-220.752,-230.413,
1.57095,1.53634,1.51774,1.51515,1.52857,
92.3575,91.5065,90.7599,
-191.531,-210.97,-230.413,
1.51784,1.53299,1.52857,
92.1867,91.8116,90.7599,
-192.106,-201.682,-230.413,
1.52848,1.53417,1.52857,
92.2923,91.6158,90.7599,
-191.109,-210.764,-230.413,
1.54682,1.52889,1.52857,
92.6119,92.0221,91.5537,90.7599,
-192.108,-201.677,-211.254,-230.413,
1.50098,1.51655,1.52634,1.52857,
92.3992,91.6029,91.1589,90.7599,
-191.757,-214.789,-222.459,-230.413,
1.57095,1.51447,1.51289,1.52857,
92.6339,91.6758,90.7599,
-191.047,-210.729,-230.413,
1.5243,1.52162,1.52857,
92.9216,92.1485,91.5871,91.1526,90.7599,
-192.545,-201.997,-211.464,-220.937,-230.413,
1.47499,1.50187,1.51977,1.52867,1.52857,
92.3332,90.7599,
-190.832,-230.413,
1.50516,1.52857,
92.3338,90.7599,
-191.396,-230.413,
1.52537,1.52857,
92.2529,90.7599,
-191.934,-230.413,
1.54156,1.52857,
92.6115,92.0619,90.7599,
-192.285,-201.813,-230.413,
1.50821,1.51767,1.52857,
92.631,91.527,91.1457,90.7599,
-190.878,-210.637,-220.525,-230.413,
1.49449,1.52949,1.53352,1.52857,
92.4442,92.0691,91.6419,91.1947,90.7599,
-190.857,-200.748,-210.637,-220.525,-230.413,
1.53663,1.52971,1.52606,1.52568,1.52857,
92.3992,91.6536,90.7599,
-191.757,-213.603,-230.413,
1.57095,1.51101,1.52857,
92.5792,90.7599,
-191.426,-230.413,
1.51819,1.52857,
92.3992,91.6467,91.201,90.7599,
-191.757,-214.467,-222.029,-230.413,
1.57095,1.51487,1.51014,1.52857,
92.6445,91.7604,90.7599,
-191.074,-210.746,-230.413,
1.54042,1.51714,1.52857,
92.508,91.721,90.7599,
-191.193,-210.807,-230.413,
1.54632,1.52066,1.52857,
92.4135,91.9663,91.554,90.7599,
