90.0188,90.7967,91.3723,
-180.051,-189.492,-217.874,
1.65266,1.64941,1.49707,
90.0218,90.6589,91.3065,91.3723,
-180.355,-189.728,-199.099,-217.874,
1.62692,1.64482,1.62914,1.49707,
90.0804,90.4849,91.132,91.3723,
-181.17,-190.348,-199.514,-217.874,
1.58544,1.63615,1.63833,1.49707,
89.8773,90.3313,91.0442,91.5476,91.3723,
-181.509,-190.603,-199.681,-208.773,-217.874,
1.58926,1.64351,1.64623,1.59741,1.49707,
89.8978,91.1035,91.7272,91.8042,91.3723,
-181.417,-190.479,-199.6,-208.742,-217.874,
1.73646,1.67038,1.60846,1.55069,1.49707,
89.6488,90.2122,91.5493,91.3723,
-180.127,-189.564,-208.424,-217.874,
1.60154,1.65091,1.59868,1.49707,
90.1684,89.7581,90.1718,90.9107,91.4772,91.3723,
-176.784,-185.003,-193.226,-201.428,-209.643,-217.874,
1.45064,1.58109,1.65095,1.66023,1.60894,1.49707,
90.2821,89.784,90.1573,91.3723,
-177.394,-185.487,-193.59,-217.874,
1.43445,1.57363,1.64948,1.49707,
89.9061,91.6081,91.3723,
-180.336,-189.61,-217.874,
1.82542,1.6856,1.49707,
89.4656,90.0115,90.8707,91.3723,
-180.22,-189.637,-199.033,-217.874,
1.59295,1.65489,1.65956,1.49707,
89.7092,90.9386,91.3723,
-180.231,-189.59,-217.874,
1.72935,1.67323,1.49707,
89.7748,90.0957,90.8768,91.3723,
-178.842,-188.609,-198.352,-217.874,
1.55917,1.63766,1.65348,1.49707,
89.7788,89.7704,90.5837,91.3928,91.3723,
-179.352,-188.996,-198.613,-208.229,-217.874,
1.49875,1.62682,1.66923,1.62598,1.49707,
89.8286,88.6729,89.0741,90.2077,91.2491,91.3723,
-176.543,-184.763,-193.067,-201.31,-209.563,-217.874,
1.30395,1.54168,1.67986,1.71849,1.65756,1.49707,
89.9625,89.786,90.5506,91.3735,91.3723,
-179.521,-189.12,-198.698,-208.271,-217.874,
1.47274,1.61676,1.66883,1.62893,1.49707,
90.2647,91.0135,91.5564,91.7303,91.3723,
-181.122,-190.294,-199.48,-208.68,-217.874,
1.65758,1.64399,1.61271,1.56374,1.49707,
90.2007,89.6808,90.3859,91.2912,91.3723,
-181.433,-190.543,-199.651,-208.744,-217.874,
1.4092,1.59964,1.67776,1.64357,1.49707,
90.3118,88.8623,89.109,90.1888,91.2331,91.3723,
-177.135,-185.193,-193.392,-201.53,-209.673,-217.874,
1.25339,1.51454,1.66949,1.71823,1.66075,1.49707,
90.2736,89.8124,90.1949,90.9174,91.4777,91.3723,
-176.831,-185.038,-193.253,-201.447,-209.653,-217.874,
1.44293,1.57619,1.64823,1.65906,1.60867,1.49707,
89.6347,90.6313,91.3851,91.6982,91.3723,
-179.365,-188.965,-198.586,-208.23,-217.874,
1.68004,1.66503,1.62953,1.57354,1.49707,
89.5639,89.3873,91.3723,
-181.536,-190.638,-217.874,
1.45651,1.62831,1.49707,
90.0793,90.5312,91.1796,91.3723,
-180.183,-189.607,-199.02,-217.874,
1.59333,1.63663,1.63502,1.49707,
90.0882,91.3723,
-180,-217.874,
1.53257,1.49707,
90.2985,90.3628,90.9678,91.5066,91.3723,
-181.367,-190.502,-199.619,-208.741,-217.874,
1.52606,1.61852,1.64451,1.60402,1.49707,
89.9957,90.3484,91.038,91.5508,91.3723,
-180.17,-189.601,-199.015,-208.44,-217.874,
1.57213,1.63513,1.64362,1.5976,1.49707,
89.2472,89.5472,90.5206,91.3723,
-178.93,-188.683,-198.396,-217.874,
1.54033,1.64943,1.67859,1.49707,
90.0873,90.2491,90.7512,91.3008,91.3723,
-177.228,-185.364,-193.488,-201.608,-217.874,
1.55777,1.6176,1.64145,1.62931,1.49707,
89.887,90.8063,91.4675,91.7098,91.3723,
-181.003,-190.195,-199.41,-208.644,-217.874,
1.67871,1.65935,1.62262,1.56853,1.49707,
90.1938,89.931,90.3553,91.3723,
-177.19,-185.332,-193.471,-217.874,
1.47843,1.58967,1.64715,1.49707,
90.1078,89.9669,90.4246,91.0789,91.3723,
-177.649,-185.702,-193.746,-201.777,-217.874,
1.4995,1.59878,1.64818,1.6477,1.49707,
90.1624,90.6022,91.2236,91.617,91.3723,
-179.899,-189.394,-198.879,-208.375,-217.874,
1.59313,1.63384,1.6314,1.58581,1.49707,
90.082,90.913,91.5157,91.3723,
-180.644,-189.931,-199.236,-217.874,
1.66639,1.65072,1.61728,1.49707,
89.6373,90.356,91.1406,91.3723,
-179.173,-188.84,-198.503,-217.874,
1.62839,1.65502,1.64201,1.49707,
90.1498,90.3302,90.8214,91.3723,
-176.896,-185.098,-193.288,-217.874,
1.56251,1.61741,1.63832,1.49707,
90.0162,90.0235,90.7412,91.4355,91.3723,
-180.657,-189.972,-199.265,-208.559,-217.874,
1.50716,1.62286,1.65975,1.61782,1.49707,
89.9602,89.6657,89.9715,91.3723,
-180.174,-185.093,-193.299,-217.874,
1.46296,1.55465,1.64931,1.49707,
89.5878,89.823,90.6782,91.4345,91.3723,
-179.328,-188.978,-198.597,-208.223,-217.874,
1.53815,1.63975,1.66677,1.61921,1.49707,
89.9173,91.0611,91.6909,91.7972,91.3723,
-180.358,-189.692,-199.075,-208.479,-217.874,
1.71991,1.6654,1.61009,1.55398,1.49707,
90.1433,90.7829,91.3951,91.3723,
-178.921,-188.651,-198.384,-217.874,
1.62788,1.64001,1.62225,1.49707,
89.3148,89.3291,90.2958,91.2863,91.3723,
-181.247,-190.426,-199.561,-208.695,-217.874,
1.48667,1.64117,1.6944,1.64637,1.49707,
90.0345,89.9079,90.384,91.0568,91.3723,
-177.799,-185.823,-193.836,-201.836,-217.874,
1.5006,1.601,1.65085,1.65014,1.49707,
90.1403,90.3354,90.9987,91.3723,
-178.809,-188.583,-198.339,-217.874,
1.54668,1.62477,1.64253,1.49707,
89.9684,90.883,91.5247,91.3723,
-179.475,-189.05,-198.647,-217.874,
1.67492,1.65446,1.618,1.49707,
90.0831,90.3512,91.0148,91.535,91.3723,
-180.793,-190.07,-199.329,-208.596,-217.874,
1.55897,1.63071,1.6443,1.59975,1.49707,
90.0825,90.8621,91.474,91.7125,91.3723,
-180.047,-189.488,-198.94,-208.409,-217.874,
1.65485,1.64793,1.61932,1.56904,1.49707,
90.221,90.7555,91.3377,91.3723,
-181.126,-190.309,-199.489,-217.874,
1.6148,1.63731,1.62519,1.49707,
89.8867,90.7969,91.4555,91.7011,91.3723,
-181.608,-190.649,-199.712,-208.795,-217.874,
1.67912,1.66019,1.62354,1.56917,1.49707,
90.0396,89.7867,90.2537,90.9799,91.3723,
-176.042,-184.415,-192.783,-201.133,-217.874,
1.47932,1.59273,1.6512,1.65475,1.49707,
90.2086,89.9214,90.3383,91.3723,
-177.411,-185.508,-193.603,-217.874,
1.47362,1.58793,1.64743,1.49707,
89.7161,90.2753,91.0558,91.3723,
-178.08,-188.029,-197.964,-217.874,
1.59984,1.64606,1.64434,1.49707,
90.2005,91.1347,91.6797,91.7778,91.3723,
-181.242,-190.371,-199.531,-208.707,-217.874,
1.69198,1.65253,1.60689,1.55507,1.49707,
89.9035,89.6915,90.4789,91.3723,
-179.925,-189.424,-198.901,-217.874,
1.46358,1.61723,1.67402,1.49707,
89.4779,89.3917,90.3171,91.2963,91.3723,
-180.219,-189.652,-199.048,-208.439,-217.874,
1.47416,1.63224,1.68875,1.6437,1.49707,
89.9551,90.6019,91.2785,91.6479,91.3723,
-179.364,-188.984,-198.603,-208.238,-217.874,
1.62469,1.64531,1.63091,1.5815,1.49707,
90.0292,90.8636,91.4818,91.7094,91.3723,
-181.174,-190.329,-199.5,-208.689,-217.874,
1.66719,1.65305,1.61998,1.56799,1.49707,
90.042,90.3987,91.0729,91.5645,91.3723,
-179.868,-189.374,-198.864,-208.365,-217.874,
1.57402,1.63379,1.64089,1.59531,1.49707,
89.795,89.0942,89.9676,91.1485,91.3723,
-181.211,-190.374,-199.54,-208.676,-217.874,
1.36285,1.60309,1.70554,1.6702,1.49707,
90.1432,90.2711,90.7601,91.3081,91.3723,
-176.25,-184.582,-192.901,-201.218,-217.874,
1.55237,1.61387,1.6391,1.62804,1.49707,
90.0985,90.5597,91.2016,91.6106,91.3723,
-179.924,-189.412,-198.89,-208.38,-217.874,
1.5953,1.63616,1.63342,1.58705,1.49707,
90.015,90.5364,91.2008,91.6118,91.3723,
-180.097,-189.54,-198.974,-208.422,-217.874,
1.60439,1.64052,1.63468,1.58686,1.49707,
89.6763,89.607,91.3723,
-177.6,-185.668,-217.874,
1.50475,1.61069,1.49707,
90.2106,89.7853,90.4766,91.3251,91.3723,
-181.389,-190.513,-199.63,-208.736,-217.874,
1.42808,1.60284,1.6726,1.63734,1.49707,
89.4027,90.448,91.2688,91.649,91.3723,
-181.231,-190.36,-199.512,-208.692,-217.874,
1.68925,1.67644,1.64013,1.58035,1.49707,
89.5976,89.6003,90.4688,91.3723,
-180.802,-190.087,-199.338,-217.874,
1.49359,1.63315,1.68025,1.49707,
90.121,90.5825,91.2008,91.5922,91.3723,
-182.451,-191.307,-200.153,-209.011,-217.874,
1.59957,1.63894,1.63498,1.58769,1.49707,
90.278,91.3723,
-182.236,-217.874,
1.57882,1.49707,
89.8977,90.8052,91.4638,91.708,91.3723,
-181.008,-190.2,-199.412,-208.645,-217.874,
1.67675,1.65866,1.62268,1.56882,1.49707,
89.5921,90.4501,91.3723,
-179.963,-189.424,-217.874,
1.65489,1.66237,1.49707,
