185.854,178.77,171.6,162.965,158.484,157.372,
-0.872417,0.774197,1.9509,-1.53889,-9.9042,-19.4248,
-0.201886,-0.225198,-0.070443,0.784619,1.32002,1.53577,
193.066,175.591,166.855,157.372,
-1.71312,-1.57851,-1.41529,-19.4248,
-0.00050714,-0.0149805,-0.0224015,1.53577,
193.066,176.143,167.683,157.372,
-1.71312,-1.3357,-1.08768,-19.4248,
-0.00050714,-0.0326778,-0.0230841,1.53577,
185.347,177.64,170.001,161.997,157.372,
-1.64986,-1.24373,-0.161704,-2.88548,-19.4248,
-0.0231522,-0.089407,-0.199271,0.786346,1.53577,
185.442,177.87,170.363,157.372,
-1.3503,-0.385971,1.00562,-19.4248,
-0.0908544,-0.158729,-0.204131,1.53577,
193.066,184.518,175.971,167.423,157.372,
-1.71312,-1.65096,-1.51998,-1.39042,-19.4248,
-0.00050714,-0.0126663,-0.0166093,-0.0123361,1.53577,
193.066,176.926,168.883,157.372,
-1.71312,-1.23976,-0.538638,-19.4248,
-0.00050714,-0.0645362,-0.110955,1.53577,
185.32,177.677,169.913,162.127,157.372,
-0.811082,0.794397,1.4838,-2.48405,-19.4248,
-0.196406,-0.18272,0.0405507,0.849732,1.53577,
185.055,177.07,169.088,161.518,158.041,157.372,
-1.36835,-0.607963,0.171203,-3.16077,-10.8848,-19.4248,
-0.0772427,-0.104388,-0.0819443,0.84562,1.38486,1.53577,
193.066,175.707,167.029,157.372,
-1.71312,-1.6937,-1.53096,-19.4248,
-0.00050714,-0.00915941,-0.0302023,1.53577,
185.62,178.196,170.871,162.43,158.229,157.372,
-1.59704,-1.04068,0.274001,-2.26074,-10.2857,-19.4248,
-0.0379314,-0.118928,-0.243496,0.757769,1.35086,1.53577,
185.462,177.924,170.41,162.065,157.372,
-1.22271,-0.0877039,1.20478,-1.93084,-19.4248,
-0.117611,-0.170584,-0.159424,0.809814,1.53577,
193.066,184.782,176.503,168.227,157.372,
-1.71312,-1.5632,-1.22007,-0.830967,-19.4248,
-0.00050714,-0.0327218,-0.0471628,-0.0438303,1.53577,
193.066,176.27,167.869,157.372,
-1.71312,-1.09982,-0.903495,-19.4248,
-0.00050714,-0.0426572,0.00338775,1.53577,
193.066,184.456,175.845,167.239,157.372,
-1.71312,-1.73451,-1.69748,-1.43721,-19.4248,
-0.00050714,0.00228308,-0.0140747,-0.0495806,1.53577,
185.588,178.113,170.784,157.372,
-1.86312,-1.69518,-0.282367,-19.4248,
0.0197054,-0.0855482,-0.316268,1.53577,
185.644,178.252,170.97,162.408,158.198,157.372,
-1.54295,-0.869577,0.556568,-1.97976,-10.1471,-19.4248,
-0.0511116,-0.136347,-0.256214,0.760993,1.35832,1.53577,
193.066,177.322,169.492,157.372,
-1.71312,-0.970188,-0.0546811,-19.4248,
-0.00050714,-0.0934775,-0.139241,1.53577,
185.519,178.063,170.574,162.24,157.372,
-1.04116,0.346612,1.53358,-1.86589,-19.4248,
-0.156746,-0.190943,-0.103098,0.814908,1.53577,
185.487,177.98,170.455,162.22,158.226,157.372,
-1.12028,0.122812,1.23444,-2.10623,-10.2723,-19.4248,
