151.279,141.569,131.87,112.458,
-58.2436,-58.6556,-57.8915,-57.0723,
0.13926,-0.0362669,-0.102795,0.0911451,
152.343,142.382,132.415,122.432,112.458,
-58.2182,-57.4851,-56.8495,-56.6117,-57.0723,
-0.0683405,-0.0735926,-0.0487624,0.00615017,0.0911451,
152.353,142.37,132.406,122.438,112.458,
-58.1394,-58.1743,-57.4819,-56.8514,-57.0723,
0.0663054,-0.0461224,-0.0794584,-0.0337025,0.0911451,
151.463,141.7,131.961,122.218,112.458,
-58.3159,-58.3485,-57.5993,-56.8975,-57.0723,
0.071716,-0.0508788,-0.0885056,-0.0411643,0.0911451,
151.916,143.286,134.635,126.034,119.256,112.458,
-58.3143,-59.029,-58.5237,-57.426,-56.8613,-57.0723,
0.177233,9.23857e-05,-0.1047,-0.137145,-0.0275754,0.0911451,
152.91,136.724,112.458,
-58.2484,-57.7508,-57.0723,
0.0464272,-0.0765785,0.0911451,
152.067,142.17,132.274,122.362,112.458,
-58.1449,-57.5231,-56.9038,-56.6368,-57.0723,
-0.0511009,-0.068503,-0.050596,0.00262004,0.0911451,
152.847,136.686,112.458,
-58.5528,-57.9148,-57.0723,
0.0407029,-0.0867918,0.0911451,
151.916,145.017,138.086,129.571,112.458,
-58.3143,-59.0311,-58.7422,-57.7058,-57.0723,
0.177233,0.0303671,-0.113131,-0.117088,0.0911451,
152.781,144.707,136.654,112.458,
-58.789,-58.4889,-57.8273,-57.0723,
-0.000721732,-0.0665822,-0.0903258,0.0911451,
152.367,142.382,132.412,112.458,
-57.9449,-58.0783,-57.4451,-57.0723,
0.0784169,-0.0383632,-0.0751685,0.0911451,
152.787,136.648,120.534,112.458,
-58.2261,-58.1432,-56.8715,-57.0723,
0.116385,-0.0842896,-0.0308594,0.0911451,
152.411,142.423,132.44,122.446,112.458,
-58.0085,-57.5419,-56.9521,-56.6563,-57.0723,
-0.0265826,-0.0598079,-0.0512617,-0.00094405,0.0911451,
152.855,144.786,136.715,128.632,112.458,
-58.3989,-57.7584,-57.1455,-56.72,-57.0723,
-0.0743199,-0.0808,-0.0674935,-0.0344005,0.0911451,
152.152,142.221,132.309,122.386,112.458,
-58.2788,-57.9806,-57.2764,-56.7717,-57.0723,
0.0107572,-0.0606368,-0.0710368,-0.0204428,0.0911451,
151.916,142.008,132.073,122.193,112.458,
-58.3143,-59.1422,-58.5852,-57.3658,-57.0723,
0.177233,0.0015893,-0.101492,-0.132012,0.0911451,
151.916,129.244,121.711,112.458,
-58.3143,-58.1464,-57.2546,-57.0723,
0.177233,-0.115642,-0.111542,0.0911451,
151.916,135.691,127.621,120.053,112.458,
-58.3143,-58.5759,-57.5125,-56.8374,-57.0723,
0.177233,-0.102954,-0.148595,-0.029176,0.0911451,
152.331,142.38,132.41,122.427,112.458,
-57.987,-57.1689,-56.6262,-56.5353,-57.0723,
-0.0899771,-0.0711451,-0.0346807,0.019416,0.0911451,
151.916,135.854,128.097,112.458,
-58.3143,-58.1085,-57.0618,-57.0723,
0.177233,-0.178752,-0.0894003,0.0911451,
151.916,135.126,126.774,112.458,
-58.3143,-59.0641,-57.9807,-57.0723,
0.177233,-0.0767305,-0.178424,0.0911451,
151.916,135.795,128.046,120.257,112.458,
-58.3143,-58.2401,-57.3048,-56.8216,-57.0723,
0.177233,-0.137225,-0.097019,-0.0208956,0.0911451,
151.403,141.66,131.936,112.458,
-58.3984,-58.0587,-57.3217,-57.0723,
0.00623344,-0.0655908,-0.0753802,0.0911451,
151.916,136.621,128.989,121.363,112.458,
-58.3143,-58.7881,-58.0191,-57.1782,-57.0723,
0.177233,-0.0761606,-0.114896,-0.0949908,0.0911451,
152.667,136.579,112.458,
-57.8815,-57.8015,-57.0723,
0.0961274,-0.0696605,0.0911451,
151.916,134.611,127.283,119.872,112.458,
-58.3143,-58.2599,-57.099,-56.7278,-57.0723,
0.177233,-0.214148,-0.10181,-4.58656e-05,0.0911451,
152.806,136.701,128.625,112.458,
-58.7533,-57.1978,-56.7266,-57.0723,
-0.104956,-0.0765019,-0.0372817,0.0911451,
151.916,143.472,135.052,127.574,120.014,112.458,
-58.3143,-59.0321,-58.0938,-56.9584,-56.6716,-57.0723,
0.177233,-0.0103597,-0.21434,-0.0906585,0.0111698,0.0911451,
152.665,144.615,136.576,112.458,
-58.1581,-58.2699,-57.8086,-57.0723,
0.0664181,-0.0301752,-0.0759991,0.0911451,
151.916,128.589,120.537,112.458,
-58.3143,-57.5424,-56.8449,-57.0723,
0.177233,-0.137924,-0.0320092,0.0911451,
151.62,141.827,132.048,122.254,112.458,
-58.3859,-57.9299,-57.2087,-56.7474,-57.0723,
-0.0150903,-0.0690164,-0.0692858,-0.0158986,0.0911451,
151.916,126.851,119.67,112.458,
-58.3143,-57.5692,-56.865,-57.0723,
0.177233,-0.161851,-0.034097,0.0911451,
152.658,144.65,136.62,128.569,120.507,112.458,
-58.7238,-57.7875,-57.0619,-56.6393,-56.6121,-57.0723,
-0.125726,-0.105154,-0.0731818,-0.0298076,0.024968,0.0911451,
151.916,137.772,129.359,112.458,
-58.3143,-58.7117,-57.7068,-57.0723,
0.177233,-0.108819,-0.116566,0.0911451,
152.386,142.394,132.422,122.449,112.458,
-58.2202,-58.3537,-57.6208,-56.9006,-57.0723,
0.0860593,-0.0446649,-0.087392,-0.042122,0.0911451,
151.916,136.608,128.968,121.337,112.458,
-58.3143,-58.8038,-58.0394,-57.1893,-57.0723,
0.177233,-0.0749665,-0.114909,-0.0974126,0.0911451,
152.55,144.565,136.549,128.515,112.458,
-58.1619,-57.246,-56.6554,-56.4141,-57.0723,
-0.133582,-0.0943472,-0.0522573,-0.0073119,0.0911451,
151.916,134.774,126.253,119.374,112.458,
-58.3143,-58.7785,-57.6178,-56.8964,-57.0723,
0.177233,-0.0951712,-0.168651,-0.0399159,0.0911451,
152.801,112.458,
-57.9635,-57.0723,
0.0576232,0.0911451,
151.916,131.202,121.841,112.458,
-58.3143,-57.5067,-56.78,-57.0723,
0.177233,-0.126102,-0.0260157,0.0911451,
151.916,127.632,112.458,
-58.3143,-57.5837,-57.0723,
0.177233,-0.162352,0.0911451,
152.682,144.634,136.592,128.549,112.458,
-57.7682,-57.5262,-57.1124,-56.75,-57.0723,
-0.010131,-0.0453593,-0.0528458,-0.0325906,0.0911451,
152.177,142.237,132.319,122.394,112.458,
-58.3017,-58.1624,-57.4321,-56.8291,-57.0723,
0.0398408,-0.0558101,-0.0791431,-0.030158,0.0911451,
151.916,135.196,126.878,119.685,112.458,
-58.3143,-58.7402,-57.6652,-56.9239,-57.0723,
0.177233,-0.0935435,-0.155317,-0.045595,0.0911451,
152.287,142.326,132.383,122.423,112.458,
-58.5453,-58.0598,-57.2791,-56.7631,-57.0723,
-0.0151553,-0.0728933,-0.0744226,-0.0197431,0.0911451,
151.916,136.509,128.817,121.142,112.458,
-58.3143,-58.8908,-58.1517,-57.2526,-57.0723,
0.177233,-0.0683915,-0.114698,-0.11,0.0911451,
151.916,135.473,127.29,119.886,112.458,
-58.3143,-58.5551,-57.519,-56.8696,-57.0723,
0.177233,-0.102004,-0.138396,-0.0333527,0.0911451,
151.916,145.288,138.632,129.932,121.209,112.458,
-58.3143,-58.98,-58.7053,-57.6954,-56.9366,-57.0723,
0.177233,0.0262023,-0.10546,-0.113414,-0.0478789,0.0911451,
152.346,144.431,136.446,128.44,120.441,112.458,
-57.9351,-56.7388,-56.1664,-56.1073,-56.4475,-57.0723,
-0.193999,-0.108402,-0.0370897,0.0199391,0.062684,0.0911451,
152.187,142.246,132.323,122.396,112.458,
-58.1008,-58.1471,-57.4686,-56.849,-57.0723,
0.0674057,-0.0449493,-0.0784444,-0.0330796,0.0911451,
151.155,141.467,131.813,122.146,112.458,
-58.8299,-58.5541,-57.6559,-56.9051,-57.0723,
0.0301889,-0.0738664,-0.0983921,-0.0433883,0.0911451,
151.916,138.501,131.821,122.156,112.458,
-58.3143,-58.5393,-57.7264,-56.8567,-57.0723,
0.177233,-0.0979651,-0.132808,-0.0402235,0.0911451,
152.521,144.508,136.491,112.458,
-57.9605,-58.3421,-57.9617,-57.0723,
0.115146,-0.00993575,-0.0748767,0.0911451,
151.916,143.64,135.344,127.091,119.785,112.458,
-58.3143,-58.9857,-58.4927,-57.4869,-56.8817,-57.0723,
0.177233,-0.00226032,-0.10338,-0.126128,-0.033732,0.0911451,
152.627,144.603,136.571,112.458,
-57.722,-57.1555,-56.7122,-57.0723,
-0.074196,-0.0647788,-0.0435361,0.0911451,
151.916,133.136,123.802,118.144,112.458,
-58.3143,-58.7794,-57.5006,-56.9196,-57.0723,
0.177233,-0.0975674,-0.167226,-0.0375973,0.0911451,
151.916,127.836,112.458,
-58.3143,-57.5681,-57.0723,
0.177233,-0.166352,0.0911451,
152.758,136.645,128.584,112.458,
-58.0007,-57.0923,-56.7173,-57.0723,
-0.0393922,-0.0575868,-0.0314793,0.0911451,
152.403,128.446,112.458,
-58.2603,-57.4309,-57.0723,
0.121202,-0.092502,0.0911451,
151.916,137.603,129.248,112.458,
-58.3143,-58.6371,-57.6327,-57.0723,
0.177233,-0.114924,-0.113205,0.0911451,
152.773,112.458,
-58.5944,-57.0723,
0.0295557,0.0911451,
151.916,143.626,135.348,127.759,112.458,
-58.3143,-58.9624,-58.1397,-57.108,-57.0723,
0.177233,-0.0158495,-0.176917,-0.0925124,0.0911451,
152.761,144.732,136.677,112.458,
-58.3708,-57.4537,-56.8128,-57.0723,
-0.128766,-0.0976361,-0.0600799,0.0911451,
152.496,144.522,136.525,128.505,120.475,112.458,
-58.7625,-57.808,-57.0719,-56.644,-56.6143,-57.0723,
-0.12909,-0.107316,-0.0744057,-0.0303588,0.0248249,0.0911451,
152.808,144.737,136.676,128.609,112.458,
-58.3802,-57.9551,-57.3739,-56.8743,-57.0723,
-0.0331146,-0.0672079,-0.0718286,-0.0469767,0.0911451,
151.916,143.168,134.417,127.132,119.801,112.458,
-58.3143,-59.0318,-58.293,-57.3238,-56.839,-57.0723,
0.177233,-0.00737649,-0.154895,-0.104398,-0.0223849,0.0911451,
151.916,126.973,118.7,112.458,
-58.3143,-58.2965,-57.1944,-57.0723,
0.177233,-0.119269,-0.139029,0.0911451,
152.32,142.349,132.389,122.428,112.458,
-57.8353,-58.0182,-57.4193,-56.8377,-57.0723,
0.0842298,-0.0342107,-0.0725383,-0.030753,0.0911451,
151.916,135.899,127.921,112.458,
-58.3143,-58.5207,-57.5689,-57.0723,
0.177233,-0.100367,-0.12435,0.0911451,
151.916,136.331,128.407,120.429,112.458,
-58.3143,-57.8276,-56.8737,-56.6464,-57.0723,
0.177233,-0.168618,-0.0725633,0.0140244,0.0911451,
151.492,141.726,131.978,122.221,112.458,
-58.2354,-57.9758,-57.288,-56.783,-57.0723,
0.0162109,-0.0589435,-0.071506,-0.0214764,0.0911451,
152.413,144.448,136.455,128.45,120.446,112.458,
-57.7584,-56.9466,-56.4647,-56.3205,-56.5209,-57.0723,
-0.12197,-0.0810348,-0.0392558,0.00336719,0.0468342,0.0911451,
151.579,141.793,132.02,112.458,
-58.1672,-58.5268,-57.7939,-57.0723,
0.126756,-0.0361649,-0.0964069,0.0911451,
151.501,141.755,131.996,122.222,112.458,
-58.1572,-57.3728,-56.7712,-56.5915,-57.0723,
-0.0815444,-0.075007,-0.0440463,0.0113378,0.0911451,
152.567,144.532,136.515,128.513,120.49,112.458,
-58.6725,-58.7045,-58.1127,-57.3453,-56.849,-57.0723,
0.0613795,-0.0441456,-0.0939316,-0.0879785,-0.0262862,0.0911451,
151.916,135.292,127.701,120.075,112.458,
-58.3143,-57.5292,-56.7801,-56.6436,-57.0723,
0.177233,-0.140757,-0.0570701,0.0202306,0.0911451,
151.916,135.755,127.705,120.097,112.458,
-58.3143,-58.6377,-57.6701,-56.9412,-57.0723,
0.177233,-0.0944426,-0.134163,-0.0480091,0.0911451,
151.916,143.641,135.343,127.108,119.795,112.458,
-58.3143,-59.0276,-58.5573,-57.4021,-56.7752,-57.0723,
0.177233,0.00471943,-0.107968,-0.160831,-0.0163664,0.0911451,
152.577,136.536,120.479,112.458,
-58.0322,-57.118,-56.6537,-57.0723,
-0.0389334,-0.0589208,0.0171169,0.0911451,
152.175,142.248,132.328,122.391,112.458,
-58.305,-57.7198,-57.0379,-56.6811,-57.0723,
-0.0398409,-0.0708399,-0.0593419,-0.00534685,0.0911451,
151.916,144.367,136.816,128.735,120.6,112.458,
-58.3143,-58.9381,-58.2985,-57.2502,-56.7773,-57.0723,
0.177233,-0.00667323,-0.15668,-0.0974269,-0.0148185,0.0911451,
151.916,136.362,128.605,120.842,112.458,
-58.3143,-58.6576,-57.8307,-57.0603,-57.0723,
0.177233,-0.0866334,-0.114156,-0.0720707,0.0911451,
151.916,138.006,129.52,112.458,
-58.3143,-58.7,-57.6408,-57.0723,
0.177233,-0.122572,-0.115173,0.0911451,
