243.619,236.094,
-1.30204,-1.3335,
0.0187736,-0.0324645,
245.192,236.094,
-1.73003,-1.3335,
-0.0558051,-0.0324645,
244.979,236.094,
-2.09141,-1.3335,
-0.118843,-0.0324645,
245.336,236.094,
-1.72286,-1.3335,
-0.0175923,-0.0324645,
244.859,236.094,
-1.64803,-1.3335,
-0.0079606,-0.0324645,
243.799,236.094,
-1.46785,-1.3335,
0.0032305,-0.0324645,
245.069,236.094,
-1.5945,-1.3335,
0.0300097,-0.0324645,
243.774,236.094,
-1.01272,-1.3335,
0.105429,-0.0324645,
243.665,236.094,
-1.37976,-1.3335,
-0.00019348,-0.0324645,
244.765,236.094,
-1.93979,-1.3335,
-0.0880119,-0.0324645,
243.818,236.094,
-1.15298,-1.3335,
0.0563864,-0.0324645,
244.697,236.094,
-1.77533,-1.3335,
-0.0451795,-0.0324645,
243.608,236.094,
-1.38766,-1.3335,
0.00349528,-0.0324645,
244.439,241.46,236.094,
-1.73917,-1.64066,-1.3335,
-0.00050714,-0.0793159,-0.0324645,
245.191,236.094,
-1.57072,-1.3335,
-0.0319456,-0.0324645,
243.512,236.094,
-1.42416,-1.3335,
-0.0083234,-0.0324645,
245.065,236.094,
-1.60968,-1.3335,
-0.0224264,-0.0324645,
244.852,236.094,
-1.80076,-1.3335,
-0.0380689,-0.0324645,
245.078,236.094,
-1.97308,-1.3335,
-0.141973,-0.0324645,
244.774,236.094,
-1.64865,-1.3335,
-0.0343727,-0.0324645,
244.439,236.094,
-1.73917,-1.3335,
-0.00050714,-0.0324645,
243.614,236.094,
-1.59004,-1.3335,
-0.0693551,-0.0324645,
243.574,236.094,
-1.48409,-1.3335,
0.00629867,-0.0324645,
244.151,236.094,
-1.84494,-1.3335,
-0.126869,-0.0324645,
244.796,236.094,
-1.9189,-1.3335,
-0.145283,-0.0324645,
245.365,236.094,
-1.84187,-1.3335,
-0.0656623,-0.0324645,
243.501,236.094,
-1.57456,-1.3335,
-0.0232504,-0.0324645,
243.51,236.094,
-1.80518,-1.3335,
-0.0650565,-0.0324645,
244.057,236.094,
-1.81419,-1.3335,
-0.0770268,-0.0324645,
244.803,236.094,
-1.83148,-1.3335,
-0.0645754,-0.0324645,
244.695,236.094,
-1.9671,-1.3335,
-0.101611,-0.0324645,
243.776,236.094,
-1.7565,-1.3335,
-0.0596521,-0.0324645,
244.023,236.094,
-1.96634,-1.3335,
-0.131515,-0.0324645,
243.985,236.094,
-1.85289,-1.3335,
-0.102717,-0.0324645,
243.737,236.094,
-1.59549,-1.3335,
-0.014836,-0.0324645,
244.084,236.094,
-1.92351,-1.3335,
-0.147118,-0.0324645,
243.558,236.094,
-1.31555,-1.3335,
0.0193158,-0.0324645,
244.754,236.094,
-1.903,-1.3335,
-0.0552558,-0.0324645,
244.914,236.094,
-1.8182,-1.3335,
-0.0674698,-0.0324645,
244.092,236.094,
-1.49986,-1.3335,
-0.0141558,-0.0324645,
243.73,236.094,
-1.72751,-1.3335,
-0.0755763,-0.0324645,
244.759,236.094,
-1.74437,-1.3335,
-0.0618714,-0.0324645,
244.736,236.094,
-1.25283,-1.3335,
0.0324439,-0.0324645,
244.719,236.094,
-1.54039,-1.3335,
0.0206632,-0.0324645,
245.334,236.094,
-1.99944,-1.3335,
-0.0805374,-0.0324645,
244.741,236.094,
-1.9513,-1.3335,
-0.10623,-0.0324645,
244.692,236.094,
-1.81423,-1.3335,
-0.079554,-0.0324645,
244.684,236.094,
-1.78862,-1.3335,
-0.0631084,-0.0324645,
243.766,236.094,
-1.65001,-1.3335,
-0.0420845,-0.0324645,
244.264,236.094,
-1.63153,-1.3335,
-0.0456461,-0.0324645,
245.103,236.094,
-1.31624,-1.3335,
0.0736508,-0.0324645,
243.773,236.094,
-2.05784,-1.3335,
-0.155088,-0.0324645,
245.21,236.094,
-1.8131,-1.3335,
-0.0227057,-0.0324645,
245.398,236.094,
-1.74827,-1.3335,
-0.0708643,-0.0324645,
245.128,236.094,
-2.02285,-1.3335,
-0.141236,-0.0324645,
245.212,236.094,
-1.63234,-1.3335,
-0.0699696,-0.0324645,
245.172,236.094,
-1.55042,-1.3335,
-0.0139464,-0.0324645,
244.813,236.094,
-1.49882,-1.3335,
-0.00510109,-0.0324645,
244.728,236.094,
-1.62085,-1.3335,
0.00346028,-0.0324645,
244.439,241.338,236.094,
-1.73917,-1.62429,-1.3335,
