185.569,170.025,157.022,
-1.70932,-0.552452,-29.6555,
-0.00050714,-0.0834585,1.53562,
185.569,167.645,156.939,157.022,
-1.70932,-1.84052,-12.9004,-29.6555,
-0.00050714,-0.0200586,1.40127,1.53562,
185.569,169.041,157.022,
-1.70932,-1.22465,-29.6555,
-0.00050714,-0.0697121,1.53562,
185.569,176.311,167.053,159.755,157.022,
-1.70932,-1.79907,-1.75745,-5.27741,-29.6555,
-0.00050714,0.0112477,-0.028887,0.870418,1.53562,
185.569,168.144,157.022,
-1.70932,-1.34138,-29.6555,
-0.00050714,0.0116285,1.53562,
185.569,168.497,157.022,
-1.70932,-1.14826,-29.6555,
-0.00050714,-0.00568509,1.53562,
185.569,167.771,157.022,
-1.70932,-1.71276,-29.6555,
-0.00050714,-0.0639015,1.53562,
185.569,176.727,167.886,160.482,157.048,157.022,
-1.70932,-1.65475,-1.56679,-5.11975,-12.7482,-29.6555,
-0.00050714,-0.00994891,-0.0080595,0.849807,1.39304,1.53562,
178.101,170.689,162.04,157.609,156.844,157.022,
-0.549478,0.985477,-2.29421,-10.6127,-20.1073,-29.6555,
-0.243365,-0.100786,0.773341,1.33745,1.59154,1.53562,
185.569,168.53,157.022,
-1.70932,-1.2812,-29.6555,
-0.00050714,-0.018722,1.53562,
185.569,177.263,168.963,157.022,
-1.70932,-1.53488,-1.17104,-29.6555,
-0.00050714,-0.0369474,-0.0461263,1.53562,
185.569,176.465,167.364,157.022,
-1.70932,-1.56208,-1.69392,-29.6555,
-0.00050714,-0.0163412,0.0608108,1.53562,
185.569,176.943,168.318,157.239,157.022,
-1.70932,-1.51654,-1.32001,-12.5664,-29.6555,
-0.00050714,-0.0333733,-0.00137777,1.37712,1.53562,
185.569,176.363,167.159,157.022,
-1.70932,-1.72365,-1.89986,-29.6555,
-0.00050714,0.00698576,0.0346622,1.53562,
185.569,177.942,170.347,162.031,157.022,
-1.70932,-1.5019,-0.782423,-3.67289,-29.6555,
-0.00050714,-0.0573453,-0.135034,0.751289,1.53562,
185.569,166.435,157.022,
-1.70932,-1.75537,-29.6555,
-0.00050714,0.125967,1.53562,
185.569,176.091,166.617,157.022,
-1.70932,-1.59167,-1.77556,-29.6555,
-0.00050714,-0.0104106,0.0631331,1.53562,
185.569,176.986,168.422,157.022,
-1.70932,-1.39321,-0.710091,-29.6555,
-0.00050714,-0.0656628,-0.0860936,1.53562,
185.569,177.845,170.153,157.022,
-1.70932,-1.29719,-0.463177,-29.6555,
-0.00050714,-0.0933825,-0.109896,1.53562,
185.569,177.223,168.886,157.022,
-1.70932,-1.65246,-1.26829,-29.6555,
-0.00050714,-0.0197747,-0.078983,1.53562,
185.569,177.959,170.408,161.878,157.477,156.791,157.022,
-1.70932,-1.34586,-0.325088,-3.09488,-11.1262,-20.3671,-29.6555,
-0.00050714,-0.092994,-0.173808,0.746202,1.33778,1.60092,1.53562,
185.569,177.353,169.15,161.255,157.348,157.022,
-1.70932,-1.59274,-1.14972,-4.34946,-12.1038,-29.6555,
-0.00050714,-0.0309706,-0.0800286,0.796893,1.35847,1.53562,
185.569,176.798,168.031,157.022,
-1.70932,-1.63352,-1.35079,-29.6555,
-0.00050714,-0.0186092,-0.0477029,1.53562,
185.569,177.685,169.832,157.022,
