92.1591,89.7709,90.672,
-81.4105,-97.6704,-122.292,
1.3419,1.50398,1.70167,
92.4154,90.7332,90.672,
-81.0281,-89.164,-122.292,
1.31928,1.41309,1.70167,
92.2236,89.7809,89.5323,90.672,
-82.3252,-98.2106,-106.251,-122.292,
1.32916,1.50198,1.57648,1.70167,
91.8888,90.5658,89.792,89.5593,90.672,
-81.5327,-89.6156,-97.7696,-105.957,-122.292,
1.37428,1.44261,1.50951,1.57499,1.70167,
92.0626,90.7607,89.9537,89.6595,89.8944,90.672,
-82.1512,-90.1123,-98.1386,-106.2,-114.263,-122.292,
1.37836,1.43933,1.50215,1.56681,1.63332,1.70167,
91.7565,90.4586,89.7256,90.672,
-82.3702,-90.2865,-98.2751,-122.292,
1.37168,1.44435,1.51368,1.70167,
91.5418,90.5299,89.8793,90.672,
-81.7248,-89.8023,-97.9167,-122.292,
1.4262,1.46732,1.51542,1.70167,
91.9788,90.2197,89.5081,89.7075,90.672,
-82.7677,-92.5479,-102.461,-112.399,-122.292,
1.33482,1.44842,1.54743,1.63185,1.70167,
91.5214,90.1023,89.4026,89.3297,89.786,90.672,
-81.6149,-89.6681,-97.8161,-105.994,-114.161,-122.292,
1.34797,1.44275,1.52551,1.59625,1.65497,1.70167,
92.018,90.672,
-81.5782,-122.292,
1.39832,1.70167,
91.7135,90.5745,89.8695,89.6304,89.8883,90.672,
-82.0093,-90.017,-98.0743,-106.159,-114.243,-122.292,
1.40375,1.45589,1.51176,1.57134,1.63465,1.70167,
91.7418,89.9644,90.672,
-81.279,-97.6427,-122.292,
1.4212,1.50934,1.70167,
92.2188,90.672,
-81.1369,-122.292,
1.35436,1.70167,
92.2559,90.6579,89.766,90.672,
-82.0847,-90.0182,-98.0624,-122.292,
1.32496,1.41764,1.50166,1.70167,
91.7419,90.5831,89.8651,89.6201,89.8794,90.672,
-81.5245,-89.6279,-97.7821,-105.964,-114.145,-122.292,
1.40289,1.45524,1.5113,1.57105,1.63451,1.70167,
91.5106,90.2752,89.5984,89.4566,89.8238,90.672,
-81.1313,-89.3051,-97.5441,-105.81,-114.069,-122.292,
1.38569,1.45535,1.52178,1.58497,1.64494,1.70167,
92.022,90.5968,89.7829,90.672,
-82.1151,-90.0671,-98.1048,-122.292,
1.35372,1.43242,1.50657,1.70167,
91.5732,90.6227,89.9761,90.672,
-82.1645,-90.1593,-98.1841,-122.292,
1.43686,1.46976,1.51269,1.70167,
91.6904,89.4721,88.6274,88.8007,89.61,90.672,
-82.1157,-89.9271,-98.0088,-106.137,-114.229,-122.292,
1.19212,1.38823,1.53724,1.63915,1.69396,1.70167,
91.7824,90.3323,89.5702,90.672,
-81.981,-89.9561,-98.0265,-122.292,
1.34489,1.43538,1.51631,1.70167,
91.4123,90.5571,89.9483,90.672,
-80.622,-88.9346,-97.2686,-122.292,
1.45774,1.48094,1.51694,1.70167,
92.3606,90.2332,89.2387,90.672,
-81.2967,-89.296,-97.5162,-122.292,
1.23102,1.38567,1.51007,1.70167,
92.4429,90.8884,90.672,
-81.3588,-89.4474,-122.292,
1.342,1.41942,1.70167,
91.5336,89.0679,90.672,
-81.6525,-97.8051,-122.292,
1.28944,1.53193,1.70167,
92.1173,90.7457,89.9165,90.672,
-82.1189,-90.0777,-98.1112,-122.292,
1.36608,1.43412,1.5017,1.70167,
92.0279,90.1133,89.2304,89.175,90.672,
-81.8905,-89.8089,-97.9099,-106.061,-122.292,
1.26023,1.40239,1.51761,1.6059,1.70167,
92.0782,90.4429,90.672,
-81.2719,-89.3643,-122.292,
1.31986,1.42089,1.70167,
91.9672,89.8505,88.9499,88.9864,90.672,
-81.3672,-89.3537,-97.5705,-105.839,-122.292,
1.22464,1.39273,1.52447,1.61988,1.70167,
92.2372,90.8763,90.011,89.6706,90.672,
-80.9009,-89.1082,-97.3824,-105.695,-122.292,
1.37747,1.43601,1.4977,1.56254,1.70167,
92.503,90.8125,89.8477,89.5477,90.672,
-81.7252,-89.7182,-97.8314,-105.997,-122.292,
1.31454,1.4088,1.49465,1.57208,1.70167,
92.2026,90.2386,89.3096,89.2156,89.7422,90.672,
-82.0936,-89.9614,-98.0195,-106.132,-114.23,-122.292,
1.25237,1.39554,1.51205,1.60191,1.66512,1.70167,
92.3674,90.672,
-82.368,-122.292,
1.27563,1.70167,
92.4042,90.2782,90.672,
-81.009,-89.0678,-122.292,
1.23475,1.38614,1.70167,
92.3826,89.5196,89.4537,89.8154,90.672,
-82.9729,-96.4645,-105.091,-113.709,-122.292,
1.57095,1.54102,1.58663,1.64018,1.70167,
92.3066,90.5799,89.6598,89.443,89.8185,90.672,
-82.2105,-90.0977,-98.12,-106.193,-114.26,-122.292,
1.29993,1.40827,1.50261,1.58296,1.64931,1.70167,
91.7785,90.4802,89.7403,89.5402,89.8586,90.672,
-82.1567,-90.1162,-98.147,-106.209,-114.268,-122.292,
1.37328,1.44448,1.51291,1.57859,1.64151,1.70167,
91.949,90.7373,89.9657,89.6731,90.672,
-81.7788,-89.8257,-97.9264,-106.058,-122.292,
1.39557,1.44784,1.50459,1.56581,1.70167,
92.2887,90.2253,89.4388,89.6768,90.672,
-83.2658,-92.8755,-102.676,-112.507,-122.292,
1.28452,1.42953,1.54738,1.6381,1.70167,
91.5762,90.0277,89.2994,89.258,90.672,
-81.797,-89.7951,-97.9103,-106.059,-122.292,
1.3229,1.43331,1.52639,1.60214,1.70167,
91.8184,89.6851,89.4987,90.672,
-82.0402,-98.0692,-106.158,-122.292,
1.36017,1.51316,1.58146,1.70167,
91.3347,89.4697,88.7515,88.9057,89.6428,90.672,
-81.3095,-89.3563,-97.5885,-105.853,-114.088,-122.292,
1.26098,1.41926,1.54246,1.6306,1.68367,1.70167,
92.1846,89.8905,89.6092,89.8777,90.672,
-82.3483,-98.2395,-106.268,-114.298,-122.292,
1.35234,1.50061,1.57048,1.6375,1.70167,
92.1253,89.8783,88.9224,88.9546,90.672,
-81.3729,-89.3309,-97.549,-105.826,-122.292,
1.20265,1.38193,1.52146,1.62127,1.70167,
92.0722,90.6654,89.8441,89.5876,90.672,
-82.3668,-90.2704,-98.2563,-106.28,-122.292,
1.35679,1.432,1.5041,1.57308,1.70167,
92.2844,90.3652,89.5668,89.727,90.672,
-83.3973,-92.9962,-102.754,-112.545,-122.292,
1.3097,1.43426,1.54111,1.63025,1.70167,
91.9814,90.0037,89.1279,89.1168,89.7169,90.672,
-82.5476,-90.3193,-98.2936,-106.318,-114.322,-122.292,
1.24111,1.39681,1.52071,1.61282,1.67314,1.70167,
92.4767,90.3454,89.3333,89.2143,89.7435,90.672,
