185.826,177.6,169.398,157.319,157.029,
-1.70945,-1.6518,-1.04799,-11.7035,-29.3679,
-0.00050714,-0.026878,-0.13348,1.35361,1.53785,
185.826,167.417,157.029,
-1.70945,-1.73288,-29.3679,
-0.00050714,-0.093976,1.53785,
185.826,177.233,168.646,157.029,
-1.70945,-1.84673,-1.61355,-29.3679,
-0.00050714,0.0134348,-0.0867526,1.53785,
185.826,169.322,157.029,
-1.70945,-0.65068,-29.3679,
-0.00050714,-0.0375445,1.53785,
185.826,170.841,157.029,
-1.70945,-0.640139,-29.3679,
-0.00050714,-0.171627,1.53785,
185.826,177.289,168.755,161.127,157.377,156.823,157.029,
-1.70945,-1.5369,-1.22366,-4.59918,-12.217,-20.775,-29.3679,
-0.00050714,-0.0341784,-0.0334656,0.815455,1.36031,1.60111,1.53785,
178.691,171.615,162.893,156.998,157.029,
-0.739491,0.652103,-2.35485,-19.8566,-29.3679,
-0.217161,-0.118667,0.733356,1.56161,1.53785,
185.826,177.968,170.139,157.029,
-1.70945,-1.56057,-0.877523,-29.3679,
-0.00050714,-0.0451816,-0.136688,1.53785,
178.297,170.778,163.413,158.769,157.64,157.223,157.029,
-0.770043,0.269477,-1.22486,-6.94075,-14.3612,-21.8594,-29.3679,
-0.189227,-0.0270256,0.486096,1.35014,1.47853,1.5411,1.53785,
185.826,177.457,169.133,157.029,
-1.70945,-1.61625,-0.802542,-29.3679,
-0.00050714,-0.0380278,-0.173126,1.53785,
185.826,177.191,168.561,157.029,
-1.70945,-1.87303,-1.65284,-29.3679,
-0.00050714,0.0175527,-0.0894129,1.53785,
185.826,169.637,157.029,
-1.70945,-0.398779,-29.3679,
-0.00050714,-0.100923,1.53785,
185.826,177.668,169.534,157.029,
-1.70945,-1.65766,-1.0749,-29.3679,
-0.00050714,-0.0255622,-0.130854,1.53785,
178.483,171.243,157.662,157.029,
-0.833775,0.736149,-10.2013,-29.3679,
-0.201465,-0.190243,1.3216,1.53785,
185.826,178.703,171.708,157.697,157.029,
-1.70945,-1.44055,-0.116939,-10.1766,-29.3679,
-0.00050714,-0.0936686,-0.299108,1.30532,1.53785,
185.826,177.061,168.296,157.029,
-1.70945,-1.51467,-1.31259,-29.3679,
-0.00050714,-0.0332811,-0.00217387,1.53785,
178.746,171.73,162.926,158.124,157.029,
-0.551791,1.00854,-2.06234,-10.2426,-29.3679,
-0.256989,-0.114056,0.736149,1.29487,1.53785,
185.826,177.544,169.277,161.361,157.407,157.029,
-1.70945,-1.45127,-0.865232,-4.05148,-11.7953,-29.3679,
-0.00050714,-0.0563909,-0.0797298,0.792416,1.35273,1.53785,
185.826,177.354,168.897,157.029,
-1.70945,-1.83535,-1.42735,-29.3679,
-0.00050714,0.00677524,-0.126647,1.53785,
185.826,177.244,168.67,157.219,157.029,
-1.70945,-1.67993,-1.33574,-12.1704,-29.3679,
-0.00050714,-0.0140758,-0.073871,1.36919,1.53785,
185.826,177.642,169.472,161.54,157.51,157.029,
-1.70945,-1.57802,-1.07875,-4.16652,-11.8454,-29.3679,
-0.00050714,-0.0350772,-0.0904668,0.780682,1.34245,1.53785,
185.826,170.968,157.029,
-1.70945,-0.300417,-29.3679,
-0.00050714,-0.223614,1.53785,
185.826,169.678,157.029,
-1.70945,-0.73831,-29.3679,
-0.00050714,-0.210914,1.53785,
185.826,177.428,169.048,157.029,
-1.70945,-1.90289,-1.46793,-29.3679,
-0.00050714,0.0160721,-0.150294,1.53785,
185.826,177.171,168.521,157.029,
-1.70945,-1.47111,-1.07238,-29.3679,
-0.00050714,-0.0456739,-0.0375739,1.53785,
179.208,172.785,165.022,159.423,157.097,156.88,157.029,
-1.3107,0.290972,-0.209009,-5.75993,-13.37,-21.3647,-29.3679,
-0.136064,-0.368879,0.459804,1.06482,1.44616,1.60384,1.53785,
185.826,168.903,157.029,
-1.70945,-1.27867,-29.3679,
-0.00050714,-0.0579844,1.53785,
185.826,178.738,171.743,157.029,
-1.70945,-1.32266,-0.121662,-29.3679,
-0.00050714,-0.110399,-0.231528,1.53785,
185.826,167.782,157.029,
-1.70945,-1.59972,-29.3679,
-0.00050714,0.00171777,1.53785,
178.534,171.384,162.338,157.494,157.029,
-1.24553,0.254085,-1.88535,-10.0791,-29.3679,
-0.130845,-0.286954,0.69234,1.3229,1.53785,
185.826,177.534,169.261,157.029,
-1.70945,-1.3456,-0.645998,-29.3679,
-0.00050714,-0.0756463,-0.0815406,1.53785,
185.826,178.284,170.805,157.029,
-1.70945,-1.37937,-0.355567,-29.3679,
-0.00050714,-0.088429,-0.185124,1.53785,
185.826,177.402,168.988,157.029,
-1.70945,-1.83361,-1.48405,-29.3679,
-0.00050714,0.00829193,-0.113033,1.53785,
178.391,171.008,163.625,158.872,157.029,
-0.56367,0.938123,-0.0783608,-5.59348,-29.3679,
-0.240997,-0.0960804,0.434244,1.34997,1.53785,
178.668,171.609,157.029,
-0.791507,0.770871,-29.3679,
-0.213599,-0.181072,1.53785,
185.826,171.073,157.657,156.826,157.029,
-1.70945,-0.0553941,-10.5761,-19.9405,-29.3679,
-0.00050714,-0.21578,1.31781,1.59202,1.53785,
178.486,171.224,162.5,157.751,157.029,
-1.58464,-0.573965,-2.84376,-10.7353,-29.3679,
-0.0555722,-0.243094,0.696419,1.30641,1.53785,
185.826,176.908,167.991,160.544,157.029,
-1.70945,-1.81558,-1.71186,-5.02573,-29.3679,
-0.00050714,0.0122209,-0.0475713,0.830679,1.53785,
185.826,177.908,170.025,161.793,157.539,156.828,157.029,
-1.70945,-1.51067,-0.751286,-3.60168,-11.4029,-20.3602,-29.3679,
-0.00050714,-0.0551296,-0.142389,0.755263,1.33452,1.59538,1.53785,
185.826,176.973,168.127,157.029,
-1.70945,-1.78516,-1.51404,-29.3679,
-0.00050714,0.00328439,-0.0788875,1.53785,
185.826,178.113,170.475,161.896,157.449,156.772,157.029,
-1.70945,-1.29409,-0.132158,-2.77914,-10.8023,-20.0615,-29.3679,
-0.00050714,-0.104731,-0.194856,0.737152,1.33661,1.60351,1.53785,
185.826,177.351,168.886,157.029,
-1.70945,-1.67596,-1.29386,-29.3679,
-0.00050714,-0.0159622,-0.0828172,1.53785,
185.826,176.35,166.913,155.902,156.831,157.029,
-1.70945,-1.24412,-1.87688,-15.0961,-22.204,-29.3679,
-0.00050714,-0.0443316,0.231593,1.74269,1.6543,1.53785,
185.826,177.28,168.76,160.822,157.029,
-1.70945,-1.63773,-1.02055,-4.02492,-29.3679,
-0.00050714,-0.0283136,-0.128339,0.794891,1.53785,
178.353,170.941,162.38,157.785,156.884,157.029,
-1.37885,-0.378666,-3.01039,-10.9059,-20.1016,-29.3679,
-0.0885381,-0.180317,0.723404,1.31101,1.58249,1.53785,
185.826,169.789,157.029,
-1.70945,-0.521039,-29.3679,
-0.00050714,-0.104308,1.53785,
185.826,177.61,169.408,157.499,157.029,
-1.70945,-1.36302,-0.750278,-11.7561,-29.3679,
-0.00050714,-0.071062,-0.06536,1.34675,1.53785,
185.826,178.548,171.384,157.662,157.029,
-1.70945,-1.1148,0.327069,-10.2369,-29.3679,
-0.00050714,-0.151294,-0.234704,1.31596,1.53785,
185.826,177.768,169.736,157.029,
-1.70945,-1.74858,-1.1842,-29.3679,
-0.00050714,-0.0112145,-0.150527,1.53785,
185.826,176.631,167.435,156.71,157.029,
-1.70945,-1.71156,-1.73988,-21.0854,-29.3679,
-0.00050714,0.00131077,0.00519316,1.62811,1.53785,
185.826,177.457,169.097,157.029,
-1.70945,-1.49882,-1.02769,-29.3679,
-0.00050714,-0.0452708,-0.0627827,1.53785,
185.826,177.167,168.513,157.029,
-1.70945,-1.58088,-1.25441,-29.3679,
-0.00050714,-0.0277301,-0.0462256,1.53785,
178.742,171.741,162.901,158.032,156.949,157.029,
-1.04962,0.258955,-2.35869,-10.3962,-19.8363,-29.3679,
-0.162022,-0.184318,0.708098,1.2926,1.56918,1.53785,
185.826,178.089,170.397,162.024,157.631,157.029,
-1.70945,-1.45615,-0.589119,-3.3457,-11.1907,-29.3679,
-0.00050714,-0.068712,-0.159551,0.741934,1.32533,1.53785,
185.826,178.004,170.221,157.604,156.848,157.029,
-1.70945,-1.31357,-0.407433,-11.2179,-20.2657,-29.3679,
-0.00050714,-0.0919273,-0.131208,1.33099,1.59134,1.53785,
185.826,167.687,157.029,
-1.70945,-1.6396,-29.3679,
-0.00050714,0.036874,1.53785,
185.826,177.946,170.092,161.919,157.67,156.88,157.029,
