92.3912,90.9497,90.0449,
-139.154,-170.379,-178.574,
1.57095,1.41473,1.52588,
92.3912,92.1689,91.7037,90.8385,90.0449,
-139.154,-154.948,-162.832,-170.682,-178.574,
1.57095,1.53204,1.48906,1.43039,1.52588,
92.3912,92.3795,92.2262,91.7578,90.8025,90.0449,
-139.154,-147.288,-155.42,-163.539,-171.615,-178.574,
1.57095,1.56421,1.53612,1.48667,1.41587,1.52588,
92.3912,92.1185,91.6142,90.722,90.0449,
-139.154,-155.446,-163.578,-171.676,-178.574,
1.57095,1.52834,1.48717,1.43276,1.52588,
92.3912,92.3889,92.2595,91.8226,90.8994,90.0449,
-139.154,-147.075,-154.995,-162.903,-170.769,-178.574,
1.57095,1.56629,1.53883,1.48858,1.41554,1.52588,
92.3912,92.3917,92.2707,91.8477,90.9439,90.0449,
-139.154,-146.968,-154.781,-162.583,-170.343,-178.574,
1.57095,1.56694,1.53982,1.4896,1.41627,1.52588,
92.3912,92.3874,92.2557,91.8194,90.9032,90.0449,
-139.154,-147.058,-154.961,-162.852,-170.701,-178.574,
1.57095,1.56596,1.53858,1.48881,1.41667,1.52588,
92.3912,92.2294,90.0449,
-139.154,-155.98,-178.574,
1.57095,1.56791,1.52588,
92.3912,92.3496,92.1444,91.6585,90.7757,90.0449,
-139.154,-147.217,-155.277,-163.325,-171.339,-178.574,
1.57095,1.55792,1.53034,1.48821,1.43153,1.52588,
92.3912,90.6409,90.0449,
-139.154,-172.315,-178.574,
1.57095,1.43011,1.52588,
92.3912,91.6216,90.7308,90.0449,
-139.154,-163.497,-171.568,-178.574,
1.57095,1.4872,1.4323,1.52588,
92.6623,92.924,90.0449,
-144.508,-153.057,-178.574,
1.69536,1.522,1.52588,
92.3912,92.302,91.9223,91.0836,90.0449,
-139.154,-154.155,-161.646,-169.098,-178.574,
1.57095,1.54295,1.49339,1.42013,1.52588,
92.3912,92.3851,92.2341,91.7429,90.7182,90.0449,
-139.154,-147.472,-155.789,-164.091,-172.344,-178.574,
1.57095,1.56527,1.53609,1.4834,1.4072,1.52588,
92.3912,92.3929,92.27,91.8346,90.9001,90.0449,
-139.154,-147.115,-155.074,-163.022,-170.926,-178.574,
1.57095,1.56713,1.53966,1.48853,1.41375,1.52588,
92.2377,92.3887,91.1099,90.0449,
-144.225,-149.292,-168.82,-178.574,
1.54036,1.69102,1.42432,1.52588,
91.9412,93.1667,91.9993,90.0449,
-138.121,-146.164,-162.397,-178.574,
1.83366,1.62279,1.42503,1.52588,
92.3912,92.3616,92.1825,91.7224,90.8506,90.0449,
-139.154,-147.045,-154.934,-162.811,-170.653,-178.574,
1.57095,1.56036,1.53306,1.48905,1.42832,1.52588,
92.3912,92.3408,92.1218,91.636,90.7863,90.0449,
-139.154,-147.207,-155.257,-163.295,-171.303,-178.574,
1.57095,1.5561,1.52905,1.48979,1.43832,1.52588,
92.3912,92.3561,92.1641,91.6891,90.806,90.0449,
-139.154,-147.191,-155.225,-163.247,-171.234,-178.574,
1.57095,1.55929,1.5319,1.48879,1.42995,1.52588,
92.3912,92.1509,91.6514,90.7248,90.0449,
-139.154,-155.563,-163.753,-171.905,-178.574,
1.57095,1.53066,1.48643,1.42613,1.52588,
92.3912,92.3363,92.0936,91.55,90.5934,90.0449,
-139.154,-147.549,-155.941,-164.319,-172.659,-178.574,
1.57095,1.55533,1.52619,1.48355,1.4274,1.52588,
92.3912,92.1377,90.7388,90.0449,
-139.154,-155.467,-171.717,-178.574,
1.57095,1.52983,1.43027,1.52588,
92.3912,92.3659,92.1979,91.7526,90.8966,90.0449,
-139.154,-146.962,-154.767,-162.561,-170.321,-178.574,
1.57095,1.56129,1.53438,1.4902,1.42877,1.52588,
92.3912,92.035,91.0562,90.0449,
-139.154,-159.007,-168.885,-178.574,
1.57095,1.51091,1.4272,1.52588,
92.3912,92.4131,92.3295,91.92,90.9663,90.0449,
-139.154,-147.057,-154.96,-162.852,-170.695,-178.574,
1.57095,1.57155,1.54424,1.48903,1.40591,1.52588,
92.3912,92.351,90.0449,
-139.154,-155.442,-178.574,
1.57095,1.5604,1.52588,
92.3912,92.2365,91.8042,90.9256,90.0449,
-139.154,-154.748,-162.533,-170.279,-178.574,
1.57095,1.53727,1.48998,1.42237,1.52588,
92.3912,92.3491,92.1384,91.6359,90.7198,90.0449,
-139.154,-147.322,-155.487,-163.639,-171.754,-178.574,
1.57095,1.55784,1.52963,1.48633,1.42793,1.52588,
92.3912,92.4035,92.481,90.8776,90.0449,
-139.154,-146.362,-153.569,-170.237,-178.574,
1.57095,1.57554,1.58905,1.43524,1.52588,
92.3912,91.7042,90.7589,90.0449,
-139.154,-163.333,-171.341,-178.574,
1.57095,1.48514,1.41828,1.52588,
92.3912,92.2613,92.0832,90.0449,
-139.154,-148.542,-157.929,-178.574,
1.57095,1.54868,1.56068,1.52588,
92.3912,92.3435,92.1275,91.6376,90.7692,90.0449,
-139.154,-147.234,-155.311,-163.377,-171.409,-178.574,
1.57095,1.55666,1.52928,1.4888,1.43523,1.52588,
91.0996,92.9849,93.0908,92.1415,90.8803,90.0449,
-137.292,-145.398,-153.733,-162.023,-170.273,-178.574,
1.93691,1.67657,1.5053,1.42309,1.42995,1.52588,
92.222,93.0349,92.2889,90.9666,90.0449,
-143.712,-152.432,-161.172,-169.849,-178.574,
1.79018,1.55604,1.43394,1.42389,1.52588,
92.3912,92.3795,92.235,91.7966,90.905,90.0449,
-139.154,-147.011,-154.867,-162.712,-170.517,-178.574,
1.57095,1.56427,1.5371,1.48943,1.42127,1.52588,
92.2499,92.5892,92.7976,91.2833,90.0449,
-144.494,-149.816,-159.448,-168.994,-178.574,
1.55358,1.7512,1.46834,1.39323,1.52588,
90.8647,92.8775,93.0562,92.1376,90.0449,
-137.286,-145.367,-153.708,-162.008,-178.574,
1.95658,1.68839,1.51123,1.42509,1.52588,
92.3912,92.3436,92.1236,91.6191,90.7192,90.0449,
-139.154,-147.323,-155.489,-163.643,-171.762,-178.574,
1.57095,1.55671,1.52872,1.48699,1.43152,1.52588,
92.3912,92.1678,91.7035,90.8423,90.0449,
-139.154,-154.899,-162.758,-170.584,-178.574,
1.57095,1.53191,1.48907,1.43068,1.52588,
92.3912,92.3911,90.0449,
-139.154,-155.016,-178.574,
1.57095,1.56027,1.52588,
92.3912,92.3636,92.1908,91.7418,90.8865,90.0449,
-139.154,-146.955,-154.755,-162.543,-170.296,-178.574,
1.57095,1.56076,1.53374,1.48987,1.42916,1.52588,
92.3912,92.3554,92.1691,91.7177,90.8874,90.0449,
-139.154,-146.971,-154.786,-162.59,-170.362,-178.574,
1.57095,1.55904,1.53244,1.49114,1.43515,1.52588,
92.3912,92.3617,92.353,90.0449,
-139.154,-148.095,-157.036,-178.574,
