92.573,90.175,
-205.104,-244.831,
1.48121,1.53406,
92.2678,91.1499,90.175,
-205.201,-225.012,-244.831,
1.51961,1.51364,1.53406,
92.2478,91.6931,90.175,
-206.235,-215.882,-244.831,
1.51605,1.51165,1.53406,
92.4013,91.5579,90.9904,90.175,
-205.789,-222.064,-229.646,-244.831,
1.57095,1.49052,1.50215,1.53406,
92.286,91.9902,91.3829,90.6995,90.175,
-204.987,-214.958,-224.916,-234.869,-244.831,
1.56464,1.52158,1.50212,1.50628,1.53406,
92.4013,92.0826,91.3395,90.6424,90.175,
-205.789,-215.779,-225.748,-235.282,-244.831,
1.57095,1.51226,1.48592,1.50978,1.53406,
92.2615,91.3247,90.7972,90.4805,90.175,
-205.015,-214.941,-224.898,-234.864,-244.831,
1.44944,1.50062,1.53178,1.54293,1.53406,
92.2889,91.9636,91.3579,90.175,
-205.207,-215.122,-225.024,-244.831,
1.55947,1.5202,1.50287,1.53406,
92.9469,92.034,91.2567,90.6315,90.175,
-205.014,-214.952,-224.902,-234.862,-244.831,
1.47293,1.48574,1.50019,1.5163,1.53406,
92.8047,91.3038,90.6537,90.175,
-204.976,-224.892,-234.856,-244.831,
1.49672,1.49967,1.51294,1.53406,
92.3593,90.175,
-205.575,-244.831,
1.48698,1.53406,
92.4013,91.1632,90.175,
-205.789,-230.193,-244.831,
1.57095,1.461,1.53406,
92.4013,92.2629,91.8838,91.3212,90.6406,90.175,
-205.789,-213.105,-220.412,-227.708,-236.262,-244.831,
1.57095,1.53413,1.5051,1.48386,1.50146,1.53406,
92.4013,91.751,91.1722,90.5786,90.175,
-205.789,-220.287,-227.523,-236.171,-244.831,
1.57095,1.49543,1.49014,1.51382,1.53406,
92.291,91.7142,91.1365,90.607,90.175,
-204.936,-214.907,-224.878,-234.852,-244.831,
1.51469,1.51214,1.51452,1.52183,1.53406,
92.9344,91.9162,91.1542,90.175,
-205.279,-215.141,-225.026,-244.831,
1.45305,1.48184,1.50494,1.53406,
92.3908,91.9659,91.335,90.175,
-205.027,-214.985,-224.932,-244.831,
1.54452,1.51479,1.50314,1.53406,
92.2188,91.3658,90.8439,90.4986,90.175,
-205.217,-215.099,-225.004,-234.917,-244.831,
1.46275,1.50403,1.52967,1.53968,1.53406,
92.4013,91.2376,90.6191,90.175,
-205.789,-226.303,-235.562,-244.831,
1.57095,1.49642,1.51264,1.53406,
92.4013,92.1882,91.6464,90.9259,90.473,90.175,
-205.789,-214.626,-223.45,-232.261,-238.541,-244.831,
1.57095,1.52525,1.49652,1.48474,1.51199,1.53406,
92.2059,91.7764,91.2115,90.175,
-205.446,-215.296,-225.139,-244.831,
1.53833,1.51823,1.51082,1.53406,
92.4146,91.6277,90.175,
-205.407,-215.248,-244.831,
1.47975,1.50137,1.53406,
92.4013,92.1905,91.6791,91.065,90.5519,90.175,
-205.789,-213.216,-220.63,-228.69,-236.757,-244.831,
1.57095,1.51805,1.48994,1.50028,1.51499,1.53406,
92.4013,91.2383,90.175,
-205.789,-228.298,-244.831,
1.57095,1.48845,1.53406,
92.1402,91.5217,91.0028,90.175,
-204.997,-214.948,-224.906,-244.831,
1.50297,1.5141,1.523,1.53406,
92.4013,91.1633,90.175,
-205.789,-227.761,-244.831,
1.57095,1.4914,1.53406,
92.4013,91.2944,90.175,
-205.789,-225.55,-244.831,
1.57095,1.47938,1.53406,
92.3529,91.7159,91.1192,90.175,
-206.03,-215.725,-225.422,-244.831,
1.5042,1.50671,1.51252,1.53406,
92.8063,90.175,
-205.408,-244.831,
1.48707,1.53406,
92.8957,92.273,90.718,90.175,
-204.935,-214.913,-234.848,-244.831,
1.5234,1.49679,1.50212,1.53406,
92.4013,91.4458,90.175,
-205.789,-225.691,-244.831,
1.57095,1.47831,1.53406,
92.4013,91.3479,90.175,
-205.789,-225.035,-244.831,
1.57095,1.4881,1.53406,
92.202,91.9135,91.3352,90.175,
-205.156,-215.084,-225,-244.831,
