215.826,205.999,196.164,176.413,
-1.81088,-0.627215,0.478845,0.332415,
-0.105891,-0.124896,-0.0901112,0.140831,
216.336,208.416,200.448,176.413,
-1.78516,-0.456625,0.546348,0.332415,
-0.181456,-0.148317,-0.0995183,0.140831,
215.266,205.585,195.882,186.137,176.413,
-1.55747,-0.352698,0.653114,1.02631,0.332415,
-0.119238,-0.120969,-0.0782004,0.0090662,0.140831,
215.558,207.785,200.029,192.286,184.541,176.413,
-1.72453,-1.49602,-0.935225,-0.216997,0.484474,0.332415,
-0.00050714,-0.0545315,-0.0860807,-0.0951547,-0.0817535,0.140831,
216.197,206.27,196.342,186.371,176.413,
-1.71065,-0.618102,0.466039,0.973149,0.332415,
-0.0910063,-0.118716,-0.0893126,-0.0027969,0.140831,
216.016,206.126,196.237,186.315,176.413,
-1.23372,-0.322884,0.606869,1.00815,0.332415,
-0.0724671,-0.101997,-0.0762903,0.00465243,0.140831,
216.058,206.155,196.263,176.413,
-1.57558,-0.63525,0.415147,0.332415,
-0.06801,-0.110788,-0.0902408,0.140831,
215.558,200.643,193.222,176.413,
-1.72453,-0.875808,0.00266313,0.332415,
-0.00050714,-0.102727,-0.130325,0.140831,
215.064,205.483,195.823,186.105,176.413,
-2.00121,-0.330818,0.782899,1.08743,0.332415,
-0.192978,-0.147963,-0.0773231,0.0189416,0.140831,
215.558,200.768,193.41,176.413,
-1.72453,-0.934649,-0.0829395,0.332415,
-0.00050714,-0.0984732,-0.130052,0.140831,
215.093,205.451,195.802,176.413,
-1.94439,-0.742734,0.400952,0.332415,
-0.108232,-0.130356,-0.0962197,0.140831,
215.558,208.049,200.558,193.097,176.413,
-1.72453,-1.5325,-0.985205,-0.114786,0.332415,
-0.00050714,-0.0499397,-0.0952268,-0.136368,0.140831,
216.041,206.166,196.259,186.319,176.413,
-1.05776,0.104056,0.943293,1.12932,0.332415,
-0.122345,-0.106341,-0.0571433,0.0252474,0.140831,
216.318,208.428,200.458,192.437,184.406,176.413,
-1.68735,-0.177887,0.825785,1.27564,1.1255,0.332415,
-0.219074,-0.158062,-0.0915648,-0.0195837,0.0578817,0.140831,
216.084,206.213,196.306,186.349,176.413,
-1.8389,-0.44736,0.649385,1.04497,0.332415,
-0.141367,-0.131948,-0.0817747,0.00915164,0.140831,
216.068,206.212,196.301,186.342,176.413,
-1.65651,-0.183043,0.838987,1.11019,0.332415,
-0.161276,-0.130559,-0.0699684,0.0204949,0.140831,
215.019,205.378,195.756,176.413,
-2.05554,-1.01963,0.181316,0.332415,
-0.0748011,-0.127442,-0.10905,0.140831,
215.558,195.794,185.944,176.413,
-1.72453,-0.511957,0.520144,0.332415,
-0.00050714,-0.100697,-0.102757,0.140831,
216.443,192.488,176.413,
-2.03773,1.01282,0.332415,
-0.18163,-0.0438434,0.140831,
215.558,205.633,195.734,185.851,176.413,
-1.72453,-1.39482,-0.600429,0.382574,0.332415,
-0.00050714,-0.0612761,-0.0942418,-0.0994043,0.140831,
215.898,206.069,196.208,186.3,176.413,
-1.72594,-0.389949,0.669861,1.04649,0.332415,
-0.135445,-0.12792,-0.0793651,0.0102185,0.140831,
215.558,198.89,190.601,183.505,176.413,
-1.72453,-0.655177,0.396522,0.855923,0.332415,
-0.00050714,-0.11287,-0.135851,0.005529,0.140831,
215.35,205.69,195.953,176.413,
-1.68746,-0.0877517,0.923666,0.332415,
-0.187302,-0.13738,-0.06605,0.140831,
216.453,208.532,192.503,184.441,176.413,
-2.10355,-0.590255,1.1017,1.0749,0.332415,
-0.210435,-0.165054,-0.0369837,0.0457058,0.140831,
215.558,207.691,199.843,192.007,184.162,176.413,
-1.72453,-1.46936,-0.859653,-0.116475,0.53984,0.332415,
-0.00050714,-0.0596622,-0.0907247,-0.0936945,-0.0685717,0.140831,
215.558,200.705,193.318,176.413,
-1.72453,-0.976938,-0.107979,0.332415,
-0.00050714,-0.0965782,-0.13674,0.140831,
