170.623,164.022,158.63,155.917,155.711,156.536,156.837,
-1.49255,-2.31394,-6.05715,-13.0146,-20.5239,-28.0085,-35.5234,
-0.00856908,0.310856,0.957768,1.40565,1.64647,1.68023,1.50693,
177.299,167.475,158.422,154.915,156.112,156.842,156.837,
-1.70512,-1.86299,-5.32181,-14.0184,-21.1342,-28.3114,-35.5234,
-0.00050714,0.111647,0.697728,1.75774,1.71092,1.62731,1.50693,
177.299,156.199,156.759,156.837,
-1.70512,-10.9073,-27.3132,-35.5234,
-0.00050714,1.49085,1.63198,1.50693,
177.299,168.384,156.222,156.878,156.837,
-1.70512,-1.63289,-11.9096,-19.7651,-35.5234,
-0.00050714,0.0665451,1.68086,1.62682,1.50693,
170.809,164.275,159.107,157.376,156.837,
-0.25399,0.867265,-2.76258,-10.8093,-35.5234,
-0.317041,0.0997253,1.24979,1.45259,1.50693,
177.299,156.143,156.812,156.837,
-1.70512,-11.738,-19.6506,-35.5234,
-0.00050714,1.67766,1.63102,1.50693,
177.299,156.13,156.149,156.837,
-1.70512,-11.7072,-19.651,-35.5234,
-0.00050714,1.49218,1.63164,1.50693,
177.299,156.37,155.967,156.634,156.837,
-1.70512,-10.2599,-18.6758,-27.0912,-35.5234,
-0.00050714,1.39898,1.61669,1.65267,1.50693,
170.599,163.907,159.185,157.78,157.247,157.097,156.837,
-0.932367,-1.16819,-5.59263,-12.9777,-20.4811,-28.0041,-35.5234,
-0.13442,0.299867,1.30235,1.45227,1.53634,1.55456,1.50693,
177.299,155.7,155.57,156.837,
-1.70512,-10.7807,-19.0389,-35.5234,
-0.00050714,1.42312,1.65328,1.50693,
170.707,164.076,159.011,157.245,156.82,156.837,
-0.647932,-0.239775,-4.14795,-11.8345,-19.7214,-35.5234,
-0.213787,0.194757,1.22512,1.4479,1.56913,1.50693,
177.299,157.571,157.452,156.837,
-1.70512,-10.6279,-18.9301,-35.5234,
-0.00050714,1.55819,1.5528,1.50693,
170.587,163.906,158.986,156.969,156.874,156.837,
-1.10621,-1.54062,-5.81281,-15.5581,-25.5401,-35.5234,
-0.0947261,0.307555,1.20633,1.49552,1.59572,1.50693,
177.299,155.983,155.933,156.652,156.837,
-1.70512,-11.3708,-19.4285,-27.4646,-35.5234,
-0.00050714,1.46305,1.63919,1.65381,1.50693,
177.299,157.477,156.939,156.837,
-1.70512,-9.83666,-18.3857,-35.5234,
-0.00050714,1.44117,1.5589,1.50693,
177.299,168.19,159.651,155.419,155.939,156.71,156.837,
-1.70512,-1.8146,-4.68426,-12.3638,-20.0857,-27.7889,-35.5234,
-0.00050714,0.0963798,0.624215,1.583,1.67361,1.64825,1.50693,
177.299,169.042,161.202,156.717,156.432,156.824,156.837,
-1.70512,-1.75785,-4.08891,-10.7025,-18.9725,-27.2453,-35.5234,
-0.00050714,0.080526,0.565003,1.45292,1.59852,1.61652,1.50693,
177.299,157.914,158.038,157.491,156.837,
-1.70512,-11.1191,-19.2653,-27.398,-35.5234,
-0.00050714,1.65025,1.53333,1.48555,1.50693,
177.299,168.336,160.021,156.307,156.852,157.066,156.837,
-1.70512,-1.87115,-4.91419,-12.6748,-20.2806,-27.9025,-35.5234,
-0.00050714,0.111165,0.664425,1.65927,1.62304,1.57226,1.50693,
177.299,169.224,161.52,156.886,156.357,156.771,156.837,
-1.70512,-1.73496,-3.90165,-10.2138,-18.6362,-27.0771,-35.5234,
-0.00050714,0.0734408,0.540606,1.40099,1.58945,1.62476,1.50693,
177.299,169.371,161.753,157.678,157.51,157.263,156.837,
-1.70512,-1.46952,-3.3402,-9.75304,-18.3469,-26.9388,-35.5234,
-0.00050714,0.0233692,0.540904,1.5521,1.54863,1.53357,1.50693,
177.299,156.032,156.071,156.837,
-1.70512,-10.9668,-19.1585,-35.5234,
-0.00050714,1.49238,1.63581,1.50693,
177.299,168.95,156.501,156.262,156.762,156.837,
-1.70512,-1.78258,-10.8711,-19.0872,-27.3004,-35.5234,
-0.00050714,0.0853246,1.44955,1.61025,1.62937,1.50693,
177.299,156.996,156.502,156.83,156.837,
-1.70512,-10.4294,-18.7815,-27.1511,-35.5234,
-0.00050714,1.41701,1.58362,1.61359,1.50693,
177.299,158.21,157.86,157.379,156.837,
-1.70512,-9.82329,-18.3954,-26.9612,-35.5234,
-0.00050714,1.54034,1.52093,1.50979,1.50693,
177.299,168.137,155.566,156.251,156.837,
