245.293,220.017,
-1.74973,-0.432218,
-0.0476253,-0.0530346,
244.439,229.987,220.017,
-1.73917,-1.03091,-0.432218,
-0.00050714,-0.0693005,-0.0530346,
244.682,236.458,220.017,
-1.74275,-1.35295,-0.432218,
-0.040186,-0.0531005,-0.0530346,
244.809,220.017,
-1.24238,-0.432218,
-0.000868382,-0.0530346,
244.439,228.83,220.017,
-1.73917,-1.05917,-0.432218,
-0.00050714,-0.0824157,-0.0530346,
244.796,236.536,220.017,
-1.80306,-1.3552,-0.432218,
-0.0516732,-0.0560083,-0.0530346,
245.19,228.403,220.017,
-1.24229,-0.857678,-0.432218,
0.00945032,-0.0460407,-0.0530346,
244.439,226.896,220.017,
-1.73917,-0.85204,-0.432218,
-0.00050714,-0.0699947,-0.0530346,
244.439,236.29,228.153,220.017,
-1.73917,-1.49444,-0.962168,-0.432218,
-0.00050714,-0.0536056,-0.0711147,-0.0530346,
245.262,220.017,
-2.10689,-0.432218,
-0.0595236,-0.0530346,
243.631,220.017,
-2.20269,-0.432218,
-0.0733848,-0.0530346,
245.346,220.017,
-1.39781,-0.432218,
-0.00649386,-0.0530346,
245.124,228.395,220.017,
-2.16036,-0.874468,-0.432218,
-0.109289,-0.0552016,-0.0530346,
244.439,227.336,220.017,
-1.73917,-0.896799,-0.432218,
-0.00050714,-0.0719563,-0.0530346,
244.439,236.29,228.153,220.017,
-1.73917,-1.49444,-0.962168,-0.432218,
-0.00050714,-0.0536056,-0.0711147,-0.0530346,
245.358,228.464,220.017,
-1.86537,-0.89787,-0.432218,
-0.0560021,-0.0566579,-0.0530346,
245.402,236.943,228.48,220.017,
-1.83188,-1.31904,-0.86986,-0.432218,
-0.0663644,-0.055762,-0.0513187,-0.0530346,
243.508,227.844,220.017,
-1.41921,-0.847804,-0.432218,
-0.0143195,-0.0512141,-0.0530346,
243.614,227.891,220.017,
-2.2263,-0.912487,-0.432218,
-0.0975401,-0.0686637,-0.0530346,
244.439,236.29,228.153,220.017,
-1.73917,-1.49444,-0.962168,-0.432218,
-0.00050714,-0.0536056,-0.0711147,-0.0530346,
244.15,220.017,
-1.53559,-0.432218,
-0.00263141,-0.0530346,
244.87,220.017,
-1.73913,-0.432218,
-0.0438892,-0.0530346,
244.439,230.136,220.017,
-1.73917,-1.12755,-0.432218,
-0.00050714,-0.0912771,-0.0530346,
243.897,235.932,220.017,
-2.07003,-1.60498,-0.432218,
-0.0378998,-0.0736236,-0.0530346,
245.191,228.408,220.017,
-1.74721,-0.880754,-0.432218,
-0.0484075,-0.0534485,-0.0530346,
245.232,228.419,220.017,
-1.44969,-0.853728,-0.432218,
-0.0216497,-0.0465558,-0.0530346,
243.589,227.872,220.017,
-1.79771,-0.929406,-0.432218,
-0.0241503,-0.0691004,-0.0530346,
245.397,228.479,220.017,
-1.94289,-0.902926,-0.432218,
-0.0640894,-0.0579061,-0.0530346,
244.439,235.378,220.017,
-1.73917,-1.39276,-0.432218,
-0.00050714,-0.0740539,-0.0530346,
243.604,235.747,227.883,220.017,
-1.83999,-1.29086,-0.844295,-0.432218,
-0.0791845,-0.0618053,-0.0530886,-0.0530346,
244.922,220.017,
-1.51236,-0.432218,
-0.0321919,-0.0530346,
244.701,220.017,
-1.8009,-0.432218,
-0.0545406,-0.0530346,
244.185,220.017,
-1.77966,-0.432218,
-0.0859071,-0.0530346,
244.838,220.017,
-1.82273,-0.432218,
-0.0709778,-0.0530346,
244.807,220.017,
-1.80778,-0.432218,
-0.034607,-0.0530346,
244.439,228.724,220.017,
-1.73917,-0.970124,-0.432218,
-0.00050714,-0.0683389,-0.0530346,
243.514,220.017,
-1.83203,-0.432218,
-0.0986212,-0.0530346,
244.439,233.393,226.708,220.017,
-1.73917,-1.2629,-0.793351,-0.432218,
-0.00050714,-0.0854586,-0.0584085,-0.0530346,
245.317,236.879,228.446,220.017,
-1.41018,-1.24626,-0.879711,-0.432218,
-0.00260735,-0.0338334,-0.0506424,-0.0530346,
244.624,220.017,
-1.56697,-0.432218,
-0.0752636,-0.0530346,
244.439,235.727,227.03,220.017,
-1.73917,-1.4682,-0.876844,-0.432218,
-0.00050714,-0.0555873,-0.0741054,-0.0530346,
243.443,235.638,227.828,220.017,
-1.65687,-1.17866,-0.807538,-0.432218,
-0.0728021,-0.0519594,-0.0453703,-0.0530346,
244.439,228.458,220.017,
-1.73917,-1.00721,-0.432218,
