92.0041,-68.3744,1.41991
90.8087,-78.2879,1.47956
89.9073,-108.221,1.58292
92.5618,-68.653,1.36519
90.9814,-78.458,1.45307
89.8726,-98.2865,1.56193
89.9073,-108.221,1.58292
92.176,-68.32,1.40402
89.9073,-108.221,1.58292
92.0179,-68.4594,1.39434
89.84,-98.2513,1.56853
89.9073,-108.221,1.58292
91.6824,-69.9088,1.40587
90.4953,-79.4344,1.48398
89.9468,-89.0192,1.53952
89.9073,-108.221,1.58292
91.8157,-68.4961,1.43056
90.7117,-78.386,1.4867
89.9073,-108.221,1.58292
92.2655,-68.3566,1.39892
90.1692,-88.2298,1.52209
89.9073,-108.221,1.58292
91.8346,-69.0978,1.43166
90.7459,-78.8382,1.48554
89.8863,-98.419,1.56117
89.9073,-108.221,1.58292
91.9019,-68.5872,1.41005
89.9073,-108.221,1.58292
92.4501,-69.0136,1.38359
90.9989,-78.7429,1.45903
90.2014,-88.5483,1.5174
89.8932,-98.382,1.55869
89.9073,-108.221,1.58292
92.0778,-68.5206,1.42028
90.1852,-88.3237,1.52346
89.9073,-108.221,1.58292
92.7936,-68.528,1.34461
91.0588,-78.3461,1.4429
89.869,-98.2471,1.56205
89.9073,-108.221,1.58292
92.3874,-68.5781,1.35007
89.9073,-108.221,1.58292
92.4171,-68.7399,1.38137
90.9515,-78.5359,1.46005
89.9073,-108.221,1.58292
92.4227,-68.3742,1.35131
89.9073,-108.221,1.58292
92.2853,-68.9808,1.39121
90.901,-78.7243,1.46523
89.9073,-108.221,1.58292
91.839,-68.526,1.41358
90.6374,-78.3991,1.48281
90.0326,-88.3276,1.53412
89.9073,-108.221,1.58292
92.2255,-68.5746,1.39402
89.9073,-108.221,1.58292
92.8269,-68.1677,1.3176
89.9073,-108.221,1.58292
92.426,-69.9974,1.37645
90.9668,-79.4775,1.45653
90.1797,-89.0379,1.51763
89.8869,-98.627,1.55976
89.9073,-108.221,1.58292
92.0796,-68.2843,1.41666
90.3819,-84.2058,1.50715
89.9073,-108.221,1.58292
92.4407,-68.9429,1.37384
89.873,-98.3626,1.56213
89.9073,-108.221,1.58292
92.0006,-68.5079,1.40249
89.9073,-108.221,1.58292
92.2766,-69.9367,1.34774
90.6851,-79.4127,1.45561
89.966,-88.9968,1.53076
89.9073,-108.221,1.58292
92.2267,-68.9483,1.3612
90.6855,-78.6799,1.46131
89.9781,-88.5095,1.53163
89.9073,-108.221,1.58292
92.473,-68.3237,1.36495
89.9073,-108.221,1.58292
92.3877,-68.4782,1.36126
90.8076,-78.3252,1.45756
90.0459,-88.2708,1.52661
89.8362,-98.2446,1.56839
89.9073,-108.221,1.58292
92.2708,-69.8306,1.37135
90.8038,-79.3498,1.46041
89.8517,-98.5866,1.5662
89.9073,-108.221,1.58292
92.2943,-68.5671,1.39834
90.9376,-78.4181,1.46702
90.1855,-88.3344,1.52068
89.8917,-98.2753,1.55931
89.9073,-108.221,1.58292
92.1191,-68.2953,1.39006
89.8441,-100.211,1.57214
89.9073,-108.221,1.58292
92.2681,-68.9078,1.39874
89.9073,-108.221,1.58292
92.4899,-68.7025,1.38006
91.0046,-78.5064,1.45781
90.1961,-88.3902,1.51754
89.9073,-108.221,1.58292
92.1143,-68.4414,1.38561
89.9073,-108.221,1.58292
92.0348,-68.3977,1.40894
89.9073,-108.221,1.58292
92.5126,-68.2012,1.34943
89.9033,-92.1411,1.54651
89.9073,-108.221,1.58292
92.4407,-68.6045,1.3338
90.7037,-78.3984,1.45067
89.9398,-88.3188,1.53115
89.9073,-108.221,1.58292
92.2856,-69.5165,1.3822
90.8662,-79.1209,1.46258
90.125,-88.8025,1.52283
89.9073,-108.221,1.58292
92.3701,-68.5365,1.38926
90.9503,-78.3887,1.46323
90.1777,-88.3136,1.52016
89.9073,-108.221,1.58292
92.0239,-68.6916,1.39759
90.7085,-78.5129,1.47434
90.0495,-88.401,1.5308
89.9073,-108.221,1.58292
92.2905,-69.6917,1.33982
90.6463,-79.2224,1.45415
89.9276,-88.8699,1.53278
89.9073,-108.221,1.58292
92.3203,-69.0052,1.36636
89.8411,-98.3784,1.56779
89.9073,-108.221,1.58292
92.5686,-68.7563,1.36978
91.0156,-78.539,1.45354
90.186,-88.4106,1.51699
89.9073,-108.221,1.58292
92.1196,-68.9816,1.41089
90.1694,-88.55,1.52325
89.9073,-108.221,1.58292
91.9766,-68.4357,1.40838
90.7224,-78.3274,1.47808
90.0737,-88.2781,1.53041
89.8596,-98.2483,1.56535
89.9073,-108.221,1.58292
92.1837,-68.7088,1.4052
89.9073,-108.221,1.58292
91.7234,-68.7563,1.44411
89.9073,-108.221,1.58292
91.7962,-68.5196,1.42221
90.6493,-78.3993,1.48565
89.858,-98.2736,1.56601
89.9073,-108.221,1.58292
92.333,-69.6459,1.38652
90.933,-79.2207,1.46179
90.1727,-88.8683,1.51961
89.8869,-98.5423,1.55999
89.9073,-108.221,1.58292
92.1308,-68.3795,1.40058
90.8076,-78.2795,1.47236
90.1106,-88.2442,1.52667
89.8685,-98.231,1.56353
89.9073,-108.221,1.58292
92.287,-68.7229,1.37465
90.8041,-78.5195,1.46251
90.0685,-88.4018,1.5265
89.9073,-108.221,1.58292
92.2844,-68.6033,1.40284
90.9551,-78.4482,1.46809
90.2037,-88.3546,1.51985
89.9073,-108.221,1.58292
92.3911,-68.4714,1.34805
90.7368,-78.3101,1.45499
89.9817,-88.2607,1.52978
89.9073,-108.221,1.58292
92.3333,-68.9769,1.35841
90.7609,-78.6984,1.45769
90.0185,-88.5202,1.52821
89.9073,-108.221,1.58292
91.8415,-68.4634,1.42527
90.7034,-78.3585,1.48503
90.0907,-88.3006,1.53122
89.8703,-98.2595,1.56385
89.9073,-108.221,1.58292
92.0088,-68.5056,1.40356
90.0673,-88.3107,1.53026
89.9073,-108.221,1.58292
92.5253,-68.2953,1.36366
89.9073,-108.221,1.58292
92.01,-68.6493,1.38027
90.5996,-78.4703,1.47154
89.9559,-88.3728,1.53573
89.8145,-98.2964,1.57286
89.9073,-108.221,1.58292
91.9816,-68.4796,1.39695
89.9073,-108.221,1.58292
92.4484,-68.3271,1.38012
89.9073,-108.221,1.58292
92.4445,-69.7693,1.37053
90.9441,-79.3018,1.45531
90.1546,-88.9205,1.51897
89.9073,-108.221,1.58292
92.1801,-68.3006,1.39488
89.963,-92.2035,1.54372
89.9073,-108.221,1.58292
92.7537,-68.1981,1.34612
91.2928,-76.1067,1.42731
89.9073,-108.221,1.58292
92.3805,-69.2354,1.57095
91.9784,-78.0122,1.48167
90.8629,-86.728,1.40792
90.0773,-93.8632,1.50749
89.8569,-101.04,1.56583
89.9073,-108.221,1.58292
92.2495,-68.3086,1.40317
89.9073,-108.221,1.58292
92.4882,-68.3345,1.36904
89.9073,-108.221,1.58292
92.1664,-68.2247,1.36101
89.9073,-108.221,1.58292
92.2527,-69.0248,1.39949
89.9073,-108.221,1.58292
91.8923,-68.5948,1.39014
90.5537,-78.4365,1.4768
89.9073,-108.221,1.58292
92.3208,-68.3953,1.3887
89.9073,-108.221,1.58292
91.9502,-68.3752,1.35683
90.4107,-78.2489,1.46921
89.8023,-88.2263,1.54435
89.7584,-98.2238,1.58226
89.9073,-108.221,1.58292
92.6066,-68.7232,1.34907
89.9073,-108.221,1.58292
92.3008,-68.4714,1.34499
89.9214,-88.2611,1.53394
89.9073,-108.221,1.58292
92.2586,-68.7889,1.3771
90.7956,-78.571,1.46366
90.0681,-88.4365,1.52682
89.8489,-98.3274,1.56657
89.9073,-108.221,1.58292
92.1825,-68.5641,1.39518
90.8257,-78.4145,1.46959
90.1139,-88.3335,1.52568
89.8683,-98.2755,1.56346
89.9073,-108.221,1.58292
92.011,-68.6651,1.40497
90.7379,-78.4975,1.47613
89.9073,-108.221,1.58292
92.2497,-69.0404,1.37785
89.9073,-108.221,1.58292
92.1724,-69.8721,1.35955
90.6586,-79.3736,1.46099
89.9687,-88.9724,1.53203
89.8155,-98.596,1.57267
89.9073,-108.221,1.58292
92.5253,-68.6543,1.35876
90.9151,-78.4544,1.45289
90.1072,-88.3548,1.52162
89.855,-98.2861,1.56497
89.9073,-108.221,1.58292
91.7692,-68.5433,1.41766
90.6017,-78.4148,1.48553
90.0184,-88.3388,1.5357
89.8455,-98.2791,1.56816
89.9073,-108.221,1.58292
92.2292,-69.5188,1.38648
90.8419,-79.1259,1.46502
90.1175,-88.8066,1.52394
89.8693,-98.512,1.56324
89.9073,-108.221,1.58292
92.3667,-69.9112,1.36809
90.8695,-79.4073,1.45685
90.1078,-88.992,1.52224
89.8617,-98.6047,1.56427
89.9073,-108.221,1.58292
92.238,-68.6186,1.3907
90.8489,-78.4522,1.46709
89.9073,-108.221,1.58292
92.1031,-68.7093,1.38085
90.6829,-78.5149,1.46891
90.0068,-88.4013,1.53194
89.8308,-98.3103,1.56995
89.9073,-108.221,1.58292
92.3301,-69.9221,1.37188
90.8593,-79.4184,1.45861
90.108,-88.9999,1.5227
89.8629,-98.6087,1.56413
89.9073,-108.221,1.58292
91.7466,-68.7048,1.40564
90.5195,-78.5295,1.4837
89.951,-88.4155,1.53927
89.9073,-108.221,1.58292
92.2731,-68.9762,1.3937
89.9073,-108.221,1.58292
91.9184,-68.7979,1.42669
90.7831,-78.61,1.48264
89.8878,-98.3424,1.56075
89.9073,-108.221,1.58292
92.3805,-69.2354,1.57095
90.768,-85.5573,1.42317
89.9073,-108.221,1.58292
92.4644,-68.5392,1.38259
90.1918,-88.3101,1.51827
89.9073,-108.221,1.58292
92.4699,-68.909,1.33982
90.7718,-78.6319,1.45042
89.9073,-108.221,1.58292
91.8929,-68.4766,1.40771
89.9073,-108.221,1.58292
92.2563,-68.4178,1.39143
90.8633,-78.3017,1.46704
90.1287,-88.2573,1.52416
89.8714,-98.2373,1.56279
89.9073,-108.221,1.58292
92.5586,-69.0293,1.37573
91.0477,-78.7485,1.45442
90.2175,-88.5504,1.51519
89.8958,-98.3828,1.55802
89.9073,-108.221,1.58292
92.7799,-68.3718,1.36056
89.9073,-108.221,1.58292
92.0295,-68.3874,1.38106
89.9073,-108.221,1.58292
92.3219,-68.4341,1.39223
89.9073,-108.221,1.58292
92.4076,-68.7412,1.36825
90.8709,-78.5277,1.45785
90.0976,-88.4055,1.52349
89.8553,-98.3115,1.56518
89.9073,-108.221,1.58292
91.882,-68.7853,1.39504
90.5769,-78.5828,1.47775
89.9682,-88.4494,1.53663
89.9073,-108.221,1.58292
92.2745,-68.6329,1.38842
89.9073,-108.221,1.58292
92.1946,-68.798,1.38695
90.7962,-78.5848,1.46732
90.0848,-88.4467,1.52677
89.8573,-98.3324,1.5653
89.9073,-108.221,1.58292
