125.752,117.62,109.488,101.356,94.4091,89.6963,
-59.1832,-59.2267,-59.3062,-59.3166,-62.2373,-76.497,
-0.00117005,0.00971906,0.00768071,-0.0072851,0.762593,1.57777,
125.752,117.999,110.247,102.495,95.2014,89.6963,
-59.1832,-59.1871,-59.2009,-59.1997,-62.0285,-76.497,
-0.00117005,0.00167043,0.00133749,-0.00216887,0.710845,1.57777,
125.752,117.692,109.633,101.573,89.6963,
-59.1832,-59.1512,-59.1354,-59.2276,-76.497,
-0.00117005,-0.00486271,0.00284243,0.0219454,1.57777,
125.752,109.344,101.141,89.6963,
-59.1832,-59.2783,-59.4181,-76.497,
-0.00117005,0.0131169,0.0210432,1.57777,
118.918,112.106,105.271,96.8681,91.3942,89.6963,
-58.8062,-58.1179,-57.7558,-60.6335,-67.6896,-76.497,
-0.093467,-0.0923762,0.00210249,0.63904,1.16426,1.57777,
125.752,110.438,102.783,89.6963,
-59.1832,-59.193,-59.032,-76.497,
-0.00117005,-0.00838469,-0.0363688,1.57777,
125.752,109.272,101.031,89.6963,
-59.1832,-59.5756,-59.7224,-76.497,
-0.00117005,0.0294681,0.00130777,1.57777,
125.752,117.525,109.3,101.078,89.6963,
-59.1832,-59.2513,-59.4555,-59.7662,-76.497,
-0.00117005,0.017148,0.0318887,0.0430519,1.57777,
125.752,117.512,109.273,101.04,89.6963,
-59.1832,-59.2096,-59.3535,-59.683,-76.497,
-0.00117005,0.00896253,0.0273535,0.054003,1.57777,
125.752,117.225,108.699,100.192,89.6963,
-59.1832,-59.0991,-59.1313,-59.6756,-76.497,
-0.00117005,-0.0107866,0.026083,0.109439,1.57777,
125.752,108.968,100.59,89.6963,
-59.1832,-59.2173,-59.6721,-76.497,
-0.00117005,0.0262974,0.087423,1.57777,
125.752,118.452,111.152,103.857,89.6963,
-59.1832,-59.1502,-59.0286,-58.7583,-76.497,
-0.00117005,-0.00921866,-0.0254784,-0.0499493,1.57777,
125.752,117.958,110.164,102.371,89.6963,
-59.1832,-59.2252,-59.2706,-59.1706,-76.497,
-0.00117005,0.00878757,-0.00032753,-0.0285154,1.57777,
125.752,118.052,110.355,102.663,89.6963,
-59.1832,-59.1328,-58.961,-58.6094,-76.497,
-0.00117005,-0.0131656,-0.0327389,-0.05989,1.57777,
125.752,117.916,110.081,102.247,89.6963,
-59.1832,-59.3146,-59.4955,-59.3785,-76.497,
-0.00117005,0.0273167,0.0114658,-0.0487227,1.57777,
125.752,118.259,110.771,103.276,89.6963,
-59.1832,-58.9737,-58.6196,-58.5057,-76.497,
-0.00117005,-0.0461571,-0.0397837,0.01795,1.57777,
125.752,109.703,101.679,89.6963,
-59.1832,-59.3108,-59.4697,-76.497,
-0.00117005,0.0162606,0.0231532,1.57777,
125.752,110.04,102.184,89.6963,
-59.1832,-59.2173,-59.2492,-76.497,
-0.00117005,0.00412477,0.0036523,1.57777,
125.752,118.334,110.915,103.505,89.6963,
-59.1832,-59.2447,-59.2575,-58.9379,-76.497,
-0.00117005,0.0113913,-0.0143151,-0.0782893,1.57777,
125.752,118.431,111.112,103.794,95.9596,89.6963,
-59.1832,-59.0937,-58.8983,-58.6809,-61.4004,-76.497,
-0.00117005,-0.0213675,-0.0301002,-0.0273681,0.668535,1.57777,
125.752,116.968,108.185,99.425,89.6963,
-59.1832,-59.0878,-59.1197,-59.7238,-76.497,
-0.00117005,-0.0120728,0.0277805,0.11839,1.57777,
125.752,118.006,110.26,102.514,89.6963,
-59.1832,-59.0891,-58.9757,-59.0691,-76.497,
-0.00117005,-0.0182587,-0.00615176,0.0351507,1.57777,
125.752,118.271,110.79,103.312,89.6963,
-59.1832,-59.1835,-59.1322,-58.9239,-76.497,
-0.00117005,-0.00106634,-0.0150115,-0.0430056,1.57777,
125.752,118.026,110.301,102.576,89.6963,
-59.1832,-59.1133,-59.0411,-59.1455,-76.497,
-0.00117005,-0.0130563,-0.00177372,0.0326777,1.57777,
125.752,117.984,110.217,102.451,89.6963,
-59.1832,-59.177,-59.1373,-59.0045,-76.497,
-0.00117005,-0.00168097,-0.00983478,-0.0256315,1.57777,
125.752,117.932,110.113,102.294,89.6963,
-59.1832,-59.2567,-59.3792,-59.3761,-76.497,
-0.00117005,0.0162544,0.0113567,-0.0158632,1.57777,
125.752,108.858,100.412,89.6963,
-59.1832,-59.2211,-59.3442,-76.497,
-0.00117005,0.00886196,0.0210706,1.57777,
125.752,117.383,109.017,100.659,89.6963,
-59.1832,-59.2374,-59.447,-59.8525,-76.497,
-0.00117005,0.0149512,0.0359468,0.0618167,1.57777,
125.752,118.388,111.025,103.662,89.6963,
-59.1832,-59.1006,-58.9261,-58.7435,-76.497,
-0.00117005,-0.0193517,-0.0261464,-0.0215542,1.57777,
118.649,111.559,104.47,96.207,89.6963,
-58.9422,-58.4221,-57.9016,-60.6151,-76.497,
-0.0601104,-0.0797997,-0.0602377,0.664725,1.57777,
125.752,109.438,101.287,89.6963,
-59.1832,-59.1955,-59.5181,-76.497,
-0.00117005,0.0186464,0.0644627,1.57777,
125.752,102.491,89.6963,
-59.1832,-59.1088,-76.497,
-0.00117005,-0.00047558,1.57777,
125.752,118.092,110.435,102.78,89.6963,
-59.1832,-59.0632,-58.7924,-58.4777,-76.497,
-0.00117005,-0.027827,-0.0405445,-0.0393225,1.57777,
125.752,117.756,109.76,101.764,89.6963,
-59.1832,-59.1958,-59.2069,-59.148,-76.497,
-0.00117005,0.00291435,-0.00156307,-0.0146023,1.57777,
125.752,116.963,108.178,99.4115,89.6963,
-59.1832,-59.2347,-59.504,-60.1316,-76.497,
-0.00117005,0.0155817,0.0483833,0.0972346,1.57777,
118.723,111.712,104.676,89.6963,
-58.7762,-58.0925,-57.9111,-76.497,
-0.0960024,-0.0799725,0.0469196,1.57777,
118.556,111.438,104.202,96.317,91.2823,89.6963,
-58.2593,-56.7973,-56.7226,-60.5806,-67.8077,-76.497,
-0.209643,-0.150951,0.174906,0.721877,1.1895,1.57777,
