135.535,127.007,118.476,109.879,94.76,
-58.2316,-57.0489,-55.8917,-55.8618,-63.1626,
-0.0965169,-0.157715,-0.0905429,0.104998,0.88119,
135.254,126.803,94.76,
-59.2499,-58.1613,-63.1626,
-0.0621606,-0.169389,0.88119,
134.179,125.029,115.893,106.751,100.121,94.76,
-59.193,-58.8737,-58.2309,-57.7043,-59.0347,-63.1626,
-0.00116966,-0.0605799,-0.0719062,-0.0351484,0.42914,0.88119,
135.334,94.76,
-59.356,-63.1626,
-0.148613,0.88119,
134.179,119.064,94.76,
-59.193,-57.655,-63.1626,
-0.00116966,-0.187372,0.88119,
135.257,118.376,109.855,94.76,
-59.0687,-56.5,-56.2148,-63.1626,
-0.0902928,-0.119001,0.0752956,0.88119,
135.179,94.76,
-59.0443,-63.1626,
-0.0531013,0.88119,
135.471,126.985,94.76,
-59.2168,-57.9059,-63.1626,
-0.101742,-0.181745,0.88119,
135.515,126.995,94.76,
-58.6955,-57.7067,-63.1626,
-0.052771,-0.154274,0.88119,
135.197,126.819,94.76,
-59.2402,-57.3583,-63.1626,
-0.207497,-0.215585,0.88119,
134.179,126.663,119.21,94.76,
-59.193,-58.6744,-57.5423,-63.1626,
-0.00116966,-0.123207,-0.164891,0.88119,
135.243,126.799,118.374,109.857,101.581,94.76,
-59.1461,-57.9148,-56.5512,-56.2432,-58.1646,-63.1626,
-0.0903187,-0.175958,-0.121626,0.0726754,0.406948,0.88119,
135.187,94.76,
-59.2119,-63.1626,
-0.0308291,0.88119,
135.377,118.499,94.76,
-59.6971,-56.5172,-63.1626,
-0.150644,-0.13383,0.88119,
135.406,94.76,
-59.0333,-63.1626,
-0.0402215,0.88119,
135.379,94.76,
-59.2447,-63.1626,
-0.172964,0.88119,
134.179,125.227,116.29,107.368,100.38,94.76,
-59.193,-58.9639,-58.3876,-57.5988,-58.8069,-63.1626,
-0.00116966,-0.0474974,-0.0787935,-0.095058,0.426304,0.88119,
135.949,118.847,110.227,94.76,
-59.9328,-57.2999,-56.6255,-63.1626,
-0.0409622,-0.156818,0.0276123,0.88119,
135.541,118.572,94.76,
-59.3531,-56.088,-63.1626,
-0.18056,-0.118942,0.88119,
135.362,126.901,109.881,94.76,
-59.0802,-57.6933,-56.0838,-63.1626,
-0.118998,-0.183884,0.0837303,0.88119,
135.26,126.792,118.337,109.81,94.76,
-58.5063,-57.4096,-56.2138,-56.0729,-63.1626,
-0.0777416,-0.157252,-0.101114,0.0906721,0.88119,
135.27,126.899,94.76,
-59.4443,-57.4179,-63.1626,
-0.229187,-0.227421,0.88119,
134.179,115.704,108.052,100.723,94.76,
-59.193,-56.5799,-56.1798,-58.3814,-63.1626,
-0.00116966,-0.210948,0.113127,0.477173,0.88119,
135.426,126.916,118.419,109.858,94.76,
-58.2693,-57.243,-56.1036,-56.0082,-63.1626,
-0.0682262,-0.149228,-0.0947873,0.095096,0.88119,
135.091,126.732,94.76,
-59.7916,-58.048,-63.1626,
-0.173009,-0.217012,0.88119,
135.419,126.933,118.439,109.864,94.76,
-58.6482,-57.3287,-56.061,-55.9463,-63.1626,
-0.114393,-0.172645,-0.102213,0.0969041,0.88119,
136.031,127.429,118.822,94.76,
-58.921,-57.5083,-56.1313,-63.1626,
-0.121233,-0.182524,-0.112927,0.88119,
135.289,126.847,118.378,109.817,101.555,94.76,
-58.8462,-57.34,-56.007,-55.9009,-58.0512,-63.1626,
-0.145685,-0.186885,-0.104797,0.100578,0.429241,0.88119,
135.307,126.836,94.76,
-59.296,-58.5915,-63.1626,
0.00947383,-0.147761,0.88119,
135.725,127.21,118.656,109.998,94.76,
-59.0854,-57.4251,-55.9913,-55.8377,-63.1626,
-0.165217,-0.199643,-0.112216,0.0970658,0.88119,
134.972,126.572,118.155,109.668,94.76,
-58.4015,-57.1019,-55.9186,-55.904,-63.1626,
-0.118999,-0.167269,-0.0913845,0.108653,0.88119,
134.179,124.446,114.716,104.999,99.2995,94.76,
-59.193,-59.1299,-58.8788,-58.3133,-59.4792,-63.1626,
-0.00116966,-0.0139696,-0.0397943,-0.0786436,0.461876,0.88119,
134.956,94.76,
-58.2513,-63.1626,
0.043929,0.88119,
133.3,125.273,117.18,109.015,101.188,94.76,
-58.5879,-57.0051,-55.8269,-55.942,-58.2035,-63.1626,
-0.183545,-0.187717,-0.08333,0.129617,0.451124,0.88119,
135.355,126.916,118.499,109.961,101.63,94.76,
-59.911,-58.4595,-56.88,-56.3867,-58.1886,-63.1626,
-0.115096,-0.201734,-0.145424,0.053833,0.396038,0.88119,
135.293,126.823,118.412,109.926,94.76,
-59.1445,-58.3908,-57.088,-56.5996,-63.1626,
-0.00256442,-0.148062,-0.132435,0.0443159,0.88119,
135.632,94.76,
-57.7705,-63.1626,
0.0548516,0.88119,
134.179,125.202,116.242,107.294,100.338,94.76,
-59.193,-58.9192,-58.274,-57.4898,-58.7748,-63.1626,
-0.00116966,-0.0555041,-0.0839617,-0.0865422,0.438221,0.88119,
135.524,127.026,118.567,110.008,101.654,94.76,
-59.5096,-58.3293,-56.872,-56.4062,-58.1928,-63.1626,
-0.0720993,-0.179111,-0.137288,0.0533696,0.392862,0.88119,
134.179,118.549,110.733,102.923,94.76,
-59.193,-59.332,-59.3039,-59.0195,-63.1626,
-0.00116966,0.00669779,-0.0169315,-0.0589362,0.88119,
135.429,94.76,
-59.0791,-63.1626,
-0.0331941,0.88119,
134.179,125.609,117.061,108.525,100.922,94.76,
-59.193,-58.8921,-58.1893,-57.3539,-58.5436,-63.1626,
-0.00116966,-0.0637965,-0.0950239,-0.0948518,0.402245,0.88119,
135.183,126.749,118.281,94.76,
-58.4336,-56.9812,-55.7582,-63.1626,
-0.14452,-0.176765,-0.0903158,0.88119,
134.179,124.325,114.472,104.632,94.76,
-59.193,-59.177,-59.0185,-58.5179,-63.1626,
-0.00116966,-0.00547187,-0.0300702,-0.0749647,0.88119,
134.99,126.554,118.138,101.499,94.76,
-57.843,-57.0703,-56.0878,-58.1478,-63.1626,
-0.0327646,-0.126846,-0.082491,0.421527,0.88119,
135.112,94.76,
-59.8619,-63.1626,
-0.130776,0.88119,
134.179,124.664,115.159,105.666,99.5818,94.76,
-59.193,-59.0068,-58.531,-57.8564,-59.1675,-63.1626,
-0.00116966,-0.0363782,-0.0620647,-0.0782292,0.477304,0.88119,
135.402,94.76,
-58.4282,-63.1626,
-0.119738,0.88119,
135.222,94.76,
-59.3841,-63.1626,
-0.164667,0.88119,
134.179,115.162,105.672,94.76,
-59.193,-58.5948,-57.9143,-63.1626,
-0.00116966,-0.0593788,-0.0832048,0.88119,
135.124,101.562,94.76,
-58.1694,-58.2464,-63.1626,
0.0271439,0.396749,0.88119,
134.935,118.17,109.762,94.76,
-58.4215,-56.9797,-56.6146,-63.1626,
0.0512695,-0.112608,0.0533763,0.88119,
134.82,126.537,118.176,109.686,101.492,94.76,
-59.621,-57.6727,-56.1196,-55.9369,-58.0763,-63.1626,
-0.216456,-0.226468,-0.121709,0.0978202,0.43212,0.88119,
135.472,126.967,118.517,109.987,101.65,94.76,
-59.1737,-58.3211,-56.9891,-56.5183,-58.241,-63.1626,
