92.0041,90.8087,89.9073,
-68.3744,-78.2879,-108.221,
1.41991,1.47956,1.58292,
92.5618,90.9814,89.8726,89.9073,
-68.653,-78.458,-98.2865,-108.221,
1.36519,1.45307,1.56193,1.58292,
92.176,89.9073,
-68.32,-108.221,
1.40402,1.58292,
92.0179,89.84,89.9073,
-68.4594,-98.2513,-108.221,
1.39434,1.56853,1.58292,
91.6824,90.4953,89.9468,89.9073,
-69.9088,-79.4344,-89.0192,-108.221,
1.40587,1.48398,1.53952,1.58292,
91.8157,90.7117,89.9073,
-68.4961,-78.386,-108.221,
1.43056,1.4867,1.58292,
92.2655,90.1692,89.9073,
-68.3566,-88.2298,-108.221,
1.39892,1.52209,1.58292,
91.8346,90.7459,89.8863,89.9073,
-69.0978,-78.8382,-98.419,-108.221,
1.43166,1.48554,1.56117,1.58292,
91.9019,89.9073,
-68.5872,-108.221,
1.41005,1.58292,
92.4501,90.9989,90.2014,89.8932,89.9073,
-69.0136,-78.7429,-88.5483,-98.382,-108.221,
1.38359,1.45903,1.5174,1.55869,1.58292,
92.0778,90.1852,89.9073,
-68.5206,-88.3237,-108.221,
1.42028,1.52346,1.58292,
92.7936,91.0588,89.869,89.9073,
-68.528,-78.3461,-98.2471,-108.221,
1.34461,1.4429,1.56205,1.58292,
92.3874,89.9073,
-68.5781,-108.221,
1.35007,1.58292,
92.4171,90.9515,89.9073,
-68.7399,-78.5359,-108.221,
1.38137,1.46005,1.58292,
92.4227,89.9073,
-68.3742,-108.221,
1.35131,1.58292,
92.2853,90.901,89.9073,
-68.9808,-78.7243,-108.221,
1.39121,1.46523,1.58292,
91.839,90.6374,90.0326,89.9073,
-68.526,-78.3991,-88.3276,-108.221,
1.41358,1.48281,1.53412,1.58292,
92.2255,89.9073,
-68.5746,-108.221,
1.39402,1.58292,
92.8269,89.9073,
-68.1677,-108.221,
1.3176,1.58292,
92.426,90.9668,90.1797,89.8869,89.9073,
-69.9974,-79.4775,-89.0379,-98.627,-108.221,
1.37645,1.45653,1.51763,1.55976,1.58292,
