157.976,143.842,128.404,
-29.7125,-56.4218,-56.6022,
1.572,0.0146501,0.0153446,
157.976,144.697,136.55,128.404,
-29.7125,-56.4759,-56.5345,-56.6022,
1.572,0.0130898,0.00452577,0.0153446,
157.976,144.172,136.287,128.404,
-29.7125,-56.4646,-56.4737,-56.6022,
1.572,-0.0149572,0.0129982,0.0153446,
157.976,157.968,157.271,144.897,128.404,
-29.7125,-39.3293,-48.9148,-57.8668,-56.6022,
1.572,1.55098,1.42833,0.0541895,0.0153446,
157.976,151.237,143.373,135.888,128.404,
-29.7125,-53.6562,-56.6109,-56.5485,-56.6022,
1.572,0.698931,-0.015688,-0.000781626,0.0153446,
157.976,156.929,145.064,128.404,
-29.7125,-46.0097,-56.271,-56.6022,
1.572,1.40588,0.196039,0.0153446,
157.976,157.193,145.2,128.404,
-29.7125,-47.0981,-57.069,-56.6022,
1.572,1.46435,0.131824,0.0153446,
157.976,156.371,144.316,136.36,128.404,
-29.7125,-46.2987,-56.4096,-56.5067,-56.6022,
1.572,1.23071,0.0157583,0.0103844,0.0153446,
157.976,157.958,156.443,143.383,135.902,128.404,
-29.7125,-38.5833,-47.2924,-57.3275,-56.7678,-56.6022,
1.572,1.5245,1.23168,-0.0898835,-0.0539313,0.0153446,
157.945,157.64,156.774,152.118,144.408,136.405,128.404,
-36.4506,-43.1809,-49.8602,-56.127,-58.1035,-57.3689,-56.6022,
1.55297,1.49086,1.38568,0.535222,0.0233491,-0.149943,0.0153446,
157.976,157.64,156.552,152.236,128.404,
-29.7125,-38.2498,-46.7236,-53.4521,-56.6022,
1.572,1.489,1.39546,0.650395,0.0153446,
157.976,158.054,157.397,128.404,
-29.7125,-37.5761,-45.4024,-56.6022,
1.572,1.56155,1.3849,0.0153446,
158.255,158.36,157.229,152.093,144.395,136.397,128.404,
-36.4238,-43.1378,-49.7398,-55.6556,-57.6471,-57.1929,-56.6022,
1.62599,1.52037,1.25513,0.505846,0.0494521,-0.114048,0.0153446,
157.976,157.037,128.404,
-29.7125,-46.0926,-56.6022,
1.572,1.3152,0.0153446,
157.976,157.238,128.404,
-29.7125,-47.2619,-56.6022,
1.572,1.44925,0.0153446,
157.976,144.71,136.556,128.404,
-29.7125,-56.4283,-56.4323,-56.6022,
1.572,-0.0253429,0.0184968,0.0153446,
157.976,156.125,150.993,142.626,135.525,128.404,
-29.7125,-47.4363,-54.6554,-57.1898,-56.6652,-56.6022,
1.572,1.20301,0.662827,-0.114471,-0.0371576,0.0153446,
157.976,157.277,155.807,144.372,128.404,
-29.7125,-38.0839,-46.3626,-56.1896,-56.6022,
1.572,1.42207,1.38737,0.202667,0.0153446,
157.976,157.716,150.86,142.956,135.68,128.404,
-29.7125,-38.3369,-53.6946,-56.7189,-56.6418,-56.6022,
1.572,1.47622,0.692735,0.00502634,-0.0171136,0.0153446,
157.976,155.867,150.861,142.83,135.618,128.404,
-29.7125,-46.8824,-53.8943,-56.7506,-56.5903,-56.6022,
1.572,1.186,0.680843,-0.0324153,-0.0111558,0.0153446,
157.976,156.469,144.289,136.363,128.404,
-29.7125,-47.0553,-56.1342,-56.7144,-56.6022,
1.572,1.24023,0.189686,-0.00701071,0.0153446,
157.976,157.925,157.51,153.503,145.791,137.131,128.404,
-29.7125,-37.0486,-44.3715,-51.9021,-55.7975,-56.6967,-56.6022,
1.572,1.54734,1.47251,0.733246,0.243964,0.00466342,0.0153446,
157.976,157.91,157.12,152.78,128.404,
-29.7125,-37.5488,-45.3389,-52.3664,-56.6022,
1.572,1.5343,1.38703,0.687848,0.0153446,
157.976,157.757,155.897,142.936,135.671,128.404,
-29.7125,-38.4131,-46.8863,-56.8765,-56.6781,-56.6022,
1.572,1.48459,1.19038,-0.0183962,-0.0275393,0.0153446,
157.976,157.126,128.404,
-29.7125,-46.7312,-56.6022,
1.572,1.33843,0.0153446,
157.976,142.588,128.404,
-29.7125,-57.2915,-56.6022,
1.572,-0.0910048,0.0153446,
157.976,156.736,128.404,
-29.7125,-45.7022,-56.6022,
1.572,1.43621,0.0153446,
157.976,155.825,143.002,135.703,128.404,
-29.7125,-46.7463,-56.8029,-56.691,-56.6022,
1.572,1.18613,0.0089984,-0.0266986,0.0153446,
157.976,142.807,135.615,128.404,
-29.7125,-57.0885,-56.6071,-56.6022,
1.572,-0.116953,-0.0252219,0.0153446,
157.976,157.391,153.07,128.404,
-29.7125,-45.501,-52.6227,-56.6022,
1.572,1.40906,0.684079,0.0153446,
157.976,157.728,155.76,150.61,142.428,135.418,128.404,
-29.7125,-38.5309,-47.0997,-54.1482,-56.9168,-56.6451,-56.6022,
1.572,1.47852,1.17704,0.66756,-0.0499107,-0.0249924,0.0153446,
157.976,157.808,156.979,144.992,128.404,
-29.7125,-38.348,-46.9422,-56.7891,-56.6022,
1.572,1.52179,1.41845,0.150877,0.0153446,
157.976,143.284,135.852,128.404,
-29.7125,-57.1774,-56.6859,-56.6022,
1.572,-0.0942658,-0.0382235,0.0153446,
157.976,157.376,128.404,
-29.7125,-45.8465,-56.6022,
1.572,1.40426,0.0153446,
157.976,157.44,145.228,128.404,
-29.7125,-46.5403,-56.5761,-56.6022,
1.572,1.39264,0.166877,0.0153446,
157.976,142.269,135.347,128.404,
-29.7125,-57.2434,-56.6972,-56.6022,
1.572,-0.114789,-0.0444566,0.0153446,
157.854,157.432,156.657,144.387,136.398,128.404,
-36.5751,-43.4257,-50.2451,-58.4333,-57.483,-56.6022,
1.53251,1.48486,1.42905,-0.00202531,-0.174396,0.0153446,
157.976,156.591,152.374,144.922,128.404,
-29.7125,-45.6529,-52.5791,-56.0198,-56.6022,
1.572,1.40141,0.687522,0.218547,0.0153446,
158.309,158.076,155.53,149.708,142.66,135.533,128.404,
-37.2716,-44.8231,-51.8856,-56.4915,-57.4783,-57.0168,-56.6022,
1.61742,1.42242,0.987002,0.311168,0.00217405,-0.0964339,0.0153446,
157.976,142.746,135.579,128.404,
-29.7125,-57.1276,-56.7408,-56.6022,
1.572,-0.0539042,-0.0452823,0.0153446,
157.976,156.552,152.31,128.404,
-29.7125,-45.6191,-52.5133,-56.6022,
1.572,1.39183,0.68701,0.0153446,
155.944,159.262,158.96,151.118,128.404,
-34.6523,-44.0779,-53.8832,-58.9605,-56.6022,
1.89524,1.82387,1.15584,-0.108855,0.0153446,
157.976,157.303,145.115,136.768,128.404,
-29.7125,-46.5622,-56.5104,-56.8814,-56.6022,
1.572,1.37785,0.170943,-0.0382703,0.0153446,
