126.33,118.912,111.495,104.08,89.6816,
-59.1838,-59.1782,-59.1317,-58.974,-74.9568,
-0.00117009,-0.00193384,-0.0121851,-0.0319239,1.58044,
126.33,104.584,89.6816,
-59.1838,-58.2609,-74.9568,
-0.00117009,-0.0770884,1.58044,
126.33,112.368,105.399,89.6816,
-59.1838,-58.7847,-58.3301,-74.9568,
-0.00117009,-0.0539652,-0.0758169,1.58044,
126.33,111.515,104.12,89.6816,
-59.1838,-58.8211,-58.3538,-74.9568,
-0.00117009,-0.0494174,-0.077203,1.58044,
126.33,111.195,103.626,89.6816,
-59.1838,-58.8328,-58.6874,-74.9568,
-0.00117009,-0.0287586,-0.00552809,1.58044,
126.33,119.164,112.005,104.847,89.6816,
-59.1838,-59.0279,-58.6819,-58.3032,-74.9568,
-0.00117009,-0.0386814,-0.054236,-0.0478337,1.58044,
126.33,118.422,110.514,102.61,89.6816,
-59.1838,-59.0782,-58.9787,-59.1841,-74.9568,
-0.00117009,-0.0192591,0.000404968,0.0578222,1.58044,
126.33,111.219,103.667,89.6816,
-59.1838,-58.8063,-58.5108,-74.9568,
-0.00117009,-0.0391928,-0.0366158,1.58044,
126.33,111.024,103.371,89.6816,
-59.1838,-58.7449,-58.5068,-74.9568,
-0.00117009,-0.0389174,-0.0189876,1.58044,
126.33,110.9,103.185,89.6816,
-59.1838,-59.0641,-59.0508,-74.9568,
-0.00117009,-0.00727437,0.00558696,1.58044,
126.33,110.314,102.307,89.6816,
-59.1838,-59.2191,-59.3589,-74.9568,
-0.00117009,0.0101068,0.0259367,1.58044,
126.33,110.743,102.95,89.6816,
-59.1838,-59.3329,-59.2919,-74.9568,
-0.00117009,0.00655467,-0.0204923,1.58044,
126.33,104.665,89.6816,
-59.1838,-58.7499,-74.9568,
-0.00117009,-0.0297352,1.58044,
126.33,103.691,89.6816,
-59.1838,-59.0237,-74.9568,
-0.00117009,-0.0127225,1.58044,
126.33,118.447,110.564,102.681,89.6816,
-59.1838,-59.1116,-59.0199,-59.0684,-74.9568,
-0.00117009,-0.0137713,-0.00611578,0.0217963,1.58044,
126.33,119.647,112.969,106.299,89.6816,
-59.1838,-59.0857,-58.8191,-58.4025,-74.9568,
-0.00117009,-0.0277457,-0.0515899,-0.0727026,1.58044,
126.33,119.187,112.052,104.925,89.6816,
-59.1838,-59.0508,-58.7084,-58.2162,-74.9568,
-0.00117009,-0.0346769,-0.0598445,-0.0766727,1.58044,
126.33,118.753,111.179,103.606,89.6816,
-59.1838,-59.0891,-58.8734,-58.6128,-74.9568,
-0.00117009,-0.0221621,-0.0331107,-0.034016,1.58044,
126.33,118.767,111.205,103.646,89.6816,
-59.1838,-59.2689,-59.3426,-59.1064,-74.9568,
-0.00117009,0.0170765,-0.00416618,-0.0648982,1.58044,
126.33,105.114,89.6816,
-59.1838,-58.6434,-74.9568,
-0.00117009,-0.0492609,1.58044,
126.33,110.909,103.199,89.6816,
-59.1838,-59.0916,-58.9853,-74.9568,
-0.00117009,-0.0110554,-0.0165886,1.58044,
126.33,110.865,103.138,89.6816,
-59.1838,-59.1042,-58.8491,-74.9568,
-0.00117009,-0.0188534,-0.0495647,1.58044,
126.33,118.852,111.374,103.9,89.6816,
-59.1838,-59.1751,-59.1008,-58.8622,-74.9568,
-0.00117009,-0.00335324,-0.0187314,-0.0473046,1.58044,
126.33,119.219,112.112,105.006,89.6816,
-59.1838,-59.0744,-58.827,-58.5383,-74.9568,
-0.00117009,-0.0273558,-0.0399605,-0.0389841,1.58044,
126.33,111.22,103.667,89.6816,
-59.1838,-59.0723,-58.9035,-74.9568,
-0.00117009,-0.0161018,-0.0292082,1.58044,
126.33,118.994,111.661,104.33,89.6816,
-59.1838,-59.1084,-58.9192,-58.6458,-74.9568,
-0.00117009,-0.0187103,-0.0322111,-0.0416726,1.58044,
126.33,111.655,104.327,89.6816,
-59.1838,-58.7199,-58.2629,-74.9568,
-0.00117009,-0.0553838,-0.0675187,1.58044,
126.33,116.412,106.516,89.6816,
-59.1838,-59.041,-58.3857,-74.9568,
-0.00117009,-0.0339457,-0.104621,1.58044,
126.33,111.808,104.549,89.6816,
-59.1838,-58.5883,-58.23,-74.9568,
-0.00117009,-0.0579615,-0.0349728,1.58044,
126.33,111.549,104.175,89.6816,
-59.1838,-58.9739,-58.4901,-74.9568,
-0.00117009,-0.0413468,-0.0931944,1.58044,
126.33,118.703,111.079,103.452,89.6816,
-59.1838,-59.0586,-58.8586,-58.8205,-74.9568,
-0.00117009,-0.0264899,-0.0207832,0.0159502,1.58044,
126.33,110.869,103.14,89.6816,
-59.1838,-58.9209,-58.7077,-74.9568,
-0.00117009,-0.0269821,-0.0267115,1.58044,
126.33,111.46,104.028,89.6816,
-59.1838,-59.0611,-58.8414,-74.9568,
-0.00117009,-0.0200789,-0.0401943,1.58044,
126.33,119.483,112.644,105.823,89.6816,
-59.1838,-59.0631,-58.7086,-58.1078,-74.9568,
-0.00117009,-0.0343997,-0.06951,-0.106501,1.58044,
128.182,118.678,108.825,99.5101,89.6816,
-58.5725,-55.8953,-55.6971,-58.8353,-74.9568,
-0.371603,-0.162446,0.137337,0.527746,1.58044,
126.33,119.056,111.783,104.513,89.6816,
-59.1838,-59.1157,-58.9439,-58.6918,-74.9568,
-0.00117009,-0.0170265,-0.0296775,-0.0391231,1.58044,
126.33,111.253,103.714,89.6816,
-59.1838,-58.9628,-58.8725,-74.9568,
-0.00117009,-0.0179622,-0.00343711,1.58044,
126.33,119.05,111.778,104.517,89.6816,
-59.1838,-59.042,-58.6712,-58.1282,-74.9568,
-0.00117009,-0.0365071,-0.0640866,-0.0839086,1.58044,
126.33,119.043,111.764,104.489,89.6816,
-59.1838,-59.0381,-58.692,-58.2563,-74.9568,
-0.00117009,-0.0362831,-0.0561979,-0.0609144,1.58044,
126.33,119.297,112.268,105.245,89.6816,
-59.1838,-59.106,-58.8874,-58.5257,-74.9568,
-0.00117009,-0.0210218,-0.0412136,-0.0617456,1.58044,
126.33,119.093,111.857,104.628,89.6816,
-59.1838,-59.1456,-58.999,-58.6707,-74.9568,
-0.00117009,-0.011082,-0.0311338,-0.0613256,1.58044,
126.33,111.672,104.351,89.6816,
-59.1838,-59.2587,-58.9468,-74.9568,
-0.00117009,-0.0139953,-0.0775241,1.58044,
126.33,110.921,103.217,89.6816,
-59.1838,-58.9672,-58.8577,-74.9568,
-0.00117009,-0.018422,-0.00787687,1.58044,
126.33,111.208,103.656,89.6816,
-59.1838,-59.0987,-58.74,-74.9568,
-0.00117009,-0.0257055,-0.0731186,1.58044,
126.33,118.603,110.877,103.156,89.6816,
-59.1838,-59.3172,-59.4529,-59.1669,-74.9568,
-0.00117009,0.0265516,-0.000592182,-0.0826014,1.58044,
126.33,111.102,103.488,89.6816,
-59.1838,-59.2253,-59.1805,-74.9568,
-0.00117009,0.000194126,-0.0135871,1.58044,
126.33,111.403,103.941,89.6816,
-59.1838,-58.958,-58.7875,-74.9568,
-0.00117009,-0.0232122,-0.0210025,1.58044,
126.33,110.611,102.752,89.6816,
-59.1838,-59.059,-59.1281,-74.9568,
-0.00117009,-0.00276198,0.0233399,1.58044,
126.33,118.938,111.547,104.156,89.6816,
-59.1838,-59.0904,-58.916,-58.7938,-74.9568,
-0.00117009,-0.0211127,-0.0230575,-0.00700427,1.58044,
126.33,111.064,103.434,89.6816,
-59.1838,-59.1672,-58.9902,-74.9568,
-0.00117009,-0.010887,-0.0379656,1.58044,
126.33,118.617,110.906,103.198,89.6816,
-59.1838,-59.1165,-58.9423,-58.6763,-74.9568,
-0.00117009,-0.0159776,-0.0288599,-0.039817,1.58044,
126.33,111.459,104.027,89.6816,
-59.1838,-58.9683,-58.7418,-74.9568,
-0.00117009,-0.0260316,-0.0344413,1.58044,
126.33,111.634,104.294,89.6816,
-59.1838,-58.7883,-58.3686,-74.9568,
-0.00117009,-0.0489136,-0.0643821,1.58044,
126.33,119.341,112.357,105.386,89.6816,
-59.1838,-59.0981,-58.8291,-58.3345,-74.9568,
-0.00117009,-0.0243711,-0.0536524,-0.0890141,1.58044,
126.33,110.477,102.551,89.6816,
-59.1838,-59.2719,-59.178,-74.9568,
-0.00117009,6.45377e-05,-0.0268131,1.58044,
126.33,118.929,111.532,104.136,89.6816,
-59.1838,-59.0654,-58.7977,-58.486,-74.9568,
-0.00117009,-0.0284617,-0.0415179,-0.0403385,1.58044,
126.33,112.296,105.287,89.6816,
-59.1838,-58.8843,-58.5079,-74.9568,
-0.00117009,-0.0424265,-0.0651213,1.58044,
126.33,110.165,102.083,89.6816,
-59.1838,-59.2642,-59.3532,-74.9568,
-0.00117009,0.00970421,0.0119809,1.58044,
126.33,111.392,103.926,89.6816,
-59.1838,-58.9846,-58.7652,-74.9568,
-0.00117009,-0.0245188,-0.0339775,1.58044,
126.33,118.275,110.219,102.17,89.6816,
-59.1838,-59.0548,-58.9454,-59.2436,-74.9568,
-0.00117009,-0.0228318,0.0036967,0.0784153,1.58044,
126.33,111.893,104.679,89.6816,
-59.1838,-58.9393,-58.6372,-74.9568,
-0.00117009,-0.0332689,-0.0505814,1.58044,
126.33,110.795,103.029,89.6816,
-59.1838,-59.1684,-59.0955,-74.9568,
-0.00117009,-0.00466628,-0.0150636,1.58044,
126.33,111.521,104.121,89.6816,
-59.1838,-59.2394,-59.0098,-74.9568,
-0.00117009,-0.0100595,-0.0566626,1.58044,
126.33,119.349,112.374,105.407,89.6816,
-59.1838,-59.0708,-58.7674,-58.3028,-74.9568,
-0.00117009,-0.0305165,-0.0557237,-0.0767918,1.58044,
126.33,104.304,89.6816,
-59.1838,-58.1755,-74.9568,
-0.00117009,-0.0751462,1.58044,
126.33,118.528,110.727,102.93,89.6816,
-59.1838,-59.1791,-59.1033,-58.8369,-74.9568,
-0.00117009,-0.00260863,-0.0193755,-0.0514708,1.58044,
126.33,118.607,110.885,103.165,89.6816,
-59.1838,-59.1036,-58.9208,-58.6957,-74.9568,
-0.00117009,-0.0183208,-0.0277029,-0.0293162,1.58044,
126.33,110.518,102.612,89.6816,
-59.1838,-58.8325,-58.671,-74.9568,
-0.00117009,-0.0284373,-0.00872247,1.58044,
126.33,111.538,104.145,89.6816,
-59.1838,-58.9876,-58.751,-74.9568,
-0.00117009,-0.0256229,-0.0384287,1.58044,
126.33,102.686,89.6816,
-59.1838,-58.857,-74.9568,
-0.00117009,-0.0172548,1.58044,
126.33,111.943,104.756,89.6816,
-59.1838,-59.0402,-58.7245,-74.9568,
-0.00117009,-0.0279954,-0.0620933,1.58044,
126.33,112.575,105.707,89.6816,
-59.1838,-58.8904,-58.4953,-74.9568,
-0.00117009,-0.0441104,-0.071468,1.58044,
126.33,118.961,111.593,104.227,89.6816,
-59.1838,-59.1336,-59.0039,-58.8004,-74.9568,
-0.00117009,-0.012335,-0.0227367,-0.0323753,1.58044,
126.33,111.91,104.703,89.6816,
-59.1838,-58.8177,-58.547,-74.9568,
-0.00117009,-0.0388595,-0.0335475,1.58044,
126.33,118.462,110.594,102.726,89.6816,
-59.1838,-59.173,-59.1739,-59.2091,-74.9568,
-0.00117009,-0.00110819,0.00181598,0.00760243,1.58044,
126.33,118.789,111.25,103.712,89.6816,
-59.1838,-59.1203,-58.9754,-58.7912,-74.9568,
-0.00117009,-0.0147521,-0.0227546,-0.0251778,1.58044,
126.33,119.07,111.814,104.557,89.6816,
-59.1838,-59.0495,-58.781,-58.5544,-74.9568,
-0.00117009,-0.0317925,-0.0381472,-0.0202342,1.58044,
126.33,119.025,111.723,104.422,89.6816,
-59.1838,-59.1158,-58.9428,-58.6861,-74.9568,
-0.00117009,-0.0169849,-0.0298998,-0.0399148,1.58044,
126.33,110.244,102.2,89.6816,
-59.1838,-59.0189,-59.013,-74.9568,
-0.00117009,-0.00904724,0.0101523,1.58044,
126.33,110.807,103.046,89.6816,
-59.1838,-59.1836,-59.1554,-74.9568,
-0.00117009,-0.00123862,-0.00662594,1.58044,
126.33,104.572,89.6816,
-59.1838,-58.5066,-74.9568,
-0.00117009,-0.0540821,1.58044,
126.33,119.349,112.376,105.414,89.6816,
-59.1838,-59.0264,-58.6333,-58.0992,-74.9568,
-0.00117009,-0.0416843,-0.0686915,-0.0821918,1.58044,
126.33,118.283,110.236,102.19,89.6816,
-59.1838,-59.2001,-59.2259,-59.1981,-74.9568,
-0.00117009,0.00391875,0.00117629,-0.00939746,1.58044,
126.33,110.32,102.316,89.6816,
-59.1838,-59.2023,-59.3303,-74.9568,
-0.00117009,0.00852503,0.02473,1.58044,
126.33,110.94,103.245,89.6816,
-59.1838,-59.0818,-58.9642,-74.9568,
-0.00117009,-0.0122961,-0.0183187,1.58044,
126.33,111.532,104.136,89.6816,
-59.1838,-58.9735,-58.7618,-74.9568,
