219.716,179.727,
-2.1605,0.645602,
-0.205759,0.0838475,
218.851,204.189,196.891,179.727,
-1.7262,-0.923765,-0.0984503,0.645602,
-0.00050714,-0.0984767,-0.124145,0.0838475,
219.398,209.54,199.615,189.664,179.727,
-0.994574,0.364095,1.08412,1.17418,0.645602,
-0.169627,-0.104496,-0.0405394,0.0222417,0.0838475,
219.177,209.436,199.572,189.648,179.727,
-2.35975,-0.429909,0.719896,1.07997,0.645602,
-0.235262,-0.155852,-0.0761968,0.00370294,0.0838475,
218.851,202.635,194.55,186.454,179.727,
-1.7262,-0.784331,0.012105,0.693664,0.645602,
-0.00050714,-0.09504,-0.09621,-0.0666492,0.0838475,
218.602,208.909,199.208,179.727,
-1.75766,-0.677793,0.342122,0.645602,
-0.10071,-0.114509,-0.088349,0.0838475,
218.851,209.614,200.409,191.22,185.476,179.727,
-1.7262,-1.35329,-0.478815,0.546534,0.869955,0.645602,
-0.00050714,-0.0738634,-0.109248,-0.106662,-0.00722877,0.0838475,
219.821,203.9,187.781,179.727,
-1.93182,0.615173,1.10292,0.645602,
-0.22779,-0.0919569,0.028972,0.0838475,
218.851,211.841,204.857,196.508,179.727,
-1.7262,-1.50175,-0.864946,0.123993,0.645602,
-0.00050714,-0.0624885,-0.118337,-0.10796,0.0838475,
218.292,208.708,199.073,189.399,179.727,
-1.66922,-0.299663,0.654786,1.02583,0.645602,
-0.157778,-0.123206,-0.0714114,-0.0023935,0.0838475,
218.851,210.95,203.069,195.2,187.327,179.727,
-1.7262,-1.47438,-0.864658,-0.102988,0.605443,0.645602,
-0.00050714,-0.0588774,-0.0911946,-0.0974586,-0.0776695,0.0838475,
218.851,211.086,203.332,195.594,187.874,179.727,
-1.7262,-1.56498,-1.12235,-0.448061,0.408192,0.645602,
-0.00050714,-0.0399502,-0.073033,-0.0997555,-0.120118,0.0838475,
219.674,211.733,179.727,
-1.17199,-0.0736865,0.645602,
-0.156848,-0.117311,0.0838475,
219.066,199.448,189.589,179.727,
-1.6887,0.504319,0.975882,0.645602,
-0.124474,-0.0787038,-0.0120258,0.0838475,
219.663,211.78,203.809,179.727,
-2.01438,-0.449062,0.575379,0.645602,
-0.231288,-0.161349,-0.0948662,0.0838475,
219.34,209.453,199.565,189.648,179.727,
-1.36304,-0.44268,0.457499,0.949925,0.645602,
-0.0807997,-0.0983203,-0.0767193,-0.0159967,0.0838475,
219.679,179.727,
-1.40148,0.645602,
-0.128638,0.0838475,
218.851,203.853,196.383,179.727,
-1.7262,-0.795314,0.0431268,0.645602,
-0.00050714,-0.104607,-0.114227,0.0838475,
219.583,209.625,199.682,189.712,179.727,
-1.60745,-0.783488,0.217179,0.869346,0.645602,
-0.0561012,-0.100221,-0.0916032,-0.0302469,0.0838475,
219.365,209.523,199.612,189.666,179.727,
-1.46896,-0.00458613,0.874915,1.11058,0.645602,
-0.175436,-0.119046,-0.057036,0.0105953,0.0838475,
219.735,195.772,179.727,
-1.74583,0.691463,0.645602,
-0.104948,-0.0624064,0.0838475,
218.851,211.266,203.702,196.159,179.727,
-1.7262,-1.48027,-0.85442,-0.00460424,0.645602,
-0.00050714,-0.0608982,-0.100792,-0.120188,0.0838475,
218.851,210.56,202.293,194.065,186.909,179.727,
-1.7262,-1.49325,-0.830423,0.220327,0.850592,0.645602,
-0.00050714,-0.0548602,-0.104328,-0.148911,-0.0282156,0.0838475,
218.851,203.645,196.073,179.727,
-1.7262,-0.754735,0.109711,0.645602,
-0.00050714,-0.107059,-0.115256,0.0838475,
219.684,179.727,
-2.1834,0.645602,
-0.111283,0.0838475,
219.231,209.418,199.548,189.637,179.727,
-1.77526,-0.325847,0.664742,1.04037,0.645602,
-0.164759,-0.125927,-0.071548,-0.00162328,0.0838475,
218.851,199.139,179.727,
-1.7262,0.0238349,0.645602,
-0.00050714,-0.133932,0.0838475,
219.264,209.496,199.599,189.657,179.727,
-1.7927,0.0549365,1.00976,1.17126,0.645602,
-0.235912,-0.139756,-0.0544107,0.0201239,0.0838475,
219.226,179.727,
-1.85224,0.645602,
-0.131365,0.0838475,
218.461,208.845,199.166,179.727,
-1.72708,-0.252913,0.712326,0.645602,
-0.174539,-0.127736,-0.069071,0.0838475,
219.042,209.314,199.475,189.596,179.727,
-1.64429,0.0830184,0.995514,1.15926,0.645602,
-0.219794,-0.132882,-0.0533048,0.0189384,0.0838475,
219.38,209.515,199.612,189.67,179.727,
