183.793,165.151,156.964,
-1.70842,-2.63147,-31.3084,
-0.00050714,0.205515,1.5395,
183.793,174.765,165.742,156.964,
-1.70842,-1.56235,-1.78811,-31.3084,
-0.00050714,-0.0137141,0.0818788,1.5395,
183.793,175.076,166.378,156.964,
-1.70842,-1.52533,-1.99468,-31.3084,
-0.00050714,-0.0125152,0.149329,1.5395,
183.793,174.76,165.74,156.964,
-1.70842,-1.64679,-2.05718,-31.3084,
-0.00050714,0.00309252,0.104073,1.5395,
183.793,174.652,165.548,156.964,
-1.70842,-1.79514,-2.57533,-31.3084,
-0.00050714,0.0334852,0.151511,1.5395,
177.008,170.218,163.588,157.971,156.106,156.964,
-1.34931,-1.17863,-2.53156,-7.87431,-15.5076,-31.3084,
-0.0721188,0.0549838,0.380801,1.09256,1.52293,1.5395,
176.922,170.045,163.345,157.859,156.083,156.503,156.964,
-1.24372,-0.928435,-2.35286,-7.84421,-15.5039,-23.4068,-31.3084,
-0.0956042,0.0429215,0.41507,1.11028,1.52942,1.67249,1.5395,
183.793,174.453,165.15,156.964,
-1.70842,-1.72268,-2.47008,-31.3084,
-0.00050714,0.0222053,0.156777,1.5395,
183.793,174.634,165.486,158.5,156.964,
-1.70842,-1.88718,-2.38743,-6.59414,-31.3084,
-0.00050714,0.0383037,0.0697246,0.955909,1.5395,
183.793,174.713,165.657,156.964,
-1.70842,-1.79651,-2.42888,-31.3084,
-0.00050714,0.0298083,0.119522,1.5395,
183.793,174.604,165.471,156.964,
-1.70842,-1.36962,-2.15772,-31.3084,
-0.00050714,-0.0242873,0.245403,1.5395,
183.793,164.901,156.964,
-1.70842,-2.59278,-31.3084,
-0.00050714,0.121096,1.5395,
183.793,158.342,157.196,157.006,156.964,
-1.70842,-8.54802,-16.0717,-23.6883,-31.3084,
-0.00050714,1.32103,1.50049,1.57331,1.5395,
183.793,168.2,157.448,157.286,157.144,156.964,
-1.70842,-1.01131,-10.5085,-17.4418,-24.3756,-31.3084,
-0.00050714,0.126285,1.54337,1.55022,1.54893,1.5395,
183.793,165.73,156.964,
-1.70842,-2.12377,-31.3084,
-0.00050714,0.253086,1.5395,
183.793,165.889,156.48,156.964,
-1.70842,-1.94787,-22.8484,-31.3084,
-0.00050714,0.137466,1.66366,1.5395,
183.793,175.476,167.158,156.964,
-1.70842,-1.38944,-1.42467,-31.3084,
-0.00050714,-0.0466005,0.0846352,1.5395,
183.793,174.611,165.438,156.964,
-1.70842,-1.48241,-1.80092,-31.3084,
-0.00050714,-0.0218264,0.118135,1.5395,
183.793,174.216,164.644,157.659,155.371,156.173,156.964,
-1.70842,-1.70955,-1.98912,-6.30143,-14.3856,-22.8467,-31.3084,
-0.00050714,0.00770077,0.0576558,0.985662,1.54197,1.72658,1.5395,
183.793,174.462,165.14,156.964,
-1.70842,-1.71976,-2.11649,-31.3084,
-0.00050714,0.0124068,0.0821347,1.5395,
183.793,174.992,166.208,156.964,
-1.70842,-1.48799,-1.92714,-31.3084,
-0.00050714,-0.0185532,0.1495,1.5395,
183.793,175.053,166.319,159.116,156.964,
-1.70842,-2.04939,-2.52827,-6.48727,-31.3084,
-0.00050714,0.0626873,0.0310484,0.916825,1.5395,
183.793,174.567,165.356,156.964,
-1.70842,-1.88249,-2.44025,-31.3084,
-0.00050714,0.0389539,0.0827239,1.5395,
183.793,174.267,164.773,156.964,
-1.70842,-1.74551,-2.46155,-31.3084,
-0.00050714,0.023941,0.142265,1.5395,
183.793,167.062,156.964,
-1.70842,-1.49502,-31.3084,
-0.00050714,0.0873173,1.5395,
183.793,174.069,164.387,157.898,156.964,
-1.70842,-1.79504,-2.64645,-7.21468,-31.3084,
-0.00050714,0.0333169,0.157108,1.01232,1.5395,
183.793,175.094,166.41,156.964,
-1.70842,-1.78666,-2.2852,-31.3084,
-0.00050714,0.0258328,0.0962032,1.5395,
183.793,175.335,166.881,156.643,156.964,
-1.70842,-1.40062,-1.58891,-14.0006,-31.3084,
-0.00050714,-0.0396443,0.116791,1.43639,1.5395,
183.793,164.724,156.964,
-1.70842,-2.68003,-31.3084,
-0.00050714,0.227447,1.5395,
183.793,166.333,156.441,156.964,
-1.70842,-1.63331,-22.6565,-31.3084,
-0.00050714,0.0776052,1.66796,1.5395,
183.793,174.784,165.796,158.912,156.237,156.964,
-1.70842,-1.73768,-2.30784,-6.68149,-14.5459,-31.3084,
-0.00050714,0.0201513,0.119703,0.957934,1.47398,1.5395,
177.043,170.291,163.579,157.221,155.344,156.964,
-1.52965,-1.44632,-2.12579,-6.97325,-14.9129,-31.3084,
-0.0359261,0.027761,0.190554,1.05315,1.5655,1.5395,
183.793,175.524,167.255,159.763,156.552,156.525,156.964,
-1.70842,-1.69288,-1.80379,-5.79251,-13.826,-22.5664,-31.3084,
-0.00050714,0.00125796,0.0300771,0.893655,1.43308,1.64837,1.5395,
183.793,166.582,156.964,
-1.70842,-1.77653,-31.3084,
-0.00050714,0.160154,1.5395,
183.793,174.587,165.413,158.683,156.964,
-1.70842,-1.88605,-2.65792,-7.03539,-31.3084,
-0.00050714,0.0453538,0.128793,0.969624,1.5395,
183.793,173.994,164.294,156.964,
-1.70842,-1.51067,-2.67907,-31.3084,
-0.00050714,0.00500719,0.279654,1.5395,
176.895,169.996,163.174,157.161,155.435,156.259,156.964,
-1.46506,-1.36169,-2.32295,-7.39445,-15.218,-23.2593,-31.3084,
-0.0475725,0.0400647,0.262405,1.08261,1.56886,1.72116,1.5395,
183.793,175.644,167.498,160.027,156.964,
-1.70842,-1.69386,-1.86351,-5.87783,-31.3084,
-0.00050714,0.00322616,0.0447085,0.888567,1.5395,
183.793,174.657,165.526,156.964,
-1.70842,-1.4448,-1.64711,-31.3084,
-0.00050714,-0.0302653,0.101497,1.5395,
176.911,170.032,163.181,156.775,155.019,156.094,156.964,
-1.7273,-1.94287,-2.58215,-7.20047,-15.0892,-23.1898,-31.3084,
0.0115157,0.056666,0.134944,1.05059,1.5899,1.75287,1.5395,
183.793,175.631,167.465,156.964,
-1.70842,-1.30587,-1.00159,-31.3084,
-0.00050714,-0.0706503,0.0235537,1.5395,
183.793,174.425,165.06,156.964,
-1.70842,-1.77139,-2.05174,-31.3084,
-0.00050714,0.0161375,0.0459088,1.5395,
177.106,170.418,163.803,157.68,155.734,156.964,
-1.47015,-1.36162,-2.27754,-7.29525,-15.1099,-31.3084,
-0.0483238,0.038283,0.259313,1.05984,1.54004,1.5395,
183.793,175.575,167.359,159.607,156.964,
-1.70842,-1.65073,-1.48596,-5.28663,-31.3084,
-0.00050714,-0.013534,-0.0265688,0.880234,1.5395,
176.982,170.18,163.432,157.251,155.411,156.235,156.964,
-1.76117,-2.1064,-3.01181,-7.69899,-15.3982,-23.3501,-31.3084,
0.0226134,0.0854282,0.187937,1.05058,1.56339,1.72637,1.5395,
183.793,174.992,166.211,156.964,
-1.70842,-1.355,-1.79031,-31.3084,
-0.00050714,-0.0375239,0.178856,1.5395,
183.793,174.777,165.789,156.964,
-1.70842,-1.57123,-2.15636,-31.3084,
-0.00050714,-0.00251096,0.159952,1.5395,
183.793,177.019,170.251,163.604,155.894,156.417,156.964,
-1.70842,-1.62336,-1.85015,-3.09265,-15.6374,-23.4734,-31.3084,
-0.00050714,-0.00706676,0.0916034,0.295503,1.53321,1.69028,1.5395,
183.793,174.51,165.258,156.056,156.964,
-1.70842,-1.79624,-2.51079,-14.7658,-31.3084,
-0.00050714,0.031349,0.13473,1.49305,1.5395,
183.793,165.76,156.964,
-1.70842,-1.85809,-31.3084,
-0.00050714,0.0319045,1.5395,
183.793,165.018,156.964,
-1.70842,-1.35316,-31.3084,
-0.00050714,0.0542467,1.5395,
183.793,174.564,165.362,156.964,
-1.70842,-1.59557,-2.19604,-31.3084,
-0.00050714,0.00126364,0.154283,1.5395,
183.793,174.974,166.167,156.964,
-1.70842,-1.72237,-2.14163,-31.3084,
-0.00050714,0.0141236,0.0914683,1.5395,
183.793,174.483,165.197,156.964,
-1.70842,-1.76485,-2.39617,-31.3084,
-0.00050714,0.0248007,0.123138,1.5395,
183.793,174.27,164.793,155.946,156.964,
-1.70842,-1.92063,-2.85897,-15.0568,-31.3084,
-0.00050714,0.0527773,0.152321,1.50686,1.5395,
177.133,170.468,163.946,158.24,156.256,156.548,156.964,
-1.26771,-0.942654,-2.20561,-7.60194,-15.3061,-23.3086,-31.3084,
-0.0945174,0.0341793,0.385583,1.08351,1.50847,1.66047,1.5395,
183.793,165.76,156.964,
-1.70842,-2.19321,-31.3084,
-0.00050714,0.178612,1.5395,
183.793,174.289,164.826,156.964,
-1.70842,-1.5222,-2.24404,-31.3084,
-0.00050714,-0.00519931,0.190956,1.5395,
183.793,174.77,165.765,156.964,
-1.70842,-1.73213,-2.24784,-31.3084,
-0.00050714,0.01784,0.10865,1.5395,
177.04,170.28,163.768,158.564,156.64,156.703,156.964,
-1.08815,-0.601587,-2.26931,-8.00886,-15.5895,-23.4491,-31.3084,
-0.132192,0.038995,0.513053,1.11676,1.48907,1.62998,1.5395,
183.793,165.133,156.964,
-1.70842,-2.6012,-31.3084,
-0.00050714,0.126525,1.5395,
183.793,157.051,157.061,157.076,156.964,
-1.70842,-10.1219,-17.1844,-24.247,-31.3084,
-0.00050714,1.56533,1.57573,1.56712,1.5395,
177.045,170.296,163.587,157.219,155.334,156.202,156.964,
-1.59635,-1.62058,-2.30978,-7.08126,-14.9826,-23.1418,-31.3084,
