157.966,157.695,157.117,139.13,
-21.4446,-39.3928,-48.3493,-56.5795,
1.572,1.52833,1.48178,-0.00656378,
157.966,157.451,139.13,
-21.4446,-46.9896,-56.5795,
1.572,1.41358,-0.00656378,
157.966,158.489,157.31,139.13,
-21.4446,-38.9002,-47.5352,-56.5795,
1.572,1.53669,1.31023,-0.00656378,
157.966,158.064,156.65,139.13,
-21.4446,-38.4985,-46.8939,-56.5795,
1.572,1.5013,1.28648,-0.00656378,
157.966,157.988,157.752,156.836,139.13,
-21.4446,-29.5522,-37.6551,-45.7067,-56.5795,
1.572,1.56631,1.50831,1.39801,-0.00656378,
157.966,157.965,157.602,156.374,139.13,
-21.4446,-29.9193,-38.3843,-46.7633,-56.5795,
1.572,1.55925,1.48659,1.354,-0.00656378,
157.966,157.666,156.144,139.13,
-21.4446,-29.4047,-45.266,-56.5795,
1.572,1.50064,1.47592,-0.00656378,
157.966,158.448,139.13,
-21.4446,-46.7597,-56.5795,
1.572,1.47822,-0.00656378,
157.966,157.603,157.069,139.13,
-21.4446,-38.1155,-46.4363,-56.5795,
1.572,1.52253,1.49009,-0.00656378,
157.966,157.929,157.744,157.336,139.13,
-21.4446,-30.0147,-38.5828,-47.1429,-56.5795,
1.572,1.55933,1.53769,1.50709,-0.00656378,
157.966,158.194,158.531,158.485,139.13,
-21.4446,-29.6384,-37.8289,-46.0243,-56.5795,
1.572,1.61524,1.59851,1.5218,-0.00656378,
157.966,156.79,139.13,
-21.4446,-47.6878,-56.5795,
1.572,1.40646,-0.00656378,
157.966,156.453,139.13,
-21.4446,-46.5199,-56.5795,
1.572,1.40078,-0.00656378,
157.966,157.793,157.44,157.19,139.13,
-21.4446,-29.3609,-37.2717,-45.1861,-56.5795,
1.572,1.53163,1.52681,1.55755,-0.00656378,
157.966,158.308,158.536,157.486,139.13,
-21.4446,-30.0894,-38.7366,-47.3084,-56.5795,
1.572,1.62619,1.54549,1.3299,-0.00656378,
157.966,157.09,155.851,152.393,139.13,
-21.4446,-37.8183,-45.9253,-52.0872,-56.5795,
1.572,1.45545,1.38089,0.763829,-0.00656378,
157.966,158.013,157.92,157.37,139.13,
-21.4446,-29.721,-37.9966,-46.2528,-56.5795,
1.572,1.57442,1.53832,1.46371,-0.00656378,
157.966,158.096,157.872,139.13,
-21.4446,-39.1732,-48.0343,-56.5795,
1.572,1.56567,1.52078,-0.00656378,
157.966,157.672,156.955,156.094,139.13,
-21.4446,-29.6237,-37.7778,-45.9184,-56.5795,
1.572,1.50324,1.4686,1.46807,-0.00656378,
157.966,157.642,156.334,139.13,
-21.4446,-38.4396,-46.8324,-56.5795,
1.572,1.48469,1.3358,-0.00656378,
157.966,157.963,157.809,157.322,139.13,
-21.4446,-29.6531,-37.8599,-46.0531,-56.5795,
1.572,1.56498,1.53549,1.48353,-0.00656378,
157.966,156.858,156.374,139.13,
-21.4446,-37.2238,-45.1196,-56.5795,
1.572,1.48085,1.5513,-0.00656378,
157.966,157.776,157.189,156.214,152.817,139.13,
-21.4446,-29.495,-37.5262,-45.5197,-51.9603,-56.5795,
1.572,1.52233,1.47351,1.42553,0.774513,-0.00656378,
157.966,157.52,157.136,139.13,
-21.4446,-37.5115,-45.5396,-56.5795,
1.572,1.52444,1.52418,-0.00656378,
157.966,157.916,157.643,156.992,153.594,146.928,139.13,
-21.4446,-29.0779,-36.7061,-44.3106,-51.311,-55.436,-56.5795,
1.572,1.55306,1.51358,1.45355,0.810572,0.323868,-0.00656378,
157.966,157.661,139.13,
-21.4446,-46.5522,-56.5795,
1.572,1.524,-0.00656378,
157.966,158.278,158.349,156.923,139.13,
