92.3902,92.4573,90.6199,
-133.016,-152.078,-172.465,
1.57095,1.60075,1.46929,
92.3902,92.2422,92.0465,90.6199,
-133.016,-150.08,-158.61,-172.465,
1.57095,1.55284,1.54276,1.46929,
92.3902,92.1817,92.0224,90.6199,
-133.016,-150.453,-159.17,-172.465,
1.57095,1.55199,1.55437,1.46929,
92.3902,92.4646,92.453,92.008,90.6199,
-133.016,-142.327,-151.637,-160.936,-172.465,
1.57095,1.58039,1.55249,1.48725,1.46929,
92.3902,92.4415,92.4355,92.1367,91.3108,90.6199,
-133.016,-141.492,-149.968,-158.438,-166.871,-172.465,
1.57095,1.5781,1.55745,1.50899,1.43273,1.46929,
92.3902,92.4546,92.4871,92.2504,91.5083,90.6199,
-133.016,-141.092,-149.168,-157.239,-165.279,-172.465,
1.57095,1.58169,1.56305,1.51502,1.4376,1.46929,
92.3902,92.4272,92.4118,91.7303,90.6199,
-133.016,-147.284,-154.417,-163.46,-172.465,
1.57095,1.57209,1.56424,1.44938,1.46929,
92.3902,92.6782,90.6199,
-133.016,-151.754,-172.465,
1.57095,1.58016,1.46929,
92.3902,92.0799,91.2778,90.6199,
-133.016,-158.546,-167.019,-172.465,
1.57095,1.50931,1.4394,1.46929,
92.3902,92.7465,90.6199,
-133.016,-150.489,-172.465,
1.57095,1.58863,1.46929,
92.3902,92.7116,90.6199,
-133.016,-151.294,-172.465,
1.57095,1.59322,1.46929,
92.3902,92.4566,92.4908,92.2492,91.4894,90.6199,
-133.016,-141.147,-149.277,-157.403,-165.495,-172.465,
1.57095,1.58197,1.56303,1.51412,1.43524,1.46929,
92.3902,92.449,92.4783,92.2608,91.5804,90.6199,
-133.016,-140.944,-148.872,-156.797,-164.694,-172.465,
1.57095,1.58092,1.56349,1.51867,1.44646,1.46929,
92.3902,92.4006,92.1116,91.3607,90.6199,
-133.016,-149.69,-158.021,-166.322,-172.465,
1.57095,1.55589,1.51235,1.4448,1.46929,
92.3902,92.4713,92.5343,92.3125,91.5404,90.6199,
-133.016,-141.106,-149.196,-157.282,-165.333,-172.465,
1.57095,1.5852,1.56647,1.51478,1.43011,1.46929,
92.3902,92.5107,92.2479,91.4056,90.6199,
-133.016,-149.731,-158.083,-166.395,-172.465,
1.57095,1.56317,1.51005,1.42409,1.46929,
92.3902,92.5973,90.6199,
-133.016,-150.856,-172.465,
1.57095,1.59809,1.46929,
92.3902,92.1203,90.6199,
-133.016,-158.917,-172.465,
1.57095,1.51084,1.46929,
92.3902,92.5221,92.1815,90.6199,
-133.016,-150.213,-158.803,-172.465,
1.57095,1.55995,1.49586,1.46929,
92.3902,92.4677,91.8026,90.6199,
-133.016,-153.282,-162.895,-172.465,
1.57095,1.57707,1.45057,1.46929,
92.3902,92.4913,92.5967,92.4136,91.6506,90.6199,
-133.016,-140.943,-148.87,-156.794,-164.682,-172.465,
1.57095,1.58998,1.57206,1.51719,1.42537,1.46929,
92.3902,92.4666,92.1717,91.3108,90.6199,
-133.016,-149.969,-158.44,-166.871,-172.465,
1.57095,1.55928,1.5076,1.42536,1.46929,
92.3902,92.7257,90.6199,
-133.016,-150.848,-172.465,
1.57095,1.60053,1.46929,
92.3902,92.7786,92.5141,91.5941,90.6199,
-133.016,-148.852,-156.755,-164.613,-172.465,
1.57095,1.60427,1.4831,1.43811,1.46929,
92.3902,92.4504,92.4698,92.2104,91.4354,90.6199,
-133.016,-141.266,-149.516,-157.761,-165.973,-172.465,
1.57095,1.58043,1.56105,1.51283,1.43576,1.46929,
92.3902,92.2081,90.6199,
-133.016,-156.599,-172.465,
1.57095,1.5565,1.46929,
92.3902,92.4588,92.2116,91.4833,90.6199,
-133.016,-149.226,-157.326,-165.396,-172.465,
1.57095,1.56095,1.51508,1.44198,1.46929,
92.3902,92.4654,92.5094,92.2541,91.4326,90.6199,
-133.016,-141.272,-149.528,-157.779,-165.992,-172.465,
1.57095,1.58343,1.56341,1.5109,1.42589,1.46929,
92.3902,92.3774,92.317,92.1801,90.6199,
-133.016,-141.478,-149.94,-158.401,-172.465,
1.57095,1.56704,1.55971,1.54896,1.46929,
92.3902,92.4759,92.5528,92.3538,91.6134,90.6199,
-133.016,-140.957,-148.898,-156.836,-164.74,-172.465,
1.57095,1.58663,1.56871,1.51717,1.43203,1.46929,
92.3902,92.4604,92.5029,92.2697,91.5136,90.6199,
-133.016,-141.154,-149.291,-157.424,-165.524,-172.465,
1.57095,1.58281,1.56416,1.51501,1.43535,1.46929,
92.3902,92.4621,92.512,92.2949,91.567,90.6199,
-133.016,-140.972,-148.928,-156.88,-164.8,-172.465,
1.57095,1.58358,1.56542,1.51646,1.43672,1.46929,
92.3902,92.4633,92.5159,92.3015,91.575,90.6199,
-133.016,-140.969,-148.921,-156.87,-164.787,-172.465,
1.57095,1.58386,1.56579,1.51673,1.43668,1.46929,
92.3902,92.1729,91.7909,90.6199,
-133.016,-152.183,-161.76,-172.465,
1.57095,1.54295,1.51765,1.46929,
92.3902,92.4411,92.1592,91.3682,90.6199,
-133.016,-149.681,-158.008,-166.3,-172.465,
1.57095,1.55842,1.51091,1.43591,1.46929,
92.3902,92.4444,92.4529,92.1887,91.4257,90.6199,
-133.016,-141.255,-149.495,-157.729,-165.931,-172.465,
1.57095,1.57919,1.55987,1.51298,1.43852,1.46929,
92.3902,92.4187,92.3832,92.1062,91.445,90.6199,
-133.016,-141.703,-150.389,-159.071,-165.776,-172.465,
1.57095,1.5738,1.55621,1.51817,1.44356,1.46929,
92.3902,92.5338,92.7453,90.6199,
-133.016,-142.275,-151.533,-172.465,
1.57095,1.59581,1.58564,1.46929,
92.3902,92.5588,92.7292,90.6199,
-133.016,-142.501,-151.985,-172.465,
1.57095,1.59743,1.57131,1.46929,
92.3902,92.4088,92.1832,90.6199,
-133.016,-149.612,-157.906,-172.465,
1.57095,1.55966,1.52426,1.46929,
92.3902,92.3815,92.4399,91.8045,90.6199,
-133.016,-146.762,-153.634,-163.072,-172.465,
1.57095,1.57396,1.58579,1.44792,1.46929,
92.3902,92.5466,92.7625,90.6199,
-133.016,-142.663,-152.308,-172.465,
1.57095,1.59658,1.58327,1.46929,
92.3902,92.4486,92.4623,92.1931,91.483,90.6199,
-133.016,-141.527,-150.038,-158.544,-165.512,-172.465,
1.57095,1.5797,1.56045,1.51319,1.44178,1.46929,
92.3902,92.3783,92.3761,92.4371,91.8159,90.6199,
-133.016,-139.684,-146.352,-153.019,-162.765,-172.465,
1.57095,1.5684,1.57387,1.58735,1.45229,1.46929,
92.3902,92.4479,92.4719,92.2423,91.54,90.6199,
-133.016,-141,-148.984,-156.964,-164.915,-172.465,
1.57095,1.58051,1.56251,1.51696,1.44385,1.46929,
92.3902,92.2532,92.1053,91.5113,90.6199,
-133.016,-149.596,-157.885,-165.189,-172.465,
1.57095,1.55547,1.55078,1.44888,1.46929,
92.3902,92.7222,90.6199,
-133.016,-152.029,-172.465,
1.57095,1.59199,1.46929,
92.3902,92.5455,92.8491,91.5938,90.6199,
-133.016,-141.543,-150.065,-165.016,-172.465,
1.57095,1.60238,1.60575,1.42692,1.46929,
92.3902,92.4303,92.4023,92.0877,91.2695,90.6199,
-133.016,-141.55,-150.083,-158.61,-167.102,-172.465,
1.57095,1.57577,1.55499,1.5086,1.43661,1.46929,
92.3902,92.5141,92.8263,90.6199,
-133.016,-142.205,-151.389,-172.465,
1.57095,1.59607,1.61194,1.46929,
92.3902,92.7267,90.6199,
-133.016,-149.957,-172.465,
1.57095,1.59262,1.46929,
92.3902,92.3769,92.3718,92.4303,91.8009,90.6199,
-133.016,-139.904,-146.792,-153.679,-163.095,-172.465,
1.57095,1.56812,1.57333,1.58658,1.44814,1.46929,
92.3902,92.7131,91.5399,90.6199,
-133.016,-149.985,-164.989,-172.465,
1.57095,1.59389,1.43932,1.46929,
92.3902,92.7832,90.6199,
-133.016,-149.382,-172.465,
1.57095,1.6144,1.46929,
92.3902,92.6905,90.6199,
-133.016,-152.074,-172.465,
1.57095,1.59135,1.46929,
92.3902,92.4731,92.5461,92.3494,91.6244,90.6199,
-133.016,-140.912,-148.807,-156.699,-164.559,-172.465,
1.57095,1.58615,1.56845,1.51783,1.43431,1.46929,
92.3902,92.4544,92.4781,92.2119,91.4077,90.6199,
-133.016,-141.332,-149.647,-157.957,-166.231,-172.465,
1.57095,1.58108,1.56121,1.51134,1.43146,1.46929,
92.3902,92.5196,90.6199,
-133.016,-153.515,-172.465,
1.57095,1.57118,1.46929,
92.3902,92.1352,91.2521,90.6199,
-133.016,-158.852,-167.418,-172.465,
1.57095,1.50619,1.42498,1.46929,
92.3902,92.4688,92.5284,92.3083,91.5491,90.6199,
-133.016,-141.081,-149.146,-157.208,-165.235,-172.465,
1.57095,1.58475,1.56623,1.51539,1.43223,1.46929,
92.3902,92.2584,92.1104,90.6199,
-133.016,-150.047,-158.562,-172.465,
1.57095,1.55614,1.55093,1.46929,
92.3902,92.4203,92.4176,91.7452,90.6199,
-133.016,-147.065,-154.089,-163.296,-172.465,
1.57095,1.57248,1.56773,1.45067,1.46929,
92.3902,92.3621,92.2487,92.0107,90.6199,
-133.016,-141.682,-150.347,-159.01,-172.465,
1.57095,1.56339,1.55128,1.53461,1.46929,
92.3902,92.4465,92.2297,91.5174,90.6199,
-133.016,-141.061,-157.145,-165.156,-172.465,
1.57095,1.58009,1.5163,1.44338,1.46929,
92.3902,92.627,90.6199,
-133.016,-150.431,-172.465,
1.57095,1.61045,1.46929,
92.3902,92.4307,92.4354,92.2335,90.6199,
-133.016,-141.728,-150.439,-159.147,-172.465,
1.57095,1.57666,1.56275,1.52921,1.46929,
92.3902,92.4553,92.488,92.2484,91.4979,90.6199,
-133.016,-141.165,-149.314,-157.458,-165.571,-172.465,
1.57095,1.5817,1.56301,1.51488,1.4373,1.46929,
92.3902,92.5122,92.5067,91.7654,90.6199,
-133.016,-147.412,-154.61,-163.556,-172.465,
