92.408,92.2854,92.1878,92.1522,
-261.136,-278.667,-288.407,-296.754,
1.56918,1.56064,1.56161,1.57076,
92.7359,92.1242,92.07,92.1522,
-261.247,-270.107,-287.871,-296.754,
1.46652,1.53276,1.58488,1.57076,
92.1264,92.1522,
-260.097,-296.754,
1.56039,1.57076,
92.0129,92.0937,92.1503,92.1522,
-260.777,-269.771,-287.759,-296.754,
1.58244,1.57735,1.5715,1.57076,
92.8146,91.8467,92.1522,
-260.355,-269.414,-296.754,
1.40181,1.51862,1.57076,
92.8434,92.9001,92.1522,
-260.109,-269.272,-296.754,
1.60273,1.55558,1.57076,
92.1539,91.7218,92.0087,92.1522,
-260.281,-269.392,-287.633,-296.754,
1.4866,1.55496,1.59704,1.57076,
92.4078,92.3701,92.2817,92.1929,92.1522,
-261.066,-268.579,-277.971,-287.362,-296.754,
1.56897,1.56314,1.5605,1.56304,1.57076,
92.4087,92.3456,92.2609,92.1522,
-261.016,-273.815,-281.128,-296.754,
1.56986,1.56172,1.55667,1.57076,
92.8801,92.467,92.2502,92.1663,92.1522,
-260.265,-269.381,-278.503,-287.628,-296.754,
1.51245,1.53743,1.55548,1.56658,1.57076,
91.9664,92.1672,92.1522,
-259.907,-278.33,-296.754,
1.59417,1.57253,1.57076,
91.8767,91.8637,91.9648,92.0907,92.1522,
-260.529,-269.585,-278.642,-287.697,-296.754,
1.55978,1.5773,1.58497,1.58279,1.57076,
91.3307,90.9485,91.8538,92.1522,
-260.577,-269.62,-287.705,-296.754,
1.47049,1.57753,1.62766,1.57076,
91.7441,91.9073,92.1522,
-259.485,-268.802,-296.754,
1.58975,1.58668,1.57076,
92.2134,91.4638,92.1522,
-260.73,-269.712,-296.754,
1.42468,1.54147,1.57076,
92.4085,92.2125,92.1522,
-261.163,-286.846,-296.754,
1.56972,1.55791,1.57076,
92.4084,92.3059,92.2028,92.1522,
-261.107,-278.376,-287.97,-296.754,
1.56961,1.56118,1.55927,1.57076,
92.4742,92.3542,92.1795,92.1522,
-260.278,-269.396,-287.634,-296.754,
1.55719,1.55833,1.56511,1.57076,
92.409,92.3552,92.2684,92.1522,
-261.033,-273.948,-281.327,-296.754,
1.57021,1.56225,1.55554,1.57076,
92.8036,91.6867,91.5749,91.9154,92.1522,
-260.547,-269.545,-278.616,-287.683,-296.754,
1.37129,1.5131,1.59361,1.61283,1.57076,
92.4078,92.3701,92.2817,92.1929,92.1522,
-261.066,-268.579,-277.971,-287.362,-296.754,
1.56897,1.56314,1.5605,1.56304,1.57076,
92.4081,92.2325,92.1522,
-261.186,-283.172,-296.754,
1.56932,1.55843,1.57076,
92.4078,92.3701,92.2817,92.1929,92.1522,
-261.066,-268.579,-277.971,-287.362,-296.754,
1.56897,1.56314,1.5605,1.56304,1.57076,
92.6925,92.2202,92.161,92.1522,
-260.209,-278.478,-287.616,-296.754,
1.52651,1.5597,1.568,1.57076,
92.4083,92.3332,92.2464,92.1732,92.1522,
-261.028,-273.911,-281.273,-289.013,-296.754,
1.56949,1.5609,1.55727,1.56506,1.57076,
92.4085,92.3926,92.3459,92.2784,92.1993,92.1522,
-261.063,-266.69,-274.191,-281.693,-289.195,-296.754,
1.56969,1.56636,1.56299,1.56082,1.55987,1.57076,
92.4081,92.292,92.193,92.1522,
-261.123,-278.539,-288.214,-296.754,
1.56931,1.56081,1.5609,1.57076,
92.4078,92.3701,92.2817,92.1929,92.1522,
-261.066,-268.579,-277.971,-287.362,-296.754,
1.56897,1.56314,1.5605,1.56304,1.57076,
92.0667,91.7938,92.1522,
-260.241,-269.367,-296.754,
1.51503,1.56299,1.57076,
92.4083,92.3007,92.1985,92.1522,
-261.144,-278.755,-288.538,-296.754,
1.56953,1.56117,1.55994,1.57076,
92.8657,92.5865,92.36,92.1522,
-259.775,-269.018,-278.262,-296.754,
1.53852,1.54305,1.54994,1.57076,
92.7037,92.6341,92.4428,92.2441,92.1522,
-260.182,-269.326,-278.468,-287.61,-296.754,
1.57402,1.55445,1.54739,1.55282,1.57076,
92.6019,92.0087,91.9122,92.0483,92.1522,
-260.19,-269.316,-278.462,-287.608,-296.754,
1.46906,1.53789,1.57778,1.58874,1.57076,
92.1463,92.943,92.857,92.4169,92.1522,
-260.204,-269.316,-278.465,-287.607,-296.754,
1.72563,1.60006,1.5324,1.52263,1.57076,
92.1503,91.8042,91.8435,92.0366,92.1522,
-260.159,-269.303,-278.454,-287.603,-296.754,
1.50348,1.55824,1.58771,1.59188,1.57076,
91.549,91.2563,91.5068,91.9291,92.1522,
-259.908,-269.118,-278.332,-287.54,-296.754,
1.49612,1.57522,1.61402,1.61253,1.57076,
92.7907,92.0673,92.1522,
-260.115,-287.588,-296.754,
1.46314,1.58482,1.57076,
91.5792,91.4266,91.6506,91.9821,92.1522,
-260.362,-269.461,-278.559,-287.655,-296.754,
1.52348,1.57965,1.60625,1.60329,1.57076,
92.6598,92.5292,92.3605,92.2146,92.1522,
-260.194,-269.334,-278.474,-287.613,-296.754,
1.5608,1.55332,1.55248,1.55829,1.57076,
92.4078,92.3701,92.2817,92.1929,92.1522,
-261.066,-268.579,-277.971,-287.362,-296.754,
1.56897,1.56314,1.5605,1.56304,1.57076,
92.6315,92.4414,92.1889,92.1522,
-260.226,-269.357,-287.621,-296.754,
1.54835,1.55184,1.56304,1.57076,
92.1581,92.9658,92.1522,
-261.112,-269.995,-296.754,
1.73212,1.60092,1.57076,
92.635,92.6463,92.4708,92.2567,92.1522,
-260.302,-269.416,-278.529,-287.64,-296.754,
1.58771,1.55908,1.54672,1.55061,1.57076,
92.6303,92.1522,
-259.678,-296.754,
1.53818,1.57076,
91.9006,91.9958,92.0762,92.1317,92.1522,
-260.445,-269.522,-278.599,-287.676,-296.754,
1.58171,1.58065,1.57847,1.57517,1.57076,
91.8716,91.3459,92.1522,
-260.614,-269.639,-296.754,
1.45873,1.55851,1.57076,
92.4655,92.1522,
-259.501,-296.754,
1.54345,1.57076,
92.0558,92.3537,92.1522,
-261.191,-270.078,-296.754,
1.62734,1.58446,1.57076,
92.2674,92.8015,92.7007,92.3545,92.1522,
-260.843,-269.809,-278.793,-287.772,-296.754,
1.6801,1.58771,1.53869,1.53304,1.57076,
91.7028,91.2706,91.481,91.9146,92.1522,
-259.984,-269.171,-278.368,-287.558,-296.754,
1.47363,1.56632,1.61341,1.61489,1.57076,
91.5323,92.0344,92.1907,92.1522,
-260.729,-269.725,-287.744,-296.754,
1.6508,1.60517,1.56515,1.57076,
91.5301,90.1307,90.5095,91.5551,92.1522,
-260.821,-269.728,-278.755,-287.736,-296.754,
1.27482,1.53447,1.67034,1.68244,1.57076,
91.8556,91.0304,91.229,91.8153,92.1522,
-260.417,-269.475,-278.574,-287.658,-296.754,
1.40025,1.54795,1.62561,1.63321,1.57076,
92.5291,92.7774,92.6139,92.3137,92.1522,
-260.246,-269.371,-278.5,-287.625,-296.754,
1.63062,1.57042,1.54037,1.54049,1.57076,
92.4083,92.3902,92.3388,92.2682,92.191,92.1522,
-261.088,-266.789,-274.39,-281.99,-289.591,-296.754,
1.56952,1.56587,1.56249,1.56079,1.56078,1.57076,
92.3568,92.1365,92.1216,92.1522,
-260.343,-269.443,-287.65,-296.754,
1.53399,1.55759,1.57597,1.57076,
92.4831,92.2146,92.1522,
-259.736,-278.244,-296.754,
1.5485,1.56298,1.57076,
92.4078,92.3701,92.2817,92.1929,92.1522,
-261.066,-268.579,-277.971,-287.362,-296.754,
1.56897,1.56314,1.5605,1.56304,1.57076,
92.408,92.2888,92.1942,92.1522,
-261.115,-278.466,-288.105,-296.754,
1.56921,1.56082,1.56182,1.57076,
92.5493,92.1522,
-259.865,-296.754,
1.55427,1.57076,
92.4078,92.3701,92.2817,92.1929,92.1522,
-261.066,-268.579,-277.971,-287.362,-296.754,
1.56897,1.56314,1.5605,1.56304,1.57076,
92.4078,92.3701,92.2817,92.1929,92.1522,
-261.066,-268.579,-277.971,-287.362,-296.754,
1.56897,1.56314,1.5605,1.56304,1.57076,
92.1273,92.2093,92.1746,92.1522,
-260.24,-269.368,-287.625,-296.754,
1.586,1.57443,1.56681,1.57076,
92.4082,92.3425,92.2604,92.1522,
-261.154,-272.955,-279.838,-296.754,
1.56947,1.56113,1.55667,1.57076,
92.4076,92.3097,92.2261,92.1522,
-261.138,-274.789,-282.589,-296.754,
1.56882,1.5603,1.56049,1.57076,
92.1239,91.6142,91.6811,91.9766,92.1522,
-260.343,-269.435,-278.543,-287.647,-296.754,
1.47038,1.55285,1.59706,1.60303,1.57076,
91.9797,92.1833,92.2231,92.1843,92.1522,
-260.547,-269.597,-278.649,-287.701,-296.754,
1.60547,1.58267,1.56929,1.56531,1.57076,
92.4075,92.3052,92.2184,92.1522,
-260.96,-273.363,-280.45,-296.754,
1.5685,1.55877,1.55902,1.57076,
92.4078,92.3701,92.2817,92.1929,92.1522,
-261.066,-268.579,-277.971,-287.362,-296.754,
1.56897,1.56314,1.5605,1.56304,1.57076,
92.4953,92.1522,
-260.809,-296.754,
1.63493,1.57076,
92.0977,92.1522,
-259.779,-296.754,
1.57999,1.57076,
91.0828,91.2258,91.5962,91.9772,92.1522,
-260.283,-269.404,-278.519,-287.633,-296.754,
1.56608,1.6029,1.61596,1.60524,1.57076,
92.3614,92.1522,
-259.654,-296.754,
1.55709,1.57076,
92.4078,92.3701,92.2817,92.1929,92.1522,
-261.066,-268.579,-277.971,-287.362,-296.754,
1.56897,1.56314,1.5605,1.56304,1.57076,
92.4082,92.1933,92.1522,
-261.177,-289.024,-296.754,
1.56949,1.56013,1.57076,
92.4078,92.3701,92.2817,92.1929,92.1522,
-261.066,-268.579,-277.971,-287.362,-296.754,
1.56897,1.56314,1.5605,1.56304,1.57076,
92.4078,92.3701,92.2817,92.1929,92.1522,
-261.066,-268.579,-277.971,-287.362,-296.754,
1.56897,1.56314,1.5605,1.56304,1.57076,
92.4078,92.3701,92.2817,92.1929,92.1522,
