158.271,158.302,158.326,157.542,155.172,
-6.09613,-15.931,-25.7659,-35.5639,-45.0919,
1.54725,1.58723,1.54565,1.42252,1.21782,
158.464,157.343,156.911,157.194,155.172,
-5.81848,-15.1394,-24.5173,-33.9008,-45.0919,
1.41517,1.48757,1.56241,1.63971,1.21782,
158.464,157.172,155.172,
-5.81848,-32.8595,-45.0919,
1.41517,1.60676,1.21782,
158.906,157.838,157.68,155.172,
-4.88554,-12.9184,-29.1394,-45.0919,
1.35126,1.51034,1.54985,1.21782,
158.464,156.997,155.172,
-5.81848,-35.0479,-45.0919,
1.41517,1.56761,1.21782,
158.464,158.061,158.263,157.276,155.172,
-5.81848,-22.628,-30.2339,-37.7788,-45.0919,
1.41517,1.67798,1.51792,1.36453,1.21782,
158.464,157.358,157.457,155.172,
-5.81848,-23.5088,-32.3799,-45.0919,
1.41517,1.57212,1.58439,1.21782,
158.464,157.34,156.87,157.262,155.172,
-5.81848,-14.6451,-23.5292,-32.4154,-45.0919,
1.41517,1.47717,1.56249,1.67115,1.21782,
158.464,157.593,157.749,155.172,
-5.81848,-15.2293,-24.6813,-45.0919,
1.41517,1.53741,1.63263,1.21782,
158.464,157.388,156.948,157.147,156.799,155.172,
-5.81848,-14.735,-23.7054,-32.6844,-38.9883,-45.0919,
1.41517,1.48629,1.5574,1.6285,1.40778,1.21782,
158.464,157.177,157.143,155.172,
-5.81848,-24.4926,-33.8602,-45.0919,
1.41517,1.5599,1.56729,1.21782,
159.41,158.184,155.172,
-4.93661,-12.9441,-45.0919,
1.33073,1.49175,1.21782,
158.464,157.844,157.915,155.172,
-5.81848,-25.3262,-32.0214,-45.0919,
1.41517,1.65337,1.50928,1.21782,
158.464,157.356,156.927,157.193,155.172,
-5.81848,-15.0403,-24.3184,-33.6025,-45.0919,
1.41517,1.48764,1.56174,1.63747,1.21782,
158.464,157.895,155.172,
-5.81848,-24.8817,-45.0919,
1.41517,1.67113,1.21782,
158.464,157.382,156.895,157.106,156.843,155.172,
-5.81848,-14.4295,-23.0939,-31.7688,-38.5323,-45.0919,
1.41517,1.47835,1.553,1.63911,1.42567,1.21782,
158.464,157.546,157.354,157.179,156.567,155.172,
-5.81848,-15.5371,-25.3015,-35.0663,-40.1574,-45.0919,
1.41517,1.52603,1.56414,1.52951,1.37289,1.21782,
158.464,157.647,157.508,157.667,155.172,
-5.81848,-14.0285,-22.2804,-30.5331,-45.0919,
1.41517,1.52047,1.57966,1.59277,1.21782,
158.464,157.382,157.607,155.172,
-5.81848,-23.9342,-33.0157,-45.0919,
1.41517,1.58067,1.60387,1.21782,
158.464,157.437,157.463,155.172,
-5.81848,-23.0224,-31.6487,-45.0919,
1.41517,1.57101,1.56758,1.21782,
158.464,157.61,158.135,155.172,
-5.81848,-19.6065,-26.5015,-45.0919,
1.41517,1.60146,1.69165,1.21782,
158.464,157.072,157.281,155.172,
-5.81848,-24.196,-33.4163,-45.0919,
1.41517,1.56555,1.61883,1.21782,
158.464,157.637,157.778,155.172,
-5.81848,-20.9073,-28.4707,-45.0919,
1.41517,1.58229,1.58776,1.21782,
158.464,157.445,157.104,157.078,156.602,155.172,
-5.81848,-15.2898,-24.8119,-34.3411,-39.8011,-45.0919,
1.41517,1.5057,1.55792,1.57181,1.39556,1.21782,
158.464,156.932,157.052,155.172,
-5.81848,-25.0623,-34.7212,-45.0919,
1.41517,1.55758,1.60636,1.21782,
158.464,157.519,157.938,157.676,155.172,
-5.81848,-19.1297,-25.7948,-35.5982,-45.0919,
1.41517,1.58762,1.68037,1.41814,1.21782,
158.464,157.292,157.353,155.172,
-5.81848,-23.2764,-32.0331,-45.0919,
1.41517,1.56619,1.58273,1.21782,
158.464,157.906,155.172,
-5.81848,-23.3472,-45.0919,
1.41517,1.66674,1.21782,
158.464,157.419,157.387,155.172,
-5.81848,-24.3611,-33.6568,-45.0919,
1.41517,1.57111,1.55289,1.21782,
158.464,157.156,157.227,155.172,
-5.81848,-22.6141,-31.0436,-45.0919,
1.41517,1.55734,1.59752,1.21782,
158.464,157.826,155.172,
-5.81848,-26.7497,-45.0919,
1.41517,1.63576,1.21782,
158.464,157.232,157.134,155.172,
-5.81848,-25.3108,-35.085,-45.0919,
1.41517,1.56213,1.55005,1.21782,
158.464,157.751,157.613,157.901,157.539,155.172,
-5.81848,-12.5391,-19.2971,-26.0511,-35.7154,-45.0919,
1.41517,1.51151,1.5856,1.63746,1.42878,1.21782,
158.464,157.325,156.778,157.061,155.172,
