92.3935,-154.866,1.57095
90.3818,-173.511,1.43583
90.1023,-194.271,1.62663
92.3935,-154.866,1.57095
91.8998,-163.734,1.46608
90.6559,-172.53,1.40123
89.8762,-179.75,1.51821
89.7924,-187.013,1.59334
90.1023,-194.271,1.62663
92.3935,-154.866,1.57095
90.985,-169.561,1.368
89.9114,-177.751,1.50452
89.7546,-186.013,1.59073
90.1023,-194.271,1.62663
92.4323,-162.575,1.54128
91.3377,-170.183,1.27506
89.8626,-178.118,1.48367
89.6937,-186.197,1.60086
90.1023,-194.271,1.62663
92.3935,-154.866,1.57095
90.3035,-173.877,1.42066
89.7132,-180.659,1.539
89.7586,-187.469,1.60765
90.1023,-194.271,1.62663
92.3935,-154.866,1.57095
91.9778,-163.101,1.47066
90.7616,-171.256,1.37576
89.8303,-178.89,1.51395
89.7496,-186.583,1.59757
90.1023,-194.271,1.62663
92.3935,-154.866,1.57095
91.999,-163.904,1.4808
90.7229,-172.859,1.37509
90.1023,-194.271,1.62663
92.5729,-159.85,1.31661
90.8675,-168.339,1.42503
90.0017,-176.956,1.51284
89.8057,-185.615,1.58004
90.1023,-194.271,1.62663
92.3935,-154.866,1.57095
92.0221,-162.497,1.47416
90.9328,-170.059,1.38208
89.9403,-178.089,1.50643
90.1023,-194.271,1.62663
92.3935,-154.866,1.57095
90.5476,-171.268,1.40425
90.1023,-194.271,1.62663
92.3935,-154.866,1.57095
90.8429,-169.975,1.40877
90.1023,-194.271,1.62663
92.3935,-154.866,1.57095
90.7169,-170.12,1.42995
89.9536,-178.148,1.51825
90.1023,-194.271,1.62663
92.3935,-154.866,1.57095
90.4964,-172.996,1.4357
89.8803,-180.071,1.52747
90.1023,-194.271,1.62663
92.3935,-154.866,1.57095
90.9129,-170.913,1.3739
90.1023,-194.271,1.62663
92.5006,-160.645,1.311
90.8106,-168.934,1.42448
89.9728,-177.353,1.51491
89.8012,-185.814,1.58229
90.1023,-194.271,1.62663
92.3935,-154.866,1.57095
91.8792,-163.353,1.45901
90.6568,-171.771,1.40361
89.8625,-179.243,1.5193
90.1023,-194.271,1.62663
92.3935,-154.866,1.57095
91.6495,-164.225,1.43295
90.2042,-173.509,1.42075
89.6302,-180.415,1.5456
89.7259,-187.347,1.61423
90.1023,-194.271,1.62663
92.3935,-154.866,1.57095
90.8093,-170.442,1.41048
89.9613,-178.356,1.51262
90.1023,-194.271,1.62663
92.3935,-154.866,1.57095
90.7697,-170.073,1.41218
