92.1567,90.9133,90.1168,89.7317,89.7209,90.0463,
-234.029,-241.998,-250.024,-258.081,-266.147,-274.206,
1.3865,1.44474,1.49825,1.54703,1.59109,1.63042,
92.2731,90.0463,
-233.834,-274.206,
1.32502,1.63042,
92.0932,89.3086,89.1925,89.5376,90.0463,
-233.276,-249.489,-257.734,-265.974,-274.206,
1.2606,1.51673,1.59069,1.62859,1.63042,
91.5594,90.0463,
-233.929,-274.206,
1.34963,1.63042,
92.1669,90.2981,90.0463,
-233.484,-241.465,-274.206,
1.26872,1.40734,1.63042,
92.3122,89.888,90.0463,
-234.56,-254.305,-274.206,
1.37019,1.52038,1.63042,
92.7116,89.352,90.0463,
-233.938,-257.969,-274.206,
1.23917,1.57433,1.63042,
92.167,89.4826,90.0463,
-233.866,-257.993,-274.206,
1.3226,1.56734,1.63042,
92.5223,91.1343,90.0463,
-233.831,-241.824,-274.206,
1.36681,1.43001,1.63042,
92.406,90.4793,89.6404,89.5967,90.0463,
-234.512,-244.303,-254.249,-264.232,-274.206,
1.3113,1.43663,1.5316,1.59619,1.63042,
92.3861,90.7977,89.9304,89.7068,90.0463,
-234.549,-244.379,-254.298,-264.254,-274.206,
1.37136,1.44846,1.51733,1.57799,1.63042,
91.1924,90.4969,90.0463,
-233.402,-241.545,-274.206,
1.47538,1.49661,1.63042,
92.0829,90.5372,90.0463,
-234.023,-241.95,-274.206,
1.32599,1.42709,1.63042,
91.9464,89.7583,90.0463,
-233.872,-249.913,-274.206,
1.34913,1.51046,1.63042,
91.9941,90.0463,
-233.908,-274.206,
1.37926,1.63042,
91.8912,90.8512,90.0463,
-234.095,-242.073,-274.206,
1.4205,1.46188,1.63042,
92.1046,90.1082,90.0463,
-234.062,-250.047,-274.206,
1.39066,1.49955,1.63042,
92.394,90.0463,
-234.012,-274.206,
1.3729,1.63042,
92.0811,90.6436,89.8699,89.6937,90.0463,
-234.514,-244.368,-254.296,-264.253,-274.206,
1.39007,1.46065,1.52423,1.58082,1.63042,
92.1173,90.0463,
-233.877,-274.206,
1.40188,1.63042,
92.5005,90.9609,90.0463,
-233.355,-241.421,-274.206,
1.3398,1.42254,1.63042,
91.1791,90.533,90.0401,89.7569,89.7402,90.0463,
-233.463,-241.596,-249.741,-257.895,-266.053,-274.206,
1.48442,1.49978,1.52206,1.55126,1.58738,1.63042,
92.1855,90.9534,90.1504,89.7501,89.7249,90.0463,
-233.665,-241.709,-249.808,-257.936,-266.074,-274.206,
1.39106,1.44597,1.49736,1.54523,1.58958,1.63042,
92.2487,90.8651,90.0274,89.6624,90.0463,
-233.607,-241.643,-249.755,-257.902,-274.206,
1.36336,1.43567,1.49853,1.55195,1.63042,
91.9802,90.0463,
-233.762,-274.206,
1.41739,1.63042,
91.5602,89.6416,90.0463,
-234.101,-258.131,-274.206,
1.41699,1.55851,1.63042,
91.9627,90.6135,89.8723,89.6978,90.0463,
-234.395,-244.287,-254.244,-264.227,-274.206,
1.40315,1.46661,1.52564,1.58025,1.63042,
92.4087,90.8439,89.9471,90.0463,
-234.226,-242.111,-250.1,-274.206,
1.3276,1.41957,1.49584,1.63042,
92.5615,89.5511,90.0463,
-233.692,-257.906,-274.206,
1.30609,1.55896,1.63042,
91.8127,90.8398,90.1596,90.0463,
-234.278,-242.225,-250.203,-274.206,
1.43128,1.46702,1.5048,1.63042,
92.3816,90.0463,
-234.337,-274.206,
1.35078,1.63042,
92.4752,90.0463,
-234.423,-274.206,
1.29161,1.63042,
91.9975,89.8445,89.6605,90.0463,
-233.069,-249.437,-265.954,-274.206,
1.36319,1.50833,1.60247,1.63042,
92.5084,90.0463,
-233.909,-274.206,
1.34689,1.63042,
92.3345,90.0463,
-234.279,-274.206,
1.38113,1.63042,
92.5157,90.1367,90.0463,
-233.75,-249.828,-274.206,
1.35157,1.4902,1.63042,
91.6352,90.484,89.8224,90.0463,
-234.227,-242.164,-250.157,-274.206,
1.39292,1.45903,1.51583,1.63042,
92.5499,90.5711,90.0463,
-234.377,-242.157,-274.206,
1.24768,1.39027,1.63042,
92.4579,90.5229,89.6664,89.6052,90.0463,
-234.572,-244.347,-254.277,-264.246,-274.206,
1.31082,1.43497,1.52962,1.59477,1.63042,
92.5295,89.9826,88.9198,88.8968,90.0463,
-233.638,-241.439,-249.584,-257.803,-274.206,
1.14271,1.35794,1.51432,1.61187,1.63042,
92.0177,90.2258,89.5581,90.0463,
-233.241,-241.285,-265.973,-274.206,
1.28243,1.41553,1.62432,1.63042,
92.6193,89.7194,90.0463,
-233.914,-258.008,-274.206,
1.34223,1.54491,1.63042,
92.3068,90.6936,89.8569,89.6811,90.0463,
-234.432,-244.287,-254.239,-264.225,-274.206,
1.36532,1.44975,1.52207,1.58229,1.63042,
91.8727,90.7165,89.6744,90.0463,
-233.895,-241.9,-258.037,-274.206,
1.39836,1.45544,1.55361,1.63042,
92.6241,89.8117,89.4876,90.0463,
-233.679,-249.733,-257.89,-274.206,
1.28434,1.49448,1.56369,1.63042,
92.4275,90.9296,90.0346,89.6521,89.6879,90.0463,
-233.491,-241.535,-249.67,-257.845,-266.029,-274.206,
1.34555,1.42591,1.49458,1.55155,1.59683,1.63042,
92.318,90.7143,89.8752,89.6906,90.0463,
-234.971,-244.691,-254.508,-264.359,-274.206,
1.36427,1.44836,1.52074,1.58143,1.63042,
91.3705,90.0654,89.4429,89.3422,90.0463,
-233.38,-241.468,-249.638,-257.832,-274.206,
1.3621,1.45614,1.52999,1.58366,1.63042,
92.4057,91.2616,89.9545,89.5064,89.6336,90.0463,
-234.775,-243.569,-251.147,-258.827,-266.521,-274.206,
1.57095,1.33117,1.46254,1.55621,1.61217,1.63042,
92.445,90.7374,89.8613,89.6786,90.0463,
-234.493,-244.321,-254.259,-264.235,-274.206,
1.35191,1.44323,1.52008,1.58248,1.63042,
92.2462,90.8332,89.9914,89.6374,89.6849,90.0463,
-233.364,-241.446,-249.607,-257.804,-266.009,-274.206,
1.35898,1.43463,1.4996,1.55389,1.5975,1.63042,
92.0096,89.8452,90.0463,
-232.747,-240.82,-274.206,
1.21511,1.39457,1.63042,
92.3003,90.9561,90.1141,89.7198,90.0463,
-234.369,-242.257,-250.215,-258.207,-274.206,
1.36791,1.4349,1.49465,1.54715,1.63042,
92.3903,90.0274,90.0463,
-233.874,-249.902,-274.206,
1.34594,1.49506,1.63042,
92.3315,90.5626,89.7362,89.6379,90.0463,
-234.986,-244.68,-254.5,-264.357,-274.206,
1.33451,1.44234,1.5276,1.59029,1.63042,
91.9675,90.2619,89.563,89.5878,90.0463,
-235.595,-245.14,-254.814,-264.515,-274.206,
1.33164,1.45132,1.54101,1.60071,1.63042,
91.9695,89.7803,90.0463,
-233.906,-258.044,-274.206,
1.41682,1.54425,1.63042,
92.0948,90.5558,89.7953,89.6736,90.0463,
-236.028,-245.487,-255.042,-264.627,-274.206,
1.36353,1.45297,1.52726,1.58641,1.63042,
92.371,90.3288,90.0463,
-233.493,-241.44,-274.206,
1.23918,1.39303,1.63042,
91.9762,90.5273,90.0463,
-233.514,-241.558,-274.206,
1.34578,1.43656,1.63042,
91.8977,90.777,89.7055,90.0463,
-232.998,-241.188,-257.681,-274.206,
1.40968,1.45944,1.55054,1.63042,
92.4131,90.6576,89.7981,89.656,90.0463,
-234.516,-244.332,-254.267,-264.239,-274.206,
1.34225,1.44226,1.52363,1.58635,1.63042,
92.3804,90.2587,89.4492,89.5256,90.0463,
-234.53,-244.284,-254.238,-264.228,-274.206,
1.27532,1.43051,1.54143,1.60806,1.63042,
91.5741,90.2385,89.565,90.0463,
-233.574,-241.62,-249.748,-274.206,
1.35923,1.45027,1.52292,1.63042,
92.2862,90.4357,89.5281,89.5826,90.0463,
-233.888,-241.791,-249.86,-266.097,-274.206,
1.27153,1.40492,1.50751,1.62026,1.63042,
92.4598,89.6889,90.0463,
-233.793,-257.967,-274.206,
1.34973,1.54845,1.63042,
91.4562,89.9989,89.3391,89.2695,90.0463,
-234.169,-242.077,-250.092,-258.136,-274.206,
1.32962,1.44305,1.52985,1.59001,1.63042,
92.0283,90.0463,
-232.988,-274.206,
1.32425,1.63042,
91.7661,90.7055,90.0463,
-234.065,-242.045,-274.206,
1.41404,1.46283,1.63042,
91.6323,90.5122,90.0463,
-233.57,-241.643,-274.206,
1.40199,1.46262,1.63042,
91.7912,90.1385,89.3732,89.2633,90.0463,
-233.84,-241.786,-249.867,-257.985,-274.206,
1.30045,1.42601,1.52178,1.58778,1.63042,
92.0971,90.9208,90.1467,89.756,90.0463,
-233.932,-241.928,-249.974,-258.047,-274.206,
1.39883,1.45023,1.49908,1.5454,1.63042,
92.2167,89.7602,89.7286,90.0463,
-233.837,-258.004,-266.108,-274.206,
1.38969,1.54424,1.58901,1.63042,
92.5286,91.1238,90.2197,89.7292,90.0463,
-234.148,-242.075,-250.074,-266.162,-274.206,
1.36192,1.42783,1.48764,1.58893,1.63042,
92.5485,89.727,90.0463,
-234.245,-266.18,-274.206,
1.35754,1.58954,1.63042,
92.3595,90.3813,89.5683,89.5755,90.0463,
-235.32,-244.897,-254.646,-264.431,-274.206,
1.29468,1.43344,1.53566,1.60131,1.63042,
92.2235,90.8997,90.0748,89.695,89.7045,90.0463,
-233.354,-241.449,-249.611,-257.806,-266.009,-274.206,
1.37573,1.44055,1.49843,1.54937,1.59337,1.63042,
92.5573,91.1047,90.1866,89.7188,90.0463,
-233.855,-241.834,-249.892,-266.102,-274.206,
1.35485,1.42532,1.48811,1.59066,1.63042,
92.1868,90.0463,
-233.56,-274.206,
1.39145,1.63042,
92.3301,90.5557,89.7279,89.632,90.0463,
-234.481,-244.302,-254.249,-264.231,-274.206,
1.33674,1.44362,1.5282,1.59046,1.63042,
91.9279,90.8472,90.1257,90.0463,
-234.113,-242.082,-250.093,-274.206,
1.41323,1.45866,1.50309,1.63042,
92.5194,89.5974,90.0463,
-234.144,-266.142,-274.206,
1.26091,1.61731,1.63042,
92.5963,90.0463,
-234.255,-274.206,
1.33298,1.63042,
91.3643,90.4018,89.5941,90.0463,
-232.838,-241.073,-257.632,-274.206,
1.42979,1.4784,1.56289,1.63042,
92.3798,90.0463,
-233.985,-274.206,
1.36235,1.63042,
91.9953,90.9386,89.803,90.0463,
-234.013,-242.006,-258.087,-274.206,
1.4197,1.45924,1.54222,1.63042,
91.8425,90.0692,89.7239,90.0463,
-233.706,-249.851,-257.966,-274.206,
1.41501,1.50658,1.54967,1.63042,
92.5118,90.8533,89.9476,89.7086,90.0463,
-234.443,-244.291,-254.238,-264.223,-274.206,
1.36289,1.4435,1.51496,1.57726,1.63042,
92.0127,90.6304,89.8462,89.5579,90.0463,
-233.05,-241.197,-249.425,-257.685,-274.206,
1.36194,1.4414,1.50798,1.56168,1.63042,
92.457,90.0463,
-233.56,-274.206,
1.34671,1.63042,
92.2481,90.6242,89.8098,89.6653,90.0463,
-234.437,-244.289,-254.241,-264.226,-274.206,
1.36172,1.45071,1.52516,1.58506,1.63042,
92.5318,90.6924,89.7264,90.0463,
-233.123,-241.186,-249.402,-274.206,
1.28444,1.40436,1.49891,1.63042,
92.1093,90.9195,90.1408,90.0463,
-233.944,-241.937,-249.98,-274.206,
1.3964,1.44914,1.49891,1.63042,
91.9839,90.53,89.7448,89.4946,89.6414,90.0463,
-233.502,-241.548,-249.687,-257.861,-266.038,-274.206,
1.34506,1.43616,1.51024,1.56731,1.60737,1.63042,
91.7286,90.5669,89.8793,90.0463,
-233.461,-241.552,-249.697,-274.206,
1.39641,1.45867,1.5132,1.63042,
92.3942,90.9017,90.0181,89.6476,89.6907,90.0463,
-234.313,-242.191,-250.162,-258.173,-266.193,-274.206,
1.34096,1.42408,1.49459,1.55248,1.59776,1.63042,
92.2601,90.5762,89.6979,90.0463,
-234.114,-242,-250.019,-274.206,
1.30193,1.41502,1.50442,1.63042,
92.1018,90.788,89.9938,89.6518,90.0463,
-233.59,-241.638,-249.755,-257.903,-274.206,
1.37397,1.44255,1.50249,1.55378,1.63042,
91.9558,90.7468,90.0463,
-233.826,-241.839,-274.206,
1.39011,1.4509,1.63042,
92.0491,90.3494,89.5182,89.3403,89.5916,90.0463,
-234.083,-241.972,-250.001,-258.073,-266.144,-274.206,
1.29474,1.41777,1.51286,1.58,1.61918,1.63042,
