151.552,111.733,
-58.716,-57.1312,
-0.0522725,0.105103,
151.217,141.333,131.475,111.733,
-58.4138,-58.4927,-57.6746,-57.1312,
0.0852935,-0.0533606,-0.096277,0.105103,
-0.0724359,-0.0898124,0.105103,
151.995,143.946,111.733,
-58.4791,-57.9296,-57.1312,
-0.0530711,-0.0785145,0.105103,
151.793,135.764,111.733,
-57.9531,-57.4868,-57.1312,
0.0394074,-0.0678806,0.105103,
151.228,141.341,131.482,121.614,111.733,
-58.4384,-58.3456,-57.5377,-56.8532,-57.1312,
0.0550931,-0.0597162,-0.089651,-0.0347113,0.105103,
151.328,141.418,131.531,121.636,111.733,
-58.2379,-58.1635,-57.4251,-56.8164,-57.1312,
0.0527195,-0.0543767,-0.0813449,-0.0281851,0.105103,
151.616,141.653,131.689,121.705,111.733,
-58.3438,-57.6165,-56.9097,-56.6168,-57.1312,
-0.0607838,-0.078409,-0.0566363,0.00453431,0.105103,
151.663,111.733,
-58.6423,-57.1312,
0.0132662,0.105103,
151.311,141.414,131.531,121.631,111.733,
-58.4537,-57.9235,-57.1581,-56.7095,-57.1312,
-0.0230198,-0.0747126,-0.0705897,-0.0106513,0.105103,
151.36,141.443,131.547,111.733,
-58.3504,-58.5824,-57.7689,-57.1312,
0.110765,-0.0466506,-0.100066,0.105103,
151.489,131.612,111.733,
-58.7899,-57.8602,-57.1312,
0.0849452,-0.11002,0.105103,
150.419,140.738,131.076,121.406,111.733,
-58.0978,-58.0031,-57.3255,-56.7924,-57.1312,
0.0453793,-0.0524223,-0.0750689,-0.0225605,0.105103,
151.797,135.767,111.733,
-58.1825,-57.5798,-57.1312,
0.0297805,-0.074962,0.105103,
150.481,140.815,131.134,121.428,111.733,
-58.6267,-57.6749,-56.9006,-56.6154,-57.1312,
-0.096635,-0.0943283,-0.0599365,0.00654059,0.105103,
151.006,134.926,127.237,111.733,
-58.4727,-58.3581,-57.2738,-57.1312,
0.162334,-0.17022,-0.105471,0.105103,
151.84,111.733,
-58.5717,-57.1312,
-0.017985,0.105103,
150.785,141.011,131.262,121.502,111.733,
-58.4751,-58.2416,-57.4401,-56.8198,-57.1312,
0.0307877,-0.0657485,-0.0855414,-0.0285909,0.105103,
151.274,141.386,131.511,121.62,111.733,
-58.3414,-57.8347,-57.1075,-56.6945,-57.1312,
-0.0220257,-0.0713718,-0.0666323,-0.00780749,0.105103,
151.006,126.897,111.733,
-58.4727,-57.5384,-57.1312,
0.162334,-0.141019,0.105103,
151.006,136.077,127.998,111.733,
-58.4727,-58.3606,-57.3088,-57.1312,
0.162334,-0.150484,-0.102272,0.105103,
151.544,141.59,131.647,121.687,111.733,
-58.3536,-57.8163,-57.0857,-56.6833,-57.1312,
-0.0267645,-0.0723707,-0.0655948,-0.00643702,0.105103,
151.006,135.989,128.51,111.733,
-58.4727,-58.6898,-57.811,-57.1312,
0.162334,-0.0932355,-0.130697,0.105103,
151.006,137.967,129.253,111.733,
-58.4727,-58.7502,-57.6558,-57.1312,
0.162334,-0.120768,-0.117153,0.105103,
150.527,140.813,131.13,111.733,
-58.5707,-58.6191,-57.7537,-57.1312,
0.0850688,-0.0585958,-0.103145,0.105103,
151.567,141.609,131.652,121.7,111.733,
-57.8298,-58.2702,-57.6197,-56.8996,-57.1312,
0.133051,-0.0275979,-0.0858057,-0.0415722,0.105103,
151.006,135.588,127.664,119.695,111.733,
-58.4727,-57.8952,-56.9875,-56.695,-57.1312,
0.162334,-0.148058,-0.0777095,0.00667748,0.105103,
150.645,140.958,131.225,121.468,111.733,
-58.4381,-57.2626,-56.5793,-56.499,-57.1312,
-0.142357,-0.0972888,-0.0410227,0.0264411,0.105103,
151.006,134.758,126.659,118.551,111.733,
-58.4727,-58.6815,-57.8068,-57.0285,-57.1312,
0.162334,-0.0904814,-0.113168,-0.0667083,0.105103,
151.56,141.587,121.701,111.733,
-58.6573,-58.5841,-56.9009,-57.1312,
0.0645215,-0.0638105,-0.0435199,0.105103,
151.006,127.047,119.402,111.733,
-58.4727,-57.4565,-56.7796,-57.1312,
0.162334,-0.163118,-0.017371,0.105103,
151.763,135.747,127.754,119.742,111.733,
-58.5504,-57.8124,-57.1351,-56.7766,-57.1312,
0.0287607,-0.0880878,-0.0728194,-0.00842255,0.105103,
151.962,143.929,135.892,111.733,
-58.4938,-57.7928,-57.131,-57.1312,
-0.0822432,-0.0882244,-0.0724803,0.105103,
151.344,141.428,131.539,111.733,
-58.4405,-58.4182,-57.6007,-57.1312,
0.0677327,-0.0572955,-0.0927432,0.105103,
151.228,141.358,131.491,121.607,111.733,
-58.2636,-57.6194,-56.9359,-56.633,-57.1312,
-0.0490209,-0.0742569,-0.0569816,0.00280495,0.105103,
150.36,140.733,131.079,121.399,111.733,
-58.65,-57.5896,-56.8198,-56.5855,-57.1312,
-0.116378,-0.0988479,-0.0560914,0.0118922,0.105103,
151.006,134.256,125.94,118.854,111.733,
-58.4727,-58.8173,-57.646,-56.8884,-57.1312,
0.162334,-0.0980065,-0.176065,-0.0365869,0.105103,
151.006,126.754,111.733,
-58.4727,-57.351,-57.1312,
0.162334,-0.126944,0.105103,
151.006,142.561,134.094,125.686,118.725,111.733,
-58.4727,-59.1609,-58.749,-57.6464,-56.9341,-57.1312,
0.162334,0.00832434,-0.097527,-0.15522,-0.0428164,0.105103,
151.833,143.797,127.785,111.733,
-58.831,-58.8469,-57.3678,-57.1312,
0.0637654,-0.0496722,-0.0939897,0.105103,
151.006,143.275,135.517,127.791,120.074,111.733,
-58.4727,-59.1279,-58.856,-58.0759,-57.2059,-57.1312,
0.162334,0.0157626,-0.0768322,-0.11545,-0.100091,0.105103,
151.84,143.815,135.805,111.733,
-58.7167,-58.2681,-57.5864,-57.1312,
-0.0288996,-0.0765819,-0.0870228,0.105103,
151.622,141.648,131.683,121.704,111.733,
-58.1476,-57.6631,-57.0004,-56.657,-57.1312,
-0.022969,-0.0657889,-0.0587169,-0.00175304,0.105103,
151.742,135.765,127.749,111.733,
-58.0828,-56.6657,-56.4077,-57.1312,
-0.117573,-0.0537464,-0.00921128,0.105103,
150.803,141.027,131.274,121.506,111.733,
-58.5468,-58.1698,-57.3582,-56.7867,-57.1312,
0.00672994,-0.0723026,-0.0822513,-0.0231161,0.105103,
151.006,141.844,132.675,123.558,117.65,111.733,
-58.4727,-59.0964,-58.4584,-57.2666,-56.8441,-57.1312,
0.162334,-0.0135707,-0.112548,-0.134599,-0.00981008,0.105103,
151.006,135.025,127.075,119.421,111.733,
-58.4727,-58.727,-57.7256,-56.9456,-57.1312,
0.162334,-0.0956435,-0.146268,-0.0477634,0.105103,
151.006,134.999,127.278,119.5,111.733,
-58.4727,-57.8578,-56.8876,-56.6559,-57.1312,
0.162334,-0.174078,-0.0766676,0.0163928,0.105103,
151.006,134.372,126.15,111.733,
-58.4727,-58.8742,-57.4796,-57.1312,
0.162334,-0.107333,-0.227022,0.105103,
151.597,141.621,131.664,111.733,
-58.0726,-57.998,-57.317,-57.1312,
0.0479635,-0.0503974,-0.0736612,0.105103,
151.888,135.828,111.733,
-58.5583,-57.6281,-57.1312,
-0.00384552,-0.0842949,0.105103,
150.295,140.639,131.014,121.387,111.733,
-58.6086,-58.6698,-57.7914,-56.9521,-57.1312,
0.0888386,-0.0592402,-0.105889,-0.051108,0.105103,
151.006,134.172,126.733,119.234,111.733,
-58.4727,-58.2333,-57.1935,-56.7766,-57.1312,
0.162334,-0.174045,-0.100444,-0.00739476,0.105103,
151.006,135.422,127.652,119.881,111.733,
-58.4727,-58.7529,-57.9324,-57.1183,-57.1312,
0.162334,-0.0848702,-0.115161,-0.0832451,0.105103,
150.451,140.763,131.1,121.42,111.733,
-58.6398,-58.2285,-57.3902,-56.7992,-57.1312,
0.00286463,-0.0760931,-0.0853727,-0.024974,0.105103,
151.006,134.798,126.736,111.733,
-58.4727,-58.6295,-57.6075,-57.1312,
0.162334,-0.101529,-0.140297,0.105103,
151.803,127.77,111.733,
-58.5716,-57.2411,-57.1312,
0.054488,-0.081763,0.105103,
151.006,126.806,111.733,
-58.4727,-57.6469,-57.1312,
0.162334,-0.16778,0.105103,
151.878,143.84,135.818,111.733,
-58.2547,-58.0693,-57.5288,-57.1312,
0.0129646,-0.0521225,-0.0754522,0.105103,
151.856,111.733,
-58.1396,-57.1312,
0.0291951,0.105103,
151.907,143.878,135.848,127.809,111.733,
-58.0533,-57.5013,-56.9621,-56.6066,-57.1312,
-0.0623431,-0.0713882,-0.0591662,-0.025677,0.105103,
151.706,143.701,135.714,127.731,111.733,
-58.5233,-58.3295,-57.7259,-57.08,-57.1312,
0.0167343,-0.0574733,-0.0857403,-0.0680666,0.105103,
151.3,131.516,111.733,
-58.4077,-57.7558,-57.1312,
0.102339,-0.100202,0.105103,
151.006,126.119,118.946,111.733,
-58.4727,-57.7055,-56.9047,-57.1312,
0.162334,-0.179995,-0.04112,0.105103,
151.605,141.668,131.693,121.701,111.733,
-58.0914,-57.0396,-56.4595,-56.4558,-57.1312,
-0.125706,-0.0834885,-0.0309477,0.031916,0.105103,
151.718,127.733,111.733,
-58.2896,-57.1355,-57.1312,
0.0526208,-0.0711336,0.105103,
151.006,135.73,128.125,111.733,
-58.4727,-59.0233,-58.1195,-57.1312,
0.162334,-0.0746507,-0.158006,0.105103,
