157.972,158.118,155.184,148.376,140.282,132.002,
-26.3564,-42.6454,-50.2024,-54.7669,-56.3899,-56.5752,
1.572,1.57815,0.859488,0.35808,0.0739302,0.0070366,
1.572,0.865203,0.101683,0.00991643,0.0070366,
157.972,157.948,158.556,156.34,149.308,140.747,132.002,
-26.3564,-34.023,-41.6582,-49.8695,-54.8758,-56.4889,-56.5752,
1.572,1.58612,1.73718,0.920446,0.359844,0.055374,0.0070366,
157.972,157.94,158.067,155.263,148.426,140.297,132.002,
-26.3564,-34.5734,-42.7889,-50.3941,-54.9304,-56.4507,-56.5752,
1.572,1.56919,1.61069,0.863296,0.346888,0.0614683,0.0070366,
157.972,158.319,157.597,153.403,145.163,138.582,132.002,
-26.3564,-35.608,-44.8127,-52.9409,-56.561,-56.5223,-56.5752,
1.572,1.59744,1.34045,0.801057,-0.0207556,0.00504637,0.0070366,
157.972,157.904,148.204,140.19,132.002,
-26.3564,-42.9365,-54.8592,-56.4141,-56.5752,
1.572,1.57517,0.350995,0.0689886,0.0070366,
157.972,158.27,157.607,153.841,146.251,139.133,132.002,
-26.3564,-35.186,-43.9747,-51.8651,-55.9578,-56.4175,-56.5752,
1.572,1.59348,1.35394,0.853379,0.0917972,0.0402393,0.0070366,
157.972,158.017,148.83,140.515,132.002,
-26.3564,-41.8786,-54.7391,-56.4226,-56.5752,
1.572,1.6952,0.370791,0.0688315,0.0070366,
157.972,157.781,158.175,132.002,
-26.3564,-33.6695,-40.9647,-56.5752,
1.572,1.55097,1.73218,0.0070366,
157.972,157.839,157.965,155.298,148.481,140.328,132.002,
-26.3564,-34.477,-42.5956,-50.2761,-54.8934,-56.4469,-56.5752,
1.572,1.5536,1.63556,0.877085,0.352837,0.0628209,0.0070366,
157.972,157.722,158.046,148.934,140.563,132.002,
-26.3564,-34.1132,-41.8572,-54.8128,-56.455,-56.5752,
1.572,1.54026,1.72029,0.36648,0.0624625,0.0070366,
157.972,157.941,148.449,132.002,
-26.3564,-42.5776,-54.8581,-56.5752,
1.572,1.62863,0.35545,0.0070366,
157.972,157.794,147.616,132.002,
-26.3564,-45.4953,-55.9673,-56.5752,
1.572,1.5333,0.245768,0.0070366,
157.972,157.999,158.337,155.759,132.002,
-26.3564,-34.0951,-41.8251,-49.7582,-56.5752,
1.572,1.58535,1.65269,0.89892,0.0070366,
157.972,146.093,139.061,132.002,
-26.3564,-56.0452,-56.5777,-56.5752,
1.572,0.158918,0.0149272,0.0070366,
157.972,158.119,155.427,132.002,
-26.3564,-42.5433,-50.2604,-56.5752,
1.572,1.63404,0.875742,0.0070366,
157.972,157.852,158.112,155.637,148.795,132.002,
-26.3564,-34.13,-41.8964,-49.8139,-54.689,-56.5752,
1.572,1.55917,1.67016,0.904742,0.372415,0.0070366,
157.972,146.841,139.421,132.002,
-26.3564,-56.9498,-56.7999,-56.5752,
1.572,0.0271859,-0.0464171,0.0070366,
157.972,158.658,148.671,140.384,132.002,
-26.3564,-43.718,-55.59,-56.6702,-56.5752,
1.572,1.63725,0.288991,0.0147262,0.0070366,
157.974,158.705,157.597,137.495,132.002,
-28.909,-37.7554,-46.5392,-58.3523,-56.5752,
1.7067,1.57453,1.29095,-0.468181,0.0070366,
157.972,158.037,158.548,156.115,149.14,140.671,132.002,
-26.3564,-34.0075,-41.6394,-49.7363,-54.7104,-56.4196,-56.5752,
1.572,1.59749,1.68863,0.909499,0.36952,0.0686997,0.0070366,
157.972,158.032,158.457,155.985,149.084,132.002,
-26.3564,-33.8457,-41.3216,-49.4104,-54.4769,-56.5752,
1.572,1.59431,1.66991,0.916304,0.387954,0.0070366,
157.972,157.691,157.392,147.713,139.917,132.002,
-26.3564,-35.2389,-44.121,-55.3199,-56.5453,-56.5752,
1.572,1.52224,1.5678,0.311363,0.0401858,0.0070366,
157.972,158.127,148.615,140.392,132.002,
-26.3564,-42.5712,-54.9549,-56.4728,-56.5752,
1.572,1.64858,0.347744,0.0573751,0.0070366,
157.972,157.783,148.325,140.245,132.002,
-26.3564,-42.8552,-54.9713,-56.4664,-56.5752,
1.572,1.63132,0.346671,0.058727,0.0070366,
157.972,158.006,157.715,156.546,143.791,137.962,132.002,
-26.3564,-33.9518,-41.5397,-49.0372,-58.0678,-56.8352,-56.5752,
1.572,1.56609,1.48658,1.33348,-0.32255,-0.110125,0.0070366,
157.972,158.21,157.388,153.416,145.639,138.824,132.002,
-26.3564,-35.3563,-44.2993,-52.2757,-56.3821,-56.62,-56.5752,
1.572,1.58024,1.33598,0.839229,0.0899784,-0.00301549,0.0070366,
157.972,157.852,158.078,155.562,148.735,140.47,132.002,
-26.3564,-34.1582,-41.9544,-49.8319,-54.6809,-56.3929,-56.5752,
1.572,1.55821,1.66071,0.901295,0.372544,0.0744579,0.0070366,
157.972,157.896,158.285,155.908,149.005,140.605,132.002,
-26.3564,-34.0296,-41.6884,-49.7344,-54.6962,-56.4131,-56.5752,
1.572,1.57044,1.69358,0.913713,0.372665,0.0704399,0.0070366,
157.972,157.878,158.311,156.088,149.203,140.72,132.002,
-26.3564,-33.7303,-41.0855,-49.2942,-54.4745,-56.3542,-56.5752,
1.572,1.56895,1.71517,0.936746,0.392585,0.0826816,0.0070366,
157.972,157.657,153.726,145.837,138.921,132.002,
-26.3564,-44.3643,-52.3813,-56.2708,-56.4768,-56.5752,
1.572,1.35208,0.831879,0.0381836,0.0216893,0.0070366,
157.972,146.323,139.171,132.002,
-26.3564,-55.9382,-56.439,-56.5752,
1.572,0.108862,0.0377015,0.0070366,
157.972,157.095,145.669,138.852,132.002,
-26.3564,-43.7245,-55.5472,-56.2759,-56.5752,
1.572,1.31446,0.132699,0.0776738,0.0070366,
157.972,158.33,157.879,154.491,147.28,139.656,132.002,
-26.3564,-35.0045,-43.6307,-51.5043,-55.922,-56.5312,-56.5752,
1.572,1.60881,1.38492,0.900335,0.155047,0.0235894,0.0070366,
157.972,145.878,138.963,132.002,
-26.3564,-55.5335,-56.3413,-56.5752,
1.572,0.172428,0.0675362,0.0070366,
157.972,158.005,148.65,140.422,132.002,
-26.3564,-42.1548,-54.7541,-56.4129,-56.5752,
1.572,1.65748,0.366476,0.0703108,0.0070366,
157.972,157.872,157.284,155.812,141.981,137.101,132.002,
-26.3564,-34.2032,-42.0265,-49.7286,-58.6766,-57.1023,-56.5752,
1.572,1.53552,1.44745,1.30781,-0.411038,-0.210295,0.0070366,
157.972,158.046,132.002,
-26.3564,-41.4143,-56.5752,
1.572,1.75364,0.0070366,
157.972,158.261,157.359,152.889,144.411,138.208,132.002,
-26.3564,-35.7648,-45.1065,-53.2585,-56.6983,-56.5488,-56.5752,
1.572,1.5844,1.31826,0.773574,-0.04966,-0.00422919,0.0070366,
157.972,158.068,158.627,156.208,149.206,132.002,
-26.3564,-33.991,-41.6036,-49.7348,-54.7245,-56.5752,
1.572,1.6042,1.69344,0.910377,0.368289,0.0070366,
157.972,158.104,158.513,155.893,148.978,132.002,
-26.3564,-33.9894,-41.6125,-49.5989,-54.5502,-56.5752,
1.572,1.60516,1.64469,0.900534,0.379541,0.0070366,
155.319,157.102,151.326,142.579,137.387,132.002,
-24.0413,-32.9583,-57.7532,-58.6237,-57.0966,-56.5752,
1.71467,1.7814,0.52942,-0.371956,-0.195699,0.0070366,
157.972,158.286,157.655,153.907,146.28,139.145,132.002,
-26.3564,-35.2719,-44.15,-52.1442,-56.3465,-56.63,-56.5752,
1.572,1.59646,1.35958,0.861368,0.101814,-0.00318659,0.0070366,
157.972,158.026,132.002,
-26.3564,-41.5688,-56.5752,
1.572,1.68849,0.0070366,
157.972,158.131,157.211,145.864,138.948,132.002,
-26.3564,-35.0596,-43.6941,-55.5029,-56.2436,-56.5752,
1.572,1.56641,1.32339,0.125038,0.0827739,0.0070366,
157.701,158.174,156.382,149.532,140.903,132.002,
-33.3368,-40.289,-48.7694,-54.2762,-56.3197,-56.5752,
1.53858,1.78574,0.979848,0.414766,0.0904959,0.0070366,
158.035,158.682,157.401,153.11,137.111,132.002,
-29.7272,-38.5146,-47.2083,-54.8319,-58.3526,-56.5752,
1.70526,1.55885,1.26577,0.826005,-0.493562,0.0070366,
157.972,157.83,154.98,148.241,140.214,132.002,
-26.3564,-42.7243,-50.2386,-54.7841,-56.3948,-56.5752,
1.572,1.58895,0.864394,0.359224,0.0734383,0.0070366,
157.972,153.354,145.738,138.879,132.002,
-26.3564,-51.7672,-55.8386,-56.3705,-56.5752,
1.572,0.838157,0.102338,0.0530153,0.0070366,
155.505,155.418,155.609,146.9,137.48,132.002,
-22.0434,-31.8062,-41.5739,-58.0794,-58.3411,-56.5752,
1.45607,1.62188,1.51298,0.471054,-0.461973,0.0070366,
157.972,158.305,157.722,146.509,139.263,132.002,
-26.3564,-35.1112,-43.8324,-55.7196,-56.2858,-56.5752,
1.572,1.60096,1.3625,0.0833579,0.0657605,0.0070366,
157.972,145.527,138.772,132.002,
-26.3564,-57.3235,-56.8016,-56.5752,
1.572,-0.0803361,-0.0645831,0.0070366,
155.93,156.541,155.792,152.275,137.035,132.002,
-28.748,-37.3476,-45.916,-53.7176,-58.2246,-56.5752,
1.66128,1.59243,1.34514,0.919432,-0.467286,0.0070366,
157.972,157.849,158.17,155.827,148.99,132.002,
-26.3564,-33.864,-41.3606,-49.4328,-54.5018,-56.5752,
1.572,1.56033,1.69036,0.925023,0.389357,0.0070366,
157.972,157.768,157.964,155.502,148.683,132.002,
-26.3564,-34.2461,-42.1308,-49.9844,-54.7835,-56.5752,
1.572,1.54407,1.67331,0.900751,0.365521,0.0070366,
157.972,157.661,145.308,138.655,132.002,
-26.3564,-44.741,-56.4502,-56.4602,-56.5752,
1.572,1.3451,-0.024502,0.0184474,0.0070366,
157.972,157.016,153.168,145.899,138.974,132.002,
-26.3564,-43.6144,-51.3021,-55.7266,-56.4768,-56.5752,
1.572,1.31485,0.862629,0.194646,0.0410947,0.0070366,
157.972,157.897,158.249,155.815,148.924,140.563,132.002,
-26.3564,-34.0953,-41.8226,-49.8112,-54.7198,-56.4156,-56.5752,
1.572,1.56935,1.68263,0.907609,0.370004,0.0698127,0.0070366,
157.972,158.109,158.62,156.147,149.2,140.717,132.002,
-26.3564,-33.799,-41.2245,-49.3712,-54.4722,-56.3421,-56.5752,
1.572,1.61031,1.67294,0.917106,0.387512,0.0841558,0.0070366,
157.972,158.03,155.119,148.329,140.257,132.002,
-26.3564,-42.706,-50.2437,-54.7903,-56.3969,-56.5752,
1.572,1.58148,0.859812,0.356849,0.0725911,0.0070366,
157.972,157.996,155.499,132.002,
-26.3564,-42.1794,-50.0168,-56.5752,
1.572,1.66732,0.897236,0.0070366,
157.972,147.231,139.636,132.002,
-26.3564,-55.4316,-56.2608,-56.5752,
1.572,0.142211,0.0751107,0.0070366,
157.972,146.593,139.327,132.002,
-26.3564,-55.5008,-56.3999,-56.5752,
1.572,0.205418,0.0571613,0.0070366,
157.972,158.173,157.667,154.894,148.967,140.595,132.002,
-26.3564,-34.2737,-42.1652,-49.5275,-54.5968,-56.3921,-56.5752,
1.572,1.58591,1.39305,0.993421,0.387021,0.0759246,0.0070366,
157.972,146.344,139.193,132.002,
-26.3564,-55.4982,-56.2995,-56.5752,
1.572,0.153545,0.0722778,0.0070366,
157.972,158.005,148.286,140.222,132.002,
-26.3564,-43.0836,-55.005,-56.4661,-56.5752,
1.572,1.59238,0.339057,0.0578844,0.0070366,
157.972,158.104,158.607,156.117,132.002,
-26.3564,-33.8522,-41.3315,-49.4521,-56.5752,
1.572,1.60897,1.67113,0.913678,0.0070366,
157.972,145.45,138.726,132.002,
-26.3564,-57.0485,-56.8134,-56.5752,
1.572,0.00794783,-0.0565219,0.0070366,
155.883,157.022,156.266,152.534,145.621,137.388,132.002,
-30.1238,-38.4843,-46.8648,-54.3638,-59.0004,-58.3925,-56.5752,
1.77012,1.61789,1.31927,0.874268,0.282877,-0.454902,0.0070366,
157.972,157.908,158.274,132.002,
-26.3564,-33.9941,-41.6193,-56.5752,
1.572,1.57172,1.68459,0.0070366,
157.972,144.572,138.289,132.002,
-26.3564,-56.0201,-56.359,-56.5752,
1.572,0.0461023,0.052913,0.0070366,
157.972,157.827,158.166,148.903,140.547,132.002,
-26.3564,-34.1554,-41.9423,-54.8044,-56.4452,-56.5752,
1.572,1.55779,1.69628,0.364484,0.063967,0.0070366,
157.972,157.755,158.089,132.002,
-26.3564,-34.1748,-41.9803,-56.5752,
1.572,1.54609,1.71317,0.0070366,
157.972,157.997,148.325,140.253,132.002,
-26.3564,-42.7432,-54.8227,-56.4087,-56.5752,
1.572,1.588,0.354753,0.0702036,0.0070366,
157.972,158.458,155.181,148.31,140.244,132.002,
-26.3564,-42.9863,-50.3779,-54.7919,-56.3796,-56.5752,
1.572,1.51358,0.828004,0.348387,0.0747314,0.0070366,
157.972,157.85,158.02,155.419,148.6,140.396,132.002,
-26.3564,-34.3131,-42.2665,-50.0408,-54.775,-56.4152,-56.5752,
1.572,1.55631,1.6457,0.888966,0.36361,0.0696338,0.0070366,
157.972,157.712,147.147,139.597,132.002,
-26.3564,-43.3635,-55.3959,-56.27,-56.5752,
1.572,1.37034,0.157239,0.0754964,0.0070366,
157.972,157.854,158.044,155.473,148.655,140.427,132.002,
-26.3564,-34.2366,-42.1127,-49.9303,-54.7191,-56.4002,-56.5752,
1.572,1.55745,1.65038,0.894498,0.368645,0.072825,0.0070366,
157.972,157.813,158.108,132.002,
-26.3564,-34.1767,-41.9874,-56.5752,
1.572,1.55415,1.68845,0.0070366,
157.972,146.271,139.16,132.002,
-26.3564,-55.6547,-56.436,-56.5752,
1.572,0.187,0.0481399,0.0070366,
157.972,149.917,142.162,137.104,132.002,
-26.3564,-55.9823,-57.5,-56.7972,-56.5752,
1.572,0.537573,-0.182068,-0.0924073,0.0070366,
157.972,157.795,158.065,155.654,148.798,132.002,
-26.3564,-34.1998,-42.0347,-49.9568,-54.7973,-56.5752,
1.572,1.5505,1.6862,0.905067,0.364831,0.0070366,
157.972,147.244,132.002,
-26.3564,-56.0622,-56.5752,
1.572,0.1802,0.0070366,
