0.000000000000000000e+00,2.354145050048828125e-03,0.000000000000000000e+00,2.000000000000000000e+00
1.000000000000000000e+00,4.683017730712890625e-03,0.000000000000000000e+00,2.000000000000000000e+00
2.000000000000000000e+00,7.201194763183593750e-03,0.000000000000000000e+00,3.000000000000000000e+00
3.000000000000000000e+00,9.867191314697265625e-03,0.000000000000000000e+00,3.000000000000000000e+00
4.000000000000000000e+00,1.213216781616210938e-02,0.000000000000000000e+00,4.000000000000000000e+00
5.000000000000000000e+00,1.433110237121582031e-02,0.000000000000000000e+00,4.000000000000000000e+00
6.000000000000000000e+00,1.658415794372558594e-02,0.000000000000000000e+00,5.000000000000000000e+00
7.000000000000000000e+00,1.862406730651855469e-02,0.000000000000000000e+00,5.000000000000000000e+00
8.000000000000000000e+00,2.106308937072753906e-02,0.000000000000000000e+00,6.000000000000000000e+00
9.000000000000000000e+00,2.306103706359863281e-02,0.000000000000000000e+00,6.000000000000000000e+00
1.000000000000000000e+01,2.583003044128417969e-02,0.000000000000000000e+00,7.000000000000000000e+00
1.100000000000000000e+01,2.800107002258300781e-02,0.000000000000000000e+00,7.000000000000000000e+00
1.200000000000000000e+01,3.035712242126464844e-02,2.552365329793514803e+01,8.000000000000000000e+00
1.300000000000000000e+01,3.205299377441406250e-02,2.552365329793514803e+01,6.000000000000000000e+00
1.400000000000000000e+01,3.265118598937988281e-02,2.552365329793514803e+01,3.000000000000000000e+00
1.500000000000000000e+01,3.331613540649414062e-02,2.552365329793514803e+01,6.000000000000000000e+00
1.600000000000000000e+01,3.490400314331054688e-02,2.543838337747545353e+01,4.000000000000000000e+00
1.700000000000000000e+01,3.569912910461425781e-02,2.543838337747545353e+01,6.000000000000000000e+00
1.800000000000000000e+01,3.686213493347167969e-02,2.543838337747545353e+01,3.000000000000000000e+00
1.900000000000000000e+01,3.849601745605468750e-02,2.543838337747545353e+01,7.000000000000000000e+00
2.000000000000000000e+01,3.927707672119140625e-02,2.543838337747545353e+01,3.000000000000000000e+00
2.100000000000000000e+01,4.175019264221191406e-02,2.543838337747545353e+01,7.000000000000000000e+00
2.200000000000000000e+01,4.292011260986328125e-02,2.543838337747545353e+01,3.000000000000000000e+00
2.300000000000000000e+01,4.390215873718261719e-02,2.543838337747545353e+01,7.000000000000000000e+00
2.400000000000000000e+01,4.569005966186523438e-02,2.543838337747545353e+01,3.000000000000000000e+00
2.500000000000000000e+01,4.656815528869628906e-02,2.543838337747545353e+01,7.000000000000000000e+00
2.600000000000000000e+01,4.768919944763183594e-02,2.543838337747545353e+01,3.000000000000000000e+00
2.700000000000000000e+01,4.854607582092285156e-02,2.543838337747545353e+01,7.000000000000000000e+00
2.800000000000000000e+01,4.951906204223632812e-02,2.543838337747545353e+01,3.000000000000000000e+00
2.900000000000000000e+01,5.038118362426757812e-02,2.543838337747545353e+01,7.000000000000000000e+00
3.000000000000000000e+01,5.137109756469726562e-02,2.543838337747545353e+01,3.000000000000000000e+00
3.100000000000000000e+01,5.257821083068847656e-02,2.543838337747545353e+01,7.000000000000000000e+00
3.200000000000000000e+01,5.364918708801269531e-02,2.543838337747545353e+01,3.000000000000000000e+00
3.300000000000000000e+01,5.522012710571289062e-02,2.543838337747545353e+01,7.000000000000000000e+00
3.400000000000000000e+01,5.603814125061035156e-02,2.543838337747545353e+01,3.000000000000000000e+00
3.500000000000000000e+01,5.692315101623535156e-02,2.543838337747545353e+01,7.000000000000000000e+00
3.600000000000000000e+01,5.775308609008789062e-02,2.543838337747545353e+01,3.000000000000000000e+00
3.700000000000000000e+01,5.870008468627929688e-02,2.543838337747545353e+01,7.000000000000000000e+00
3.800000000000000000e+01,5.959105491638183594e-02,2.543838337747545353e+01,3.000000000000000000e+00
3.900000000000000000e+01,6.082510948181152344e-02,2.543838337747545353e+01,7.000000000000000000e+00
4.000000000000000000e+01,6.212019920349121094e-02,2.543838337747545353e+01,3.000000000000000000e+00
4.100000000000000000e+01,6.313300132751464844e-02,2.543838337747545353e+01,7.000000000000000000e+00
4.200000000000000000e+01,6.409120559692382812e-02,2.543838337747545353e+01,3.000000000000000000e+00
4.300000000000000000e+01,6.501221656799316406e-02,2.543838337747545353e+01,7.000000000000000000e+00
4.400000000000000000e+01,6.595420837402343750e-02,2.543838337747545353e+01,3.000000000000000000e+00
4.500000000000000000e+01,6.701302528381347656e-02,2.543838337747545353e+01,7.000000000000000000e+00
4.600000000000000000e+01,6.744408607482910156e-02,2.543838337747545353e+01,3.000000000000000000e+00
4.700000000000000000e+01,6.792712211608886719e-02,2.543838337747545353e+01,7.000000000000000000e+00
4.800000000000000000e+01,6.852221488952636719e-02,2.543838337747545353e+01,3.000000000000000000e+00
