0.000000000000000000e+00,2.645015716552734375e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,4.634141921997070312e-03,0.000000000000000000e+00,2.000000000000000000e+00
2.000000000000000000e+00,6.755113601684570312e-03,0.000000000000000000e+00,2.000000000000000000e+00
3.000000000000000000e+00,9.165048599243164062e-03,0.000000000000000000e+00,3.000000000000000000e+00
4.000000000000000000e+00,1.576304435729980469e-02,0.000000000000000000e+00,3.000000000000000000e+00
5.000000000000000000e+00,1.862692832946777344e-02,0.000000000000000000e+00,4.000000000000000000e+00
6.000000000000000000e+00,2.075409889221191406e-02,0.000000000000000000e+00,4.000000000000000000e+00
7.000000000000000000e+00,2.294802665710449219e-02,0.000000000000000000e+00,5.000000000000000000e+00
8.000000000000000000e+00,2.506804466247558594e-02,0.000000000000000000e+00,5.000000000000000000e+00
9.000000000000000000e+00,2.600812911987304688e-02,0.000000000000000000e+00,5.000000000000000000e+00
1.000000000000000000e+01,2.862095832824707031e-02,0.000000000000000000e+00,6.000000000000000000e+00
1.100000000000000000e+01,3.107810020446777344e-02,2.200003750866081020e+01,6.000000000000000000e+00
1.200000000000000000e+01,3.254294395446777344e-02,2.170158160462808894e+01,6.000000000000000000e+00
1.300000000000000000e+01,3.308200836181640625e-02,2.170158160462808894e+01,4.000000000000000000e+00
1.400000000000000000e+01,3.367805480957031250e-02,2.170158160462808894e+01,6.000000000000000000e+00
1.500000000000000000e+01,3.521013259887695312e-02,2.170158160462808894e+01,5.000000000000000000e+00
1.600000000000000000e+01,3.755998611450195312e-02,2.170158160462808894e+01,7.000000000000000000e+00
1.700000000000000000e+01,3.829598426818847656e-02,2.170158160462808894e+01,5.000000000000000000e+00
1.800000000000000000e+01,3.895902633666992188e-02,2.170158160462808894e+01,7.000000000000000000e+00
1.900000000000000000e+01,4.119706153869628906e-02,2.170158160462808894e+01,6.000000000000000000e+00
2.000000000000000000e+01,4.188108444213867188e-02,2.170158160462808894e+01,7.000000000000000000e+00
2.100000000000000000e+01,4.334211349487304688e-02,2.170158160462808894e+01,7.000000000000000000e+00
2.200000000000000000e+01,4.423904418945312500e-02,2.170158160462808894e+01,7.000000000000000000e+00
2.300000000000000000e+01,4.478597640991210938e-02,2.170158160462808894e+01,7.000000000000000000e+00
2.400000000000000000e+01,4.541993141174316406e-02,2.170158160462808894e+01,7.000000000000000000e+00
2.500000000000000000e+01,4.759001731872558594e-02,2.104475400627187298e+01,8.000000000000000000e+00
2.600000000000000000e+01,4.848194122314453125e-02,2.104475400627187298e+01,6.000000000000000000e+00
2.700000000000000000e+01,4.915714263916015625e-02,2.104475400627187298e+01,8.000000000000000000e+00
2.800000000000000000e+01,5.016112327575683594e-02,2.104475400627187298e+01,6.000000000000000000e+00
2.900000000000000000e+01,5.226898193359375000e-02,2.104475400627187298e+01,9.000000000000000000e+00
3.000000000000000000e+01,5.305314064025878906e-02,2.104475400627187298e+01,6.000000000000000000e+00
