Wall time,Step,Value
1585946856.974763,0,0.3234507143497467
1585947055.93809,1,0.22560644149780273
1585947253.70297,2,0.21588869392871857
1585947449.774507,3,0.21033887565135956
1585947646.08841,4,0.20513448119163513
1585947842.935133,5,0.20147448778152466
1585948039.979676,6,0.1989513337612152
1585948236.184489,7,0.19643309712409973
1585948432.790869,8,0.19471146166324615
1585948628.744284,9,0.19293548166751862
1585948825.099033,10,0.19107136130332947
1585949020.911853,11,0.18910512328147888
1585949216.614695,12,0.18749000132083893
1585949412.024608,13,0.18663649260997772
1585949604.649947,14,0.1860133409500122
1585949796.797692,15,0.18479493260383606
1585949988.908297,16,0.1833137571811676
1585950181.904805,17,0.1817069798707962
1585950374.035545,18,0.18004976212978363
1585950566.843196,19,0.17962117493152618
1585950760.19139,20,0.17797580361366272
1585950952.740188,21,0.17685028910636902
1585951144.935543,22,0.17567496001720428
1585951338.335098,23,0.17533428966999054
1585951531.544879,24,0.17432796955108643
1585951724.975229,25,0.17270126938819885
1585951918.8462,26,0.1713106334209442
1585952111.387344,27,0.17074832320213318
1585952305.547909,28,0.16992279887199402
1585952498.743602,29,0.16841621696949005
1585952691.901963,30,0.16762107610702515
1585952885.166957,31,0.1663016974925995
1585953078.997567,32,0.1653907299041748
1585953272.621946,33,0.16474518179893494
1585953465.683843,34,0.16366252303123474
1585953659.013196,35,0.16348357498645782
1585953852.163492,36,0.1627640575170517
1585954045.217355,37,0.16145865619182587
1585954238.00312,38,0.16036756336688995
1585954431.123746,39,0.15929800271987915
1585954623.923504,40,0.15849947929382324
1585954817.267053,41,0.15707679092884064
1585955009.905111,42,0.15664787590503693
1585955203.442264,43,0.15597666800022125
1585955396.709045,44,0.1545121967792511
1585955589.958327,45,0.15405872464179993
1585955783.710272,46,0.15281043946743011
1585955976.825063,47,0.15128308534622192
1585956170.111696,48,0.15081343054771423
1585956363.413874,49,0.1501743644475937
1585956574.250341,50,0.14884713292121887
1585956767.379918,51,0.14714019000530243
1585956959.966177,52,0.14649832248687744
1585957153.729131,53,0.14540207386016846
1585957348.630185,54,0.145448699593544
1585957541.364283,55,0.1441272348165512
1585957733.984195,56,0.1437414139509201
1585957927.324856,57,0.14342547953128815
1585958120.327601,58,0.14291557669639587
1585958314.005098,59,0.14193370938301086
1585958506.885295,60,0.14111031591892242
1585958700.652475,61,0.1392897069454193
1585958893.873371,62,0.1379336267709732
1585959087.69696,63,0.1366296410560608
1585959282.854291,64,0.13554950058460236
1585959476.328131,65,0.13516947627067566
1585959670.136789,66,0.13384157419204712
1585959863.871702,67,0.13330912590026855
1585960057.246483,68,0.13206134736537933
1585960251.292269,69,0.13110750913619995
1585960659.70341,70,0.13110549747943878
1585961010.361281,71,0.12979437410831451
1585961361.854234,72,0.12896303832530975
1585961712.009223,73,0.1280890256166458
1585962063.518341,74,0.1272442489862442
1585962414.334475,75,0.12630216777324677
1585962765.851382,76,0.12526758015155792
1585963117.358614,77,0.12419623136520386
1585963468.650434,78,0.12298235297203064
1585963822.845526,79,0.12225726246833801
1585964173.649714,80,0.12100232392549515
1585964523.662441,81,0.11989685148000717
1585964874.943277,82,0.11879914253950119
1585965225.728865,83,0.11765582114458084
1585965577.239712,84,0.11655168980360031
1585965928.409421,85,0.11550906300544739
1585966279.782959,86,0.11449814587831497
1585966631.373211,87,0.11335122585296631
1585966982.277568,88,0.11240480095148087
1585967333.668445,89,0.11144700646400452
1585967685.153674,90,0.11057141423225403
1585968036.709724,91,0.11032305657863617
1585968388.027714,92,0.1101391613483429
1585968739.808851,93,0.10994474589824677
1585969089.816,94,0.10974162071943283
1585969440.642596,95,0.10952279716730118
1585969791.864564,96,0.10928469151258469
1585970143.335659,97,0.10902250558137894
1585970495.225911,98,0.1087333932518959
1585970846.290714,99,0.10841619223356247
1585971197.751395,100,0.10806187242269516
1585971547.03072,101,0.10766846686601639
1585971897.396025,102,0.1072319969534874
1585972247.068085,103,0.10674823075532913
1585972596.507609,104,0.10621225833892822
1585972945.75683,105,0.10561763495206833
1585973294.067949,106,0.10495936125516891
1585973642.550039,107,0.10423016548156738
1585973992.582177,108,0.10342986136674881
1585974341.68056,109,0.10255114734172821
1585974691.965697,110,0.10192736238241196
1585975041.199439,111,0.10184413939714432
1585975390.712529,112,0.10177547484636307
1585975741.425302,113,0.1017175242304802
1585976092.306954,114,0.10166376829147339
1585976443.862439,115,0.10161101818084717
1585976793.753118,116,0.10155850648880005
1585977144.303057,117,0.10150531679391861
1585977495.04527,118,0.10145110636949539
1585977845.478462,119,0.1013956218957901
1585978195.942924,120,0.1013387143611908
1585978545.962928,121,0.10128006339073181
1585978897.362327,122,0.1012200191617012
1585979248.690192,123,0.10115831345319748
1585979599.45566,124,0.10109495371580124
1585979949.70662,125,0.10102986544370651
