Wall time,Step,Value
1585965225.728768,83,0.7782101035118103
1585965577.239443,84,0.7813715934753418
1585965928.408975,85,0.7846546769142151
1585966279.782608,86,0.787086546421051
1585966631.372696,87,0.7869649529457092
1585966982.277395,88,0.7926799654960632
1585967333.668176,89,0.7942606806755066
1585967685.153472,90,0.7987596988677979
1585968036.709418,91,0.7990029454231262
1585968388.02744,92,0.7998540997505188
1585968739.808637,93,0.8004620671272278
1585969089.815701,94,0.800340473651886
1585969440.6422,95,0.8008268475532532
1585969791.864272,96,0.8013132214546204
1585970143.335408,97,0.8016780018806458
1585970495.225378,98,0.8024075627326965
1585970846.290439,99,0.8028939962387085
1585971197.750948,100,0.8032587766647339
1585971547.030509,101,0.8037451505661011
1585971897.395765,102,0.8050826787948608
1585972247.067822,103,0.8062986135482788
1585972596.507497,104,0.8081225752830505
1585972945.756506,105,0.8094601035118103
1585973294.067818,106,0.8114056587219238
1585973642.549692,107,0.8138375282287598
1585973992.581965,108,0.8163910508155823
1585974341.680172,109,0.8187013864517212
1585974691.965592,110,0.8208900690078735
1585975041.199169,111,0.8217412233352661
1585975390.71213,112,0.8221060037612915
1585975741.424902,113,0.8222275972366333
1585976092.30668,114,0.8224708437919617
1585976443.862086,115,0.8224708437919617
1585976793.753011,116,0.8225924372673035
1585977144.302939,117,0.8225924372673035
1585977495.045061,118,0.8225924372673035
1585977845.478147,119,0.8225924372673035
1585978195.942682,120,0.8230788111686707
1585978545.962646,121,0.8235651850700378
1585978897.362124,122,0.8238083720207214
1585979248.690047,123,0.824051558971405
1585979599.455376,124,0.8241731524467468
1585979949.706089,125,0.8242947459220886
1585980300.362707,126,0.8242947459220886
1585980652.001632,127,0.824659526348114
1585981002.868232,128,0.825267493724823
1585981354.720578,129,0.8253890872001648
1585981706.251331,130,0.8256322741508484
1585982057.466604,131,0.8257538676261902
1585982409.125137,132,0.8262403011322021
1585982759.684002,133,0.8262403011322021
1585983110.917828,134,0.826361894607544
1585983462.084119,135,0.8266050815582275
1585983813.26836,136,0.8266050815582275
1585984164.41436,137,0.8267266750335693
1585984515.53528,138,0.8269698619842529
1585984866.860906,139,0.8272130489349365
1585985217.598771,140,0.8273346424102783
1585985567.25505,141,0.8275778293609619
1585985919.807522,142,0.8280642032623291
1585986271.560695,143,0.8284289836883545
1585986623.171745,144,0.8289153575897217
1585986975.259414,145,0.8292801380157471
1585987326.363589,146,0.8296449184417725
1585987677.852024,147,0.8300096988677979
1585988028.410333,148,0.8301313519477844
1585988379.817314,149,0.8302529454231262
1585988731.689694,150,0.830374538898468
1585989082.853385,151,0.8308609127998352
1585989434.284105,152,0.8312256932258606
1585989784.828235,153,0.831590473651886
1585990136.712574,154,0.8319552540779114
1585990485.956708,155,0.832806408405304
1585990836.985418,156,0.8332927823066711
1585991188.135824,157,0.8336575627326965
1585991538.592321,158,0.8340224027633667
1585991888.386063,159,0.8345087766647339
1585992239.962134,160,0.8346303701400757
1585992591.430453,161,0.8348735570907593
1585992942.459058,162,0.8353599309921265
1585993294.039174,163,0.8358463048934937
1585993644.209371,164,0.8359678983688354
1585993995.163278,165,0.836211085319519
1585994345.908335,166,0.8365758657455444
1585994697.027299,167,0.836819052696228
1585995047.461422,168,0.8373054265975952
1585995398.610865,169,0.837913453578949
1585995751.047808,170,0.8382782340049744
1585996105.181502,171,0.8383998274803162
1585996458.67245,172,0.838521420955658
1585996813.273709,173,0.8391293883323669
1585997167.689079,174,0.8398589491844177
1585997521.833113,175,0.8407101035118103
1585997876.57699,176,0.8413180708885193
1585998230.961625,177,0.8415612578392029
1585998586.282114,178,0.841926097869873
1585998940.618818,179,0.8420476913452148
1585999294.589399,180,0.8427772521972656
1585999649.00296,181,0.843142032623291
1586000002.962343,182,0.8435068130493164
1586000356.459729,183,0.84375
1586000710.856835,184,0.8444795608520508
1586001065.553969,185,0.844965934753418
1586001420.389905,186,0.8454523086547852
1586001775.753435,187,0.8460603356361389
1586002130.693062,188,0.8467898964881897
1586002484.451603,189,0.8469114899635315
1586002838.2419,190,0.8473978638648987
1586003190.714734,191,0.8477626442909241
1586003545.293969,192,0.8480058312416077
1586003900.064424,193,0.8488569855690002
1586004254.462547,194,0.849586546421051
1586004609.820546,195,0.850072979927063
1586004964.795349,196,0.8503161668777466
1586005319.205305,197,0.8509241342544556
1586005674.501837,198,0.8515321016311646
1586006027.608711,199,0.8518968820571899
1586006381.279733,200,0.8521400690078735
1586006736.169104,201,0.8523832559585571
1586007090.876234,202,0.8527480363845825
1586007447.490504,203,0.8533560037612915
1586007805.006442,204,0.8537208437919617
1586008160.198938,205,0.8543288111686707
1586008514.546776,206,0.854693591594696
1586008869.996268,207,0.8549367785453796
1586009223.588895,208,0.8560311198234558
1586009575.084977,209,0.8572470545768738
1586009928.305191,210,0.8578550815582275
1586010284.018772,211,0.8583414554595947
1586010639.796021,212,0.8590710163116455
1586010995.20327,213,0.8595573902130127
1586011350.29693,214,0.8605301380157471
1586011703.840705,215,0.8608949184417725
1586012058.861118,216,0.861138105392456
1586012411.932316,217,0.8613813519477844
1586012765.342748,218,0.8613813519477844
1586013117.623973,219,0.861624538898468
1586013470.706381,220,0.8619893193244934
1586013824.211438,221,0.8625972867012024
1586014178.128629,222,0.8632052540779114
1586014530.297168,223,0.8633268475532532
1586014882.078429,224,0.8638132214546204
1586015235.490641,225,0.8641780018806458
1586015588.760007,226,0.8647859692573547
1586015942.869185,227,0.8657587766647339
1586016294.636197,228,0.8661235570907593
1586016646.673293,229,0.8662451505661011
1586016999.369491,230,0.8667315244674683
1586017351.400985,231,0.8669747114181519
1586017706.821387,232,0.867461085319519
1586018057.367955,233,0.8678258657455444
1586018406.282226,234,0.868069052696228
1586018755.540261,235,0.868677020072937
1586019104.747164,236,0.8696498274803162
1586019453.079333,237,0.8703793883323669
1586019800.919181,238,0.8709873557090759
1586020151.925842,239,0.8719601035118103
1586020501.075241,240,0.8722032904624939
1586020849.087661,241,0.8729328513145447
1586021196.462777,242,0.8732976913452148
1586021544.060895,243,0.8739056587219238
1586021892.350466,244,0.8742704391479492
1586022243.937835,245,0.8745136260986328
1586022592.935329,246,0.8751215934753418
1586022944.003662,247,0.875607967376709
1586023294.741273,248,0.8764591217041016
1586023643.094368,249,0.8769454956054688
1586023990.597124,250,0.8774319291114807
1586024337.679354,251,0.8777967095375061
