Wall time,Step,Value
1585958700.652298,61,2177.274169921875
1585958893.873196,62,2177.102294921875
1585959087.696836,63,2176.876953125
1585959282.854127,64,2176.735595703125
1585959476.327996,65,2176.52294921875
1585959670.136685,66,2176.349365234375
1585959863.871395,67,2176.183837890625
1585960057.246149,68,2176.2490234375
1585960251.292168,69,2176.366455078125
1585960659.703204,70,2176.223876953125
1585961010.361138,71,2174.90576171875
1585961361.854119,72,2174.35107421875
1585961712.009043,73,2174.0244140625
1585962063.518181,74,2173.81884765625
1585962414.334353,75,2173.68603515625
1585962765.851234,76,2173.602294921875
1585963117.358557,77,2173.569091796875
1585963468.650295,78,2173.615966796875
1585963822.845408,79,2173.722900390625
1585964173.649546,80,2173.688720703125
1585964523.662287,81,2173.609619140625
1585964874.943193,82,2173.5673828125
1585965225.728816,83,2173.55615234375
1585965577.239579,84,2173.567626953125
1585965928.409077,85,2173.588623046875
1585966279.78268,86,2173.590576171875
1585966631.372807,87,2173.57177734375
1585966982.277485,88,2173.55419921875
1585967333.668317,89,2173.550048828125
1585967685.153582,90,2173.62353515625
1585968036.709576,91,2173.566650390625
1585968388.027576,92,2173.5361328125
1585968739.808752,93,2173.51416015625
1585969089.81587,94,2173.4970703125
1585969440.642462,95,2173.483154296875
1585969791.864418,96,2173.471923828125
1585970143.335528,97,2173.46240234375
1585970495.225774,98,2173.45458984375
1585970846.290581,99,2173.44775390625
1585971197.751142,100,2173.442138671875
1585971547.030575,101,2173.437255859375
1585971897.395916,102,2173.433349609375
1585972247.067961,103,2173.4296875
1585972596.507553,104,2173.4267578125
1585972945.756678,105,2173.42431640625
1585973294.067888,106,2173.422119140625
1585973642.549873,107,2173.42041015625
1585973992.582064,108,2173.4189453125
1585974341.68028,109,2173.417724609375
1585974691.965646,110,2173.4365234375
1585975041.199298,111,2173.437255859375
1585975390.712384,112,2173.43603515625
1585975741.425166,113,2173.43505859375
1585976092.306822,114,2173.433837890625
1585976443.86227,115,2173.432861328125
1585976793.753065,116,2173.431884765625
1585977144.303001,117,2173.43115234375
1585977495.045172,118,2173.43017578125
1585977845.478314,119,2173.429443359375
1585978195.942813,120,2173.4287109375
1585978545.962789,121,2173.427978515625
1585978897.362233,122,2173.42724609375
1585979248.690125,123,2173.4267578125
1585979599.455523,124,2173.426025390625
1585979949.706346,125,2173.425537109375
1585980300.362758,126,2173.425048828125
1585980652.001833,127,2173.42431640625
1585981002.868354,128,2173.423828125
1585981354.720749,129,2173.42333984375
1585981706.251401,130,2173.423095703125
1585982057.466974,131,2173.422607421875
1585982409.125191,132,2173.422119140625
1585982759.684138,133,2173.421630859375
1585983110.917965,134,2173.42138671875
1585983462.084221,135,2173.4208984375
1585983813.268486,136,2173.420654296875
1585984164.414528,137,2173.420166015625
1585984515.535487,138,2173.419921875
1585984866.861202,139,2173.419677734375
1585985217.598823,140,2173.41943359375
1585985567.255347,141,2173.4189453125
1585985919.807767,142,2173.418701171875
1585986271.560803,143,2173.41845703125
1585986623.171909,144,2173.418212890625
1585986975.259568,145,2173.41796875
1585987326.36371,146,2173.417724609375
1585987677.852334,147,2173.41748046875
1585988028.410494,148,2173.417236328125
1585988379.817361,149,2173.417236328125
1585988731.689851,150,2173.4169921875
1585989082.853646,151,2173.416748046875
1585989434.284253,152,2173.41650390625
1585989784.828342,153,2173.416259765625
1585990136.712693,154,2173.416259765625
1585990485.956907,155,2173.416015625
1585990836.985918,156,2173.415771484375
1585991188.136059,157,2173.415771484375
1585991538.592394,158,2173.41552734375
1585991888.386238,159,2173.41552734375
1585992239.962277,160,2173.415283203125
1585992591.430572,161,2173.415283203125
1585992942.459151,162,2173.4150390625
1585993294.039318,163,2173.4150390625
1585993644.20973,164,2173.414794921875
1585993995.163373,165,2173.414794921875
1585994345.908501,166,2173.41455078125
1585994697.027438,167,2173.41455078125
1585995047.461517,168,2173.414306640625
1585995398.610952,169,2173.414306640625
1585995751.04798,170,2173.414306640625
1585996105.181656,171,2173.4140625
1585996458.672556,172,2173.4140625
1585996813.273821,173,2173.4140625
1585997167.689254,174,2173.413818359375
1585997521.833301,175,2173.413818359375
1585997876.577087,176,2173.413818359375
1585998230.961687,177,2173.413818359375
1585998586.282367,178,2173.41357421875
1585998940.619167,179,2173.41357421875
1585999294.589619,180,2173.41357421875
1585999649.003157,181,2173.41357421875
1586000002.962419,182,2173.413330078125
1586000356.459893,183,2173.413330078125
1586000710.857041,184,2173.413330078125
1586001065.554027,185,2173.413330078125
1586001420.390047,186,2173.413330078125
1586001775.753589,187,2173.4130859375
1586002130.69317,188,2173.4130859375
1586002484.451753,189,2173.4130859375
1586002838.242035,190,2173.4130859375
1586003190.714842,191,2173.4130859375
1586003545.294106,192,2173.4130859375
1586003900.064552,193,2173.412841796875
1586004254.46268,194,2173.412841796875
1586004609.820725,195,2173.412841796875
1586004964.795532,196,2173.412841796875
1586005319.205826,197,2173.412841796875
1586005674.501891,198,2173.412841796875
1586006027.609167,199,2173.412841796875
1586006381.279874,200,2173.412841796875
1586006736.169387,201,2173.41259765625
1586007090.876308,202,2173.41259765625
1586007447.490554,203,2173.41259765625
1586007805.006666,204,2173.41259765625
1586008160.199076,205,2173.41259765625
1586008514.546889,206,2173.41259765625
1586008869.996508,207,2173.41259765625
1586009223.58898,208,2173.41259765625
1586009575.085115,209,2173.41259765625
1586009928.305406,210,2173.41259765625
1586010284.018885,211,2173.412353515625
1586010639.796188,212,2173.412353515625
1586010995.203353,213,2173.412353515625
1586011350.297038,214,2173.412353515625
1586011703.841012,215,2173.412353515625
1586012058.861247,216,2173.412353515625
1586012411.932492,217,2173.412353515625
1586012765.342909,218,2173.412353515625
1586013117.624093,219,2173.412353515625
1586013470.706655,220,2173.412353515625
1586013824.211498,221,2173.412353515625
1586014178.128744,222,2173.412353515625
1586014530.297267,223,2173.412353515625
1586014882.078617,224,2173.412353515625
1586015235.490712,225,2173.412353515625
1586015588.760141,226,2173.412353515625
1586015942.869289,227,2173.412109375
1586016294.636303,228,2173.412109375
1586016646.673463,229,2173.412109375
1586016999.369617,230,2173.412109375
1586017351.401145,231,2173.412109375
1586017706.821653,232,2173.412109375
1586018057.368125,233,2173.412109375
1586018406.282548,234,2173.412109375
1586018755.540368,235,2173.412109375
1586019104.747552,236,2173.412109375
1586019453.079737,237,2173.412109375
1586019800.919306,238,2173.412109375
1586020151.925966,239,2173.412109375
1586020501.075348,240,2173.412109375
1586020849.087764,241,2173.412109375
1586021196.463136,242,2173.412109375
1586021544.060948,243,2173.412109375
1586021892.350757,244,2173.412109375
1586022243.937925,245,2173.412109375
1586022592.935711,246,2173.412109375
1586022944.003738,247,2173.412109375
1586023294.741408,248,2173.412109375
1586023643.094526,249,2173.412109375
1586023990.597177,250,2173.412109375
1586024337.679454,251,2173.412109375
